2.5813	2.3335
2.1884	2.0403
3.5021	0
2.0707	0
2.2562	0
2.7559	0
2.6023	0
2.4032	0
2.8064	0
2.3889	0
2.6706	0
2.436	0
2.4873	0
2.7764	0
2.413	0
2.3977	0
2.2578	0
2.174	0
2.7957	0
2.4533	0
2.5688	0
2.2968	0
2.708	0
2.1158	0
2.6	0
1.5761	0
1.8607	0
1.6244	0
1.7963	0
1.7055	0
1.3027	0
1.5587	0
1.3626	0
1.4867	0
1.6133	0
1.4049	0
1.4457	0
1.6053	0
1.5219	0
1.6697	0
1.2699	0
1.3482	0
1.6215	0
1.3475	0
1.5193	0
1.5525	0
1.2768	0
1.6381	0
1.5514	0
1.7846	0
1.9042	0
2.1895	0
2.327	0
2.213	0
2.112	0
2.3405	0
2.0625	0
2.4673	0
2.4035	0
1.9801	0
2.0521	0
2.0034	0
2.2882	0
2.2734	0
2.0854	0
2.0322	0
1.7234	0
2.077	0
2.1787	0
1.7697	0
1.8467	0
1.7239	0
2.4379	0
2.3949	0
2.1797	0
1.4612	0
1.6276	0
1.4042	0
1.6072	0
1.8299	0
1.6761	0
1.3201	0
1.6935	0
1.6657	0
1.5788	0
1.502	0
1.3175	0
1.3768	0
2.1177	0
1.5471	0
1.4353	0
1.4907	0
1.5858	0
1.5593	0
1.6685	0
1.5669	0
1.3795	0
1.5709	0
1.9716	0
1.3259	0
1.456	0
1.9995	0
1.6149	0
1.6716	0
1.5273	0
1.5057	0
1.7991	0
1.2061	0
1.467	0
1.7835	0
1.4948	0
1.5096	0
1.2274	0
1.5894	0
1.9206	0
1.7024	0
1.3861	0
1.3548	0
1.3783	0
1.3437	0
1.7117	0
1.7271	0
1.5646	0
1.3941	0
1.5742	0
2.1799	0
2.0309	0
2.0974	0
2.133	0
2.5005	0
2.1987	0
1.8311	0
1.9768	0
2.0421	0
2.0272	0
1.725	0
1.765	0
1.3297	0
1.7216	0
1.6203	0
1.9042	0
1.7969	0
1.8126	0
2.0232	0
1.9854	0
1.4405	0
2.2561	0
1.9327	0
1.9135	0
2.0655	0
1.6275	0
2.1621	0
1.9934	0
2.1183	0
2.3409	0
1.9577	0
1.5927	0
1.702	0
2.0147	0
1.7642	0
2.0123	0
1.7862	0
1.6355	0
2.0547	0
1.5335	0
1.8439	0
2.0238	0
1.9213	0
1.806	0
2.2112	0
2.0452	0
1.8765	0
1.9566	0
2.178	0
1.8776	0
2.4598	0
2.4593	0
2.4019	0
2.647	0
2.4848	0
2.0962	0
2.3011	0
2.2401	0
1.8875	0
2.1012	0
2.0302	0
1.9474	0
2.3581	0
1.9054	0
1.8242	0
1.7194	0
1.9444	0
1.8314	0
1.9528	0
1.7338	0
2.2174	0
1.9695	0
1.871	0
1.8022	0
1.6885	0
2.4667	0
2.4836	0
2.203	0
2.5614	0
2.6175	0
1.7169	0
2.0042	0
1.8828	0
1.5982	0
1.7782	0
2.171	0
1.7967	0
1.6119	0
1.8355	0
1.6379	0
1.8171	0
1.6741	0
1.5205	0
2.1059	0
1.9379	0
1.853	0
1.743	0
1.687	0
1.9673	0
2.0013	0
1.6703	0
2.2392	0
1.6465	0
1.7111	0
2.2123	0
1.8701	0
1.7749	0
1.8121	0
1.7812	0
1.5079	0
1.824	0
1.6021	0
1.6583	0
1.9078	0
1.6877	0
1.469	0
1.4334	0
1.7588	0
1.6097	0
1.6699	0
1.545	0
1.5219	0
1.5743	0
1.6707	0
1.8518	0
