2.8103	2.773	2.8096	2.4382	2.9044	2.9266	2.9637	2.8299	2.7484	2.8544
2.1689	2.318	2.27	2.3565	2.3676	2.379	2.1993	2.344	2.0248	2.3091
2.674	2.5361	2.5715	2.6193	2.3981	2.4839	2.5011	2.42	2.6152	2.4369
1.5043	1.715	1.6377	1.7243	1.6763	1.7952	1.6216	1.58	1.6942	1.7112
1.6711	1.7326	1.72	1.7708	1.7976	1.8799	1.8328	1.6814	1.8858	1.9557
2.5432	2.4906	2.3374	2.5939	2.2892	2.2993	2.1892	2.1633	2.4663	2.3707
2.4087	2.3798	2.1919	2.3108	2.208	2.2652	2.2672	2.2016	2.2752	2.3651
1.749	1.7925	1.7443	1.7103	1.755	1.7512	1.8158	1.7741	1.8043	1.5857
2.4319	2.5385	2.231	2.1794	2.3027	2.3066	2.1999	2.2426	2.226	2.275
2.2501	2.1215	2.1138	2.0791	2.0114	1.9834	2.0414	2.008	2.0698	2.0991
2.0109	2.0257	2.1333	1.9699	2.0098	2.1854	2.0097	2.0808	2.1596	1.9822
2.4875	2.5308	2.6461	2.4282	2.3139	2.5086	2.4063	2.3726	2.3602	2.5296
2.5994	2.4935	2.6124	2.5463	2.5559	2.4979	2.6446	2.4844	2.5456	2.6573
2.0516	2.1442	2.1157	2.0368	2.0892	2.1115	2.0913	2.0085	1.9859	2.1414
2.2237	2.2661	2.2137	2.0336	2.1103	2.0344	2.2404	2.3422	2.2413	2.2699
2.5182	2.5759	2.5195	2.4714	2.6278	2.3248	2.5037	2.4579	2.465	2.5094
1.6878	1.6851	1.6364	1.7993	1.7186	1.7646	1.708	1.694	1.7177	1.6032
2.2944	2.5566	2.3577	2.4104	2.3442	2.1835	2.4414	2.4825	2.3416	2.1683
2.3333	2.4743	2.2941	2.5891	2.4476	2.2331	2.3547	2.5344	2.6108	2.2822
2.6934	2.4696	2.4989	2.513	2.6051	2.4503	2.5139	2.6271	2.7948	2.8554
2.3092	2.3022	2.2752	2.3505	2.2391	1.9947	2.2383	2.2357	2.1302	2.0372
2.6383	2.498	2.442	2.5604	2.564	2.6182	2.3765	2.5516	2.5215	2.4363
2.7476	2.6007	2.5377	2.5237	2.4918	2.4642	2.555	2.4177	2.3981	2.5532
1.8144	1.8058	1.967	1.8471	1.8232	1.8041	1.9852	1.9915	1.9618	1.9753
2.1198	2.1326	2.0978	2.1338	2.1544	2.2203	2.3094	2.204	2.2638	2.3661
2.2603	2.1816	2.2046	2.1101	2.0781	2.1339	2.1074	2.1377	2.1199	2.1802
1.9298	1.7611	1.8202	1.7422	1.7286	1.7094	1.8448	1.6097	1.7182	1.7319
2.0496	1.9574	2.0155	1.903	1.967	1.9382	2.0427	1.9638	2.0253	1.9328
1.9521	2.0226	1.9953	2.0187	2.016	1.9775	2.0823	1.9039	1.9881	2.0416
1.9465	1.9019	1.9064	1.9741	1.9095	1.9123	2.0146	1.9264	2.062	1.9569
2.2356	2.0019	2.0811	2.1942	2.2189	2.1546	2.2281	2.3395	2.1091	2.2398
1.8826	1.8549	2.0375	1.9558	1.9428	1.815	1.8168	2.0107	1.8856	1.8108
1.6156	1.8399	1.7634	1.8101	1.9933	1.7375	1.7156	1.5787	1.7293	1.6721
1.9386	2.0825	2.0666	2.0631	1.6615	1.8038	2.0138	2.1277	2.0267	2.0963
1.7383	1.8571	1.7661	1.7926	1.8689	1.9199	1.8075	1.9067	1.8413	1.7163
3.2214	3.0049	3.1091	3.0561	3.0732	3.2693	3.1198	3.1477	3.1227	3.0154
2.4034	2.5146	2.5113	2.4829	2.535	2.4357	2.6117	2.6852	2.7375	2.6591
2.7411	2.7591	2.7435	2.8539	2.5214	2.6274	2.6015	2.4854	2.568	2.6063
2.4964	2.5032	2.5546	2.4898	2.531	2.5285	2.6133	2.4787	2.5544	2.5755
2.9708	2.8229	2.96	2.9369	2.9221	2.7894	3.0967	3.1	3.0768	3.0515
3.0458	2.7866	2.7919	3.0114	2.9034	2.9887	3.0309	2.9834	2.9718	2.887
3.1521	3.3662	3.018	3.1834	3.3205	3.1819	3.2379	3.2125	3.1611	3.4346
2.8998	2.8464	2.7532	2.4871	2.6252	2.7049	2.5698	2.6497	2.6375	2.6751
2.619	2.362	2.6614	2.3636	2.5968	2.4468	2.5526	2.725	2.611	2.7283
2.4418	2.818	2.8254	2.7842	2.5335	2.6812	2.7537	2.724	2.5842	2.8376
3.2735	3.453	3.1091	3.4087	3.3152	3.0914	3.4291	3.1284	2.9381	3.0776
2.6331	2.4075	2.501	2.663	2.6214	2.5644	2.7229	2.6215	2.2731	2.4805
2.528	2.8523	2.774	2.7612	2.819	2.7136	2.7716	2.7287	2.726	2.8214
2.6703	2.7037	2.7829	2.5496	2.8627	2.5909	2.5214	2.753	2.73	2.7424
2.4757	2.5277	2.7027	2.4287	2.5303	2.6474	2.4476	2.6561	2.6815	2.4969
2.57	2.3756	2.5453	2.5009	2.6104	2.4079	2.3607	2.4701	2.5276	2.4493
2.1047	2.0767	1.9664	1.9326	1.9507	2.0453	1.9852	1.8444	1.9691	1.9904
1.8524	1.8369	1.9419	1.7941	1.91	1.8827	1.8042	1.64	1.686	1.9767
1.849	1.802	1.6797	1.8117	1.7848	1.819	1.8866	1.7772	1.6764	1.6158
1.9942	1.9395	1.8461	2.0454	1.9289	2.0128	2.0386	2.1249	2.1393	1.917
1.8423	1.8253	1.8584	1.9031	1.783	1.8756	1.8207	1.8535	1.8308	1.8649
1.8998	2.0305	1.9591	1.9684	1.8919	2.0508	1.981	2.0565	1.9256	1.9766
1.6406	1.7622	1.7993	1.7937	1.7472	1.7875	1.7401	1.7572	1.7025	1.733
1.5981	1.5475	1.7402	1.5783	1.6296	1.7206	1.6412	1.6544	1.7061	1.6536
1.7196	1.7569	1.6243	1.7513	1.747	1.7759	1.7346	1.8495	1.7224	1.7359
1.606	1.7347	1.936	1.869	1.7502	1.9265	1.7752	1.8947	1.8113	1.8612
1.524	1.5525	1.4588	1.5059	1.4429	1.4348	1.4062	1.5049	1.3398	1.5197
1.7683	1.8383	1.6929	1.8396	1.8408	1.7302	1.7211	1.6728	1.8358	1.6804
1.9622	2.0236	1.829	1.9927	2.0455	1.9417	1.9173	1.9054	1.9268	1.9911
2.3158	1.9395	2.1366	2.22	2.0582	2.1464	2.1535	2.0824	2.2551	1.9839
1.2263	1.2805	1.339	1.3342	1.2571	1.4076	1.3905	1.109	1.1297	1.4258
0.8443	0.89676	0.90819	0.91078	1.0253	0.80257	0.78731	0.80032	0.73844	0.82211
0.88941	1.0512	1.1319	1.1121	1.0633	1.1285	1.0445	1.0903	1.1236	1.1185
