2.3123	2.2976	2.2628	2.1928	2.2924	2.1127	2.2302	2.1843	2.2201	2.3638
2.0046	2.068	1.9849	1.9704	2.0264	2.0607	2.0841	2.0021	2.0734	2.0174
2.2745	2.2861	2.1428	2.3002	2.4155	2.2282	2.1806	2.2607	2.3218	2.2452
2.1703	2.0624	2.1371	2.1325	2.1228	2.0741	2.0296	2.1421	2.134	2.0666
2.0371	2.199	2.1772	2.0228	2.2672	2.1477	2.1146	2.1174	2.1827	2.1174
1.954	1.9401	2.0005	1.9712	2.0256	2.0228	2.0041	1.972	1.9548	2.0374
2.0402	1.9721	2.0331	1.9964	2.0117	1.979	1.9291	1.9835	1.9233	2.0601
2.1751	2.1313	1.9795	2.1086	2.1099	2.0742	2.132	2.098	2.1204	2.0334
1.7987	1.8101	1.8021	1.7287	1.7139	1.7904	1.7687	1.7845	1.7693	1.8102
2.1468	2.1175	2.1545	2.0512	2.1795	2.0295	2.0631	2.1389	2.0872	2.0812
1.8002	1.8862	1.8523	1.8612	1.8858	1.8631	1.8951	1.9285	1.8974	1.9029
2.2765	2.2676	2.2145	2.2318	2.346	2.3375	2.1989	2.0302	2.3398	2.2581
1.4836	1.6007	1.5076	1.5728	1.5352	1.5608	1.4343	1.5123	1.6237	1.548
1.7288	1.7688	1.6936	1.6751	1.6538	1.7589	1.6833	1.7764	1.6714	1.7106
1.6688	1.6985	1.7721	1.7838	1.8201	1.7282	1.7436	1.8207	1.7515	1.7455
2.0601	1.9228	2.0757	1.9597	2.0977	2.017	2.0129	2.0078	1.9783	2.0603
1.9299	2.0356	1.9338	2.0449	1.9891	2.0422	2.0077	1.9992	1.9472	2.0402
1.9528	2.0065	2.034	1.9564	1.931	1.889	1.9514	1.9488	1.9925	1.9398
1.8936	1.9135	1.953	1.8442	1.9123	1.8795	1.8322	1.8715	1.8713	1.8771
2.0942	2.0122	2.1302	2.0834	2.0257	2.0299	2.0798	2.0721	2.0914	2.0459
1.7252	1.6673	1.6571	1.7204	1.7023	1.7592	1.634	1.6405	1.6769	1.6153
1.9357	1.9367	1.9797	1.9474	1.9126	1.9098	1.8584	1.9081	1.8907	1.7796
2.1348	2.1014	1.955	2.0578	2.095	2.0667	2.039	2.1568	2.014	2.0411
2.0612	1.9523	1.9963	2.0298	2.0614	1.9775	2.0991	1.9685	1.9971	2.1014
1.9838	1.7943	1.8423	1.9073	1.9024	1.9209	1.8647	1.9062	1.9785	2.0002
