2.6723	2.8289	2.7384	2.6236	2.7432	2.7409	2.5589	2.776	2.5961	2.6025
2.3366	2.5099	2.5102	2.5006	2.5082	2.6482	2.5238	2.5136	2.4735	2.6476
2.5833	2.7758	2.6747	2.7806	2.7819	2.6223	2.7621	2.5835	2.735	2.7051
2.1745	2.2071	2.3766	2.3406	2.2703	2.1384	2.3336	2.2747	2.3186	2.3399
2.346	2.2269	2.3434	2.2646	2.1745	2.2863	2.1935	2.3634	2.3109	2.1108
2.0698	2.1043	2.0008	2.0663	2.1004	2.0341	2.0721	2.0264	2.0895	2.0885
2.2528	2.3271	2.1451	2.2679	2.2228	2.1893	2.2293	2.2889	2.1966	2.3107
2.1042	2.1171	2.1739	2.0263	2.1146	2.0597	2.1378	2.1284	2.1441	2.1313
2.0167	2.0505	1.9886	2.0284	1.9911	2.0222	2.0777	1.9627	2.0115	2.0121
1.9059	1.8955	1.9151	1.9439	1.9444	1.9655	1.9034	1.9234	1.8222	1.8655
1.979	1.99	1.9897	2.0261	1.9679	1.9646	2.0081	1.9722	1.9253	1.9701
1.9294	1.8014	1.8736	1.9502	1.8807	1.9104	1.8314	1.7992	1.8777	1.893
2.0665	2.0861	2.0685	1.9602	2.1554	2.1135	2.002	1.9774	2.0933	1.9317
2.2268	2.1551	2.2202	2.2225	2.2078	2.1669	2.2392	2.0448	2.1984	2.1595
2.3552	2.2781	2.2697	2.2934	2.2296	2.3275	2.2223	2.2435	2.3494	2.3485
1.776	1.7623	1.7753	1.8518	1.8248	1.7568	1.7478	1.7218	1.815	1.75
1.9195	1.9448	2.0822	1.9481	1.9852	2.0492	2.0371	1.9699	1.9964	1.9781
1.9194	1.966	2.0182	1.9268	1.9331	1.9071	1.9626	2.0153	1.9759	1.9398
1.9216	1.9438	1.9296	1.9606	1.8757	1.9186	1.9128	1.97	1.9132	1.8773
1.7029	1.7284	1.7269	1.7825	1.7082	1.6769	1.7091	1.7284	1.658	1.748
1.5775	1.6743	1.7185	1.6561	1.692	1.6419	1.6117	1.6503	1.6536	1.6961
1.9848	2.0764	2.0959	2.0482	2.0757	2.024	2.0955	2.0235	2.0498	2.1248
1.524	1.5284	1.6111	1.5434	1.5785	1.4785	1.5809	1.6758	1.5959	1.7237
1.7889	1.8178	1.6229	1.7943	1.7286	1.8001	1.695	1.7215	1.7376	1.654
1.72	1.6235	1.6506	1.7754	1.6714	1.618	1.6148	1.6837	1.679	1.7243
1.8298	1.8886	1.8461	1.8192	1.8167	1.7323	1.8131	1.8317	1.8365	1.7061
2.1522	2.0489	2.0319	2.0152	2.0272	2.0586	2.0332	2.044	2.0787	2.111
2.008	2.0781	2.1344	2.0631	2.0784	1.9544	1.9907	2.041	2.0784	2.0864
2.2941	2.2946	2.4003	2.3555	2.2728	2.192	2.3686	2.3505	2.2738	2.3505
2.2307	2.1829	2.1647	2.2289	2.2506	2.281	2.0496	2.2603	2.3001	2.2069
2.2628	2.1895	2.2535	2.2532	2.2636	2.3334	2.2926	2.391	2.2689	2.1927
2.2474	2.3252	2.2791	2.2608	2.2994	2.3524	2.1569	2.2269	2.2628	2.3088
2.1977	2.1812	2.1865	2.1605	2.2427	2.2311	2.1747	2.1857	2.2319	2.1173
2.5327	2.5661	2.5121	2.6109	2.6137	2.6029	2.6007	2.6166	2.5996	2.4832
1.8519	1.8805	1.8391	1.8318	1.8805	1.8662	1.8584	1.9134	1.9035	1.8815
1.9256	2.0582	2.0577	2.021	2.063	2.0339	2.0944	1.9531	2.0259	2.0645
2.4544	2.556	2.571	2.7016	2.6962	2.7025	2.5513	2.5268	2.6187	2.6098
2.213	2.412	2.408	2.4213	2.3248	2.3352	2.1893	2.3627	2.3684	2.3553
2.0292	2.0853	2.0353	2.0488	2.0501	2.055	2.1236	2.0852	2.1171	2.1429
2.2654	2.2733	2.2032	2.2487	2.2418	2.2837	2.31	2.2529	2.1809	2.2895
2.0069	2.0531	2.0552	1.9687	2.0558	2.0512	1.9497	2.0139	2.0616	2.031
2.1736	2.1928	2.2718	2.2899	2.2428	2.1689	2.2453	2.1961	2.135	2.22
1.7346	1.7874	1.7682	1.7771	1.7906	1.7979	1.7862	1.7295	1.8086	1.8495
2.025	2.0145	2.0091	1.9234	1.9257	2.0354	2.0289	2.0116	2.015	2.0438
1.872	1.8059	1.8268	1.8974	1.8774	1.8343	1.8373	1.8873	1.8337	1.8924
2.3507	2.3826	2.2433	2.3094	2.3262	2.328	2.2801	2.2827	2.2353	2.3965
1.8955	2.0892	1.9343	2.0781	1.9744	2.0138	1.9228	2.0511	1.9534	1.9279
1.8167	1.7791	1.806	1.7943	1.7551	1.905	1.7898	1.8439	1.8022	1.8438
2.3816	2.3543	2.2455	2.3426	2.3461	2.2377	2.337	2.3608	2.3457	2.4585
1.9423	1.9544	1.9322	1.9256	2.0051	1.9757	1.92	2.0411	1.928	2.0011
2.5103	2.4741	2.5712	2.4665	2.4222	2.3749	2.5783	2.2882	2.3993	2.2576
2.3189	2.5551	2.3904	2.3928	2.3787	2.3615	2.4666	2.3783	2.2943	2.2067
2.0111	2.0239	2.0139	1.966	1.9778	2.1138	2.1385	1.9401	2.0172	2.0392
2.1379	2.1608	2.0819	2.1838	1.9367	2.172	2.0667	1.9959	2.1392	2.0871
2.0967	2.0961	2.1335	2.0267	2.0454	2.1885	1.9768	2.1841	2.1328	1.973
2.0892	2.0625	2.0748	2.0317	2.0182	2.0901	2.0402	2.0595	2.0399	2.0174
2.1428	2.174	2.1252	2.1598	2.1648	2.2139	2.1171	2.1601	2.1685	2.1599
2.1141	2.1929	2.0484	2.1022	2.0809	2.0967	2.1325	2.033	2.0644	2.0736
1.9513	2.0524	1.9636	2.0145	2.104	2.0375	2.0589	1.9492	1.9351	2.037
1.9799	2.0068	1.9272	1.9774	1.8983	2.0013	1.8986	1.9534	1.9884	1.9672
1.846	1.9516	1.9813	1.8866	1.8186	1.9055	1.8304	1.8455	1.944	1.8562
1.7962	1.7603	1.7587	1.7437	1.8092	1.7729	1.7989	1.6489	1.6759	1.6741
2.0447	2.0028	1.9556	2.0766	2.0438	2.0011	2.0399	2.0302	2.0234	2.0248
2.1167	2.1559	2.1458	2.1015	2.135	2.0228	2.2018	2.1577	2.0535	2.1045
1.8903	2.0974	1.981	2.1514	2.0542	1.9305	2.1179	2.0897	2.0092	2.1139
