2.2827	2.37	2.2304	2.3218	2.32	2.3437	2.2354	2.4117	2.2147	2.2509
1.3934	1.414	1.4359	1.4263	1.4375	1.427	1.4963	1.4487	1.4181	1.4782
2.1541	2.1563	2.1719	2.0855	2.1247	2.0554	2.1005	2.2143	2.2154	2.0193
2.4104	2.4873	2.4163	2.3922	2.3337	2.4661	2.3546	2.3084	2.3335	2.4775
3.5003	3.5002	3.5007	3.5001	3.5003	3.5004	3.5005	3.5001	3.5002	3.5004
1.5681	1.4343	1.3757	1.4649	1.3901	1.3526	1.4279	1.4172	1.3575	1.3428
1.2628	1.3703	1.2602	1.4617	1.3134	1.3872	1.3426	1.4287	1.4682	1.2945
3.5008	3.501	3.5008	3.5008	3.5002	3.5003	3.5024	3.501	3.5005	3.5003
3.0639	3.1154	3.002	3.0592	3.0375	3.021	3.0365	3.0928	3.0686	3.0807
3.5008	3.5001	3.5001	3.5003	3.5005	3.5004	3.5002	3.5002	3.5001	3.5004
1.9453	1.8767	1.9738	1.8543	2.0436	2.0805	1.9468	2.0048	2.0947	1.9656
3.5002	3.5007	3.5003	3.5001	3.5003	3.5003	3.5003	3.5001	3.5002	3.5025
3.5003	3.5005	3.5002	3.5009	3.5005	3.5004	3.5004	3.501	3.5006	3.5016
2.3282	2.2247	2.2285	2.3895	2.315	2.2561	2.3311	2.363	2.2387	2.2757
1.8385	1.8998	2.1098	2.0376	1.9508	2.0824	2.0663	2.1058	2.0523	2.0599
3.5021	3.5004	3.5007	3.5004	3.5004	3.5011	3.5002	3.5034	3.5007	3.5016
2.4207	2.3994	2.392	2.2932	2.4626	2.4157	2.4366	2.3894	2.4206	2.2755
2.6525	2.7154	2.7617	2.8643	2.675	2.7441	2.8023	2.7984	2.6318	2.5601
3.5003	3.5006	3.5004	3.5007	3.5002	3.5009	3.5004	3.5002	3.5003	3.5008
2.6931	2.8179	2.6187	2.6052	2.8559	2.6423	2.6531	2.7402	2.6223	2.7076
3.234	3.2947	3.2641	3.2305	3.2769	3.3085	3.1963	3.3882	3.2215	3.3408
2.4406	2.4211	2.4496	2.4498	2.3874	2.4059	2.3313	2.3471	2.4197	2.348
3.5003	3.5002	3.5002	3.5003	3.5002	3.5002	3.5014	3.5004	3.5011	3.5001
3.3367	3.1781	3.1532	3.1456	3.2321	3.1896	3.1245	3.171	3.3131	3.1474
3.5004	3.5005	3.5007	3.5002	3.5002	3.5003	3.5001	3.5015	3.5002	3.5002
1.6537	1.5948	1.6715	1.6227	1.678	1.5398	1.5236	1.5433	1.5553	1.6318
3.5001	3.5001	3.5001	3.5001	3.5001	3.5002	3.5006	3.5001	3.5001	3.5002
2.4993	2.3636	2.4961	2.2875	2.4127	2.5191	2.6164	2.429	2.5313	2.4421
3.5003	3.5009	3.5001	3.5001	3.5005	3.5007	3.5002	3.5001	3.5004	3.5006
3.5012	3.5004	3.5003	3.5002	3.5006	3.5001	3.5002	3.5002	3.5004	3.5002
2.1984	2.1503	2.2109	2.1673	2.137	2.1235	2.1805	2.0038	1.9386	2.1049
3.2224	3.2414	3.4696	3.2276	3.3623	3.338	3.2365	3.3421	3.3201	3.3332
1.8842	1.8089	1.9012	1.7483	1.8912	1.8879	1.92	1.8537	1.8682	1.901
1.4093	1.6448	1.6086	1.6465	1.6918	1.6013	1.6843	1.5876	1.7314	1.6494
3.502	3.502	3.5003	3.5003	3.5007	3.5005	3.5013	3.5004	3.5003	3.5003
3.5003	3.5002	3.5011	3.5003	3.5003	3.5002	3.5005	3.5005	3.5006	3.5003
3.5004	3.5003	3.5016	3.5004	3.5009	3.5006	3.5003	3.5027	3.5004	3.5003
3.0779	3.0623	3.0191	3.0162	3.02	3.0548	3.1091	3.1375	3.0374	3.0143
3.5002	3.5012	3.5005	3.5003	3.5036	3.5009	3.5002	3.5005	3.5005	3.5022
3.5002	3.5002	3.5005	3.5003	3.5002	3.501	3.5008	3.5003	3.5035	3.5005
3.501	3.501	3.5003	3.5029	3.501	3.5004	3.5003	3.5003	3.5003	3.5004
1.8859	1.9344	1.9321	1.8746	1.8854	1.9396	2.0203	1.9281	1.891	1.8702
3.5001	3.5001	3.5005	3.5001	3.5001	3.5005	3.5003	3.5001	3.5001	3.5001
3.5002	3.5001	3.5003	3.5002	3.5001	3.5001	3.5007	3.5003	3.5002	3.5001
3.5001	3.5015	3.5007	3.5001	3.5009	3.5001	3.5007	3.5002	3.5003	3.5001
3.5001	3.5012	3.5003	3.5001	3.5002	3.5004	3.5003	3.5014	3.5008	3.5001
2.1685	2.2286	2.1752	2.2083	2.1809	2.1776	2.2011	2.2612	2.2403	2.1678
3.5002	3.5002	3.5002	3.5013	3.5001	3.5001	3.5006	3.5002	3.5004	3.5001
3.5003	3.5003	3.5005	3.5001	3.5	3.5003	3.5002	3.5001	3.5001	3.5002
2.4587	2.3348	2.3575	2.3578	2.3399	2.4406	2.4317	2.368	2.3608	2.4047
2.1028	2.1715	2.0269	2.147	2.0108	2.1034	2.0418	2.0254	1.9824	2.1058
3.5007	3.5003	3.5007	3.5015	3.5006	3.5002	3.5002	3.5014	3.5012	3.5017
3.5001	3.5001	3.5002	3.5002	3.5013	3.5	3.5005	3.5001	3.5002	3.5001
2.439	2.3472	2.2147	2.3372	2.3746	2.3152	2.2837	2.2449	2.1829	2.3065
3.5003	3.5012	3.5004	3.5007	3.5003	3.5003	3.501	3.5008	3.5013	3.5001
2.1858	2.0832	2.2432	2.2559	2.2353	2.2098	2.2192	2.2146	2.2159	2.1645
3.5001	3.5001	3.5001	3.5005	3.5001	3.5007	3.5005	3.5004	3.5001	3.5001
3.5019	3.5001	3.5002	3.5005	3.5002	3.5001	3.5001	3.5006	3.5003	3.5002
3.5001	3.5003	3.5003	3.5001	3.5003	3.5001	3.5001	3.5002	3.5004	3.5001
3.5001	3.5007	3.5002	3.5002	3.5001	3.5001	3.5001	3.5004	3.5	3.5002
3.5002	3.5018	3.5003	3.5002	3.5003	3.5005	3.5005	3.5001	3.5002	3.5002
3.5015	3.5004	3.5007	3.5003	3.5007	3.5003	3.5006	3.5004	3.5003	3.5001
3.5001	3.5004	3.5003	3.5001	3.5001	3.5003	3.5002	3.5003	3.5001	3.5001
2.0182	2.1233	2.0909	2.1062	2.1325	2.1254	2.1057	2.1868	2.2504	2.1139
3.5005	3.5002	3.5008	3.5002	3.5006	3.5002	3.5005	3.5002	3.5006	3.5011
3.5012	3.5001	3.5001	3.5002	3.5012	3.5003	3.5002	3.5001	3.5003	3.5002
3.5002	3.5001	3.5001	3.5001	3.5001	3.5001	3.5009	3.5001	3.5005	3.5003
3.5003	3.5008	3.5013	3.5005	3.5002	3.501	3.5002	3.5003	3.5003	3.5002
3.5005	3.5002	3.5006	3.5003	3.5007	3.5001	3.5002	3.5002	3.5001	3.5004
3.2285	3.1565	3.185	3.1704	3.2859	3.1482	3.3282	3.2933	3.2161	3.1553
3.5005	3.5007	3.5005	3.5018	3.5004	3.5009	3.5002	3.5031	3.5007	3.5016
3.5005	3.5009	3.5005	3.5004	3.5014	3.5005	3.5002	3.5011	3.5009	3.5006
3.5002	3.5005	3.5005	3.5004	3.5007	3.5002	3.5007	3.5009	3.5002	3.5006
3.5017	3.5004	3.5002	3.5004	3.5004	3.5002	3.5003	3.5004	3.5005	3.5006
3.5009	3.5006	3.5002	3.5002	3.5003	3.5007	3.5002	3.501	3.5006	3.5003
3.5005	3.5004	3.5004	3.5003	3.5002	3.5002	3.5005	3.5001	3.5001	3.5002
