2.7413	2.7635	2.7714	2.7951	2.6749	2.881	2.7846	2.6226	2.8233
2.6366	2.6061	2.5686	2.5365	2.5634	2.5569	2.5958	2.5806	2.5465
2.8834	2.9297	2.738	2.9738	2.8535	2.8064	2.9395	2.8856	2.8784
2.7642	2.8274	2.6658	2.7146	2.7152	2.7042	2.6579	2.7117	2.6715
2.6522	2.7532	2.7493	2.5487	2.8086	2.6671	2.6909	2.7237	2.694
2.1149	2.1637	2.2438	2.1796	2.1548	2.1482	2.1731	2.1424	2.1955
2.5185	2.4949	2.2713	2.3482	2.3379	2.3492	2.4076	2.4914	2.3943
2.6739	2.7375	2.6579	2.4416	2.6392	2.4243	2.6458	2.6737	2.5481
2.4752	2.5225	2.5294	2.5316	2.562	2.6009	2.5136	2.4867	2.4651
2.6374	2.6438	2.5716	2.5859	2.6152	2.5915	2.5296	2.5377	2.5417
2.8832	2.889	2.7294	2.8044	2.895	2.7189	2.8888	2.8237	2.754
2.8553	2.7518	2.703	2.8366	2.8317	2.8102	2.8911	2.8578	3.0064
2.9443	2.7734	2.8818	2.7887	2.858	2.9007	2.9654	2.9848	2.7857
2.9728	2.9426	3.0049	2.97	2.8849	2.9343	3.0713	3.045	2.948
2.6797	2.7882	2.6835	2.7079	2.9018	2.7907	2.7092	2.7617	2.6233
3.1258	2.8843	2.9072	3.0908	3.0424	2.8336	3.0172	3.011	2.9288
3.0258	3.2002	3.1963	3.0677	3.1308	3.1903	3.1277	3.1993	3.1998
3.0878	3.1181	3.0982	3.2998	3.0391	3.134	3.0112	3.0157	3.1521
3.0257	2.9753	2.9662	2.911	2.9423	2.9706	3.0234	3.0569	3.0066
3.0712	2.9952	3.0729	3.0804	3.0542	3.0835	3.0501	2.8613	2.9831
3.1994	3.294	3.3207	3.1997	3.2796	3.2907	3.1434	3.2007	3.2375
2.7394	2.6666	2.8948	2.8195	2.6949	2.7468	2.7201	2.7715	2.6298
3.0058	3.2067	3.0919	3.152	3.0371	3.047	3.2965	3.101	3.122
2.7758	2.6815	2.8275	2.8359	2.6784	2.7942	2.862	2.5924	2.6823
3.022	2.8837	2.8922	2.9153	2.8641	3.0718	3.0708	2.9145	2.8178
2.7454	2.6875	2.6288	2.8206	2.833	2.6029	2.7291	2.7841	2.7429
2.6769	2.7845	2.7067	2.8839	2.6783	2.7161	2.8282	2.7568	2.735
2.8309	2.8469	2.818	2.7857	2.8717	3.0451	2.8753	2.7726	2.9716
2.7019	2.8278	2.7285	2.7978	2.613	2.6338	2.7595	2.8178	2.7001
2.5522	2.746	2.5573	2.6719	2.7094	2.6833	2.6087	2.5683	2.6356
2.9186	2.9915	2.8855	3.0262	3.1836	3.0898	3.0899	2.9331	3.0561
2.8513	2.6709	2.8776	2.8152	2.8829	2.8944	2.8665	2.7692	3.0219
2.8574	2.8099	2.5684	2.8225	2.6249	2.7325	2.6423	2.7257	2.7655
2.8033	2.8143	2.9548	2.8857	3.0921	2.9263	2.9169	3.0503	2.7466
2.8052	2.9123	2.8795	2.8357	2.8325	2.8	2.8273	2.7652	2.8857
2.8449	2.7418	2.8916	2.783	2.6108	2.7994	2.6792	2.9244	2.8034
2.745	2.8175	2.8193	2.671	2.7257	2.6121	2.9462	2.9096	2.822
3.0101	2.8722	2.6607	2.7985	2.795	2.7431	2.7745	2.8412	2.892
2.6074	2.6724	2.5943	2.5997	2.5228	2.6667	2.5729	2.5929	2.7061
2.4243	2.3982	2.2569	2.4046	2.4259	2.4468	2.2549	2.5564	2.119
2.6542	2.8466	2.7362	2.9095	3.0955	2.9335	2.9864	2.8725	2.9009
2.7036	2.7376	2.8771	2.7188	2.6483	2.7057	2.8337	2.7414	2.7658
2.644	2.7159	2.8303	2.8386	2.8837	2.8123	2.8644	2.7623	2.8392
2.9156	2.8896	2.7409	2.7614	3.009	2.8837	2.7764	2.814	2.8078
2.7669	2.707	2.7568	2.8252	2.896	2.6623	2.6406	2.8755	2.7372
2.8473	2.7736	2.7337	2.6942	2.6081	2.7487	2.7648	2.7564	2.8465
2.7467	2.9356	2.6509	2.6961	2.8966	2.905	2.849	2.7565	2.7262
2.7908	2.7713	2.6908	2.725	2.7768	2.7025	2.686	2.6924	2.6729
2.9438	3.0919	3.0158	3.0344	3.0126	2.9622	3.0978	2.9597	2.9358
2.8831	2.963	2.88	2.9072	2.845	2.9573	2.9135	2.93	2.7886
3.0919	3.088	3.1556	3.1962	3.2701	3.2085	3.2857	3.2583	3.0764
2.5524	2.7101	2.6344	2.6788	2.8045	2.7533	2.5581	2.7534	2.6532
2.8801	2.8781	2.9904	2.878	2.9253	2.8708	2.8269	3.0662	2.8417
3.1764	3.0734	3.0779	3.1421	2.9559	3.1309	3.2281	3.068	3.0142
3.2098	3.0762	2.9992	3.0344	3.1694	3.0802	3.1824	3.1213	3.2614
2.7519	2.8107	2.7961	2.8199	2.8918	2.8033	2.8529	2.8001	2.8876
2.9186	3.003	2.9321	3.0629	2.9681	3.005	3.0029	2.9678	3.0356
2.8101	2.6129	2.5819	2.6881	2.6935	2.7888	2.7568	2.6836	2.7229
2.9465	3.0038	3.0755	2.995	3.0762	2.9461	3.0232	2.9857	3.0591
2.6975	2.4678	2.5783	2.5974	2.5691	2.5647	2.7205	2.6258	2.5334
2.7134	2.9503	2.7024	2.7806	2.8478	2.859	2.6172	2.8194	2.7875
2.7233	2.7521	2.7721	2.8054	2.7724	2.6211	2.7943	2.8333	2.75
2.3989	2.6078	2.6039	2.5221	2.6614	2.4929	2.4948	2.4932	2.5284
2.9672	2.9665	2.8212	2.9406	2.8556	2.9695	2.9467	2.9302	2.9178
2.8214	2.6981	2.676	2.711	2.7827	2.8329	2.7358	2.7512	2.5569
2.9774	3.0014	2.8077	2.8844	2.9717	3.0281	2.88	2.994	2.9666
2.9097	2.776	2.7237	2.8005	2.8223	2.7194	2.8579	2.7598	2.7694
2.9615	3.0486	2.9275	2.9981	2.9687	3.199	3.0222	3.1227	2.8369
2.9176	2.7584	2.8221	2.7693	2.9441	2.9192	2.7579	2.8021	2.8528
2.9133	2.803	2.7171	2.9138	2.8726	3.0169	2.9224	2.883	2.9171
2.8718	3.0527	3.0118	3.0126	3.0119	2.9066	2.9021	2.9222	2.9659
2.6452	2.6696	2.6157	2.7106	2.6548	2.6652	2.6279	2.5906	2.6876
2.5441	2.7284	2.6294	2.6534	2.716	2.7413	2.5562	2.7386	2.7129
2.9465	3.0761	2.9063	2.9025	2.8488	2.9036	2.8245	3.0517	3.0741
2.7431	2.7724	2.7698	2.668	2.7282	2.8557	2.7549	2.8152	2.7341
2.915	2.9314	2.6669	2.801	2.8176	2.9311	2.8484	2.8307	2.9361
2.4972	2.3928	2.5481	2.4049	2.2162	2.4585	2.4451	2.3085	2.4023
2.8632	2.7578	2.8841	2.8328	2.8144	2.7616	2.7973	2.8742	2.6864
2.8002	2.9997	2.7918	2.948	3.0454	3.0153	2.9385	2.9329	2.8135
2.6787	2.741	2.7217	2.7124	2.764	2.7321	2.9005	2.7114	2.7724
2.4527	2.6668	2.5703	2.5051	2.5309	2.6046	2.4559	2.5879	2.6515
2.7656	2.8846	2.7585	2.8615	2.7974	2.7187	2.7464	2.8235	2.8933
2.5869	2.6625	2.6168	2.6435	2.6042	2.6213	2.7688	2.6664	2.5744
2.6663	2.9569	2.9149	2.8314	2.8572	2.8615	2.9261	2.8774	2.8786
2.6052	2.6057	2.5849	2.6046	2.6606	2.4856	2.6347	2.5748	2.7029
2.546	2.4574	2.5416	2.579	2.5429	2.5955	2.5531	2.5692	2.544
2.8212	2.8779	2.7076	2.6553	2.6603	2.7495	2.8259	2.6585	2.8206
2.3782	2.395	2.32	2.3577	2.4783	2.3797	2.4892	2.4695	2.4664
2.5398	2.3536	2.5372	2.5249	2.5562	2.5385	2.5586	2.529	2.557
2.5492	2.4119	2.534	2.5789	2.45	2.5687	2.5202	2.5517	2.5355
3.047	2.8156	3.0778	2.8645	3.0038	2.9939	2.8213	3.0249	2.8495
2.8907	2.8191	2.8952	2.9867	2.8756	2.9709	2.8828	2.9874	2.8863
2.9758	2.8563	2.8323	2.8759	2.8688	2.9571	2.993	2.856	2.8551
2.9598	3.0295	3.0571	2.9971	3.0523	2.9101	2.9893	2.9896	0
2.8515	2.8807	2.9585	2.8449	2.7962	2.8848	3.0138	3.0602	0
2.845	2.7624	2.7718	2.7367	2.7497	2.6853	2.7898	2.7506	0
2.5934	2.6107	2.4515	2.5994	2.5262	2.4778	2.5983	2.4573	0
2.6137	2.7861	2.8132	2.6692	2.5943	2.7261	2.8715	2.7278	0
2.5989	2.7567	2.6739	2.5726	2.6682	2.5623	2.6552	2.7102	0
2.6182	2.7435	2.763	2.7304	2.7452	2.7208	2.6335	2.6883	0
2.7876	2.8832	2.6107	2.8251	2.837	2.8731	2.739	2.8889	0
3.0135	2.9644	3.1042	3.0624	2.9512	3.0744	3.114	3.042	0
2.7386	2.6922	2.8049	2.8648	2.9992	2.8425	2.7911	2.7418	0
2.9448	2.7697	2.8578	2.839	2.9586	2.7102	2.8432	2.9083	0
2.921	2.8475	2.8028	2.8886	2.9106	3.1242	2.9406	2.9267	0
2.7694	2.8617	2.8205	2.7919	2.8666	2.6976	2.8227	2.72	0
2.5636	2.7981	2.7349	2.6557	2.7468	2.7676	2.6216	2.6019	0
2.7225	2.6384	2.7361	2.7531	2.8047	2.6706	2.7765	2.6757	0
2.9674	3.0903	3.1164	3.0541	2.976	2.9799	2.9418	2.938	0
2.4766	2.77	2.722	2.6755	2.731	2.6962	2.7137	2.624	0
2.521	2.4529	2.4441	2.624	2.5051	2.48	2.4915	2.3998	0
2.8809	2.816	2.9359	2.9304	2.9009	2.9235	2.8968	2.9425	0
2.6298	2.6985	2.6089	2.534	2.5965	2.6449	2.6142	2.5539	0
2.6368	2.9284	2.6264	2.6794	2.8288	2.7232	2.7396	2.6658	0
2.7305	2.8079	2.8438	2.7963	2.7406	2.6751	2.725	2.8028	0
2.6758	2.5563	2.6584	2.6271	2.6742	2.7335	2.7479	2.6545	0
2.7587	2.8223	2.8257	2.7842	2.7239	2.6993	2.7887	2.7898	0
2.4321	2.5541	2.6655	2.423	2.6432	2.3437	2.4756	2.4141	0
2.4315	2.3514	2.4289	2.5496	2.6444	2.4986	2.3849	2.5039	0
2.5081	2.8593	2.7297	2.8787	2.8047	2.5121	2.8057	2.7572	0
2.7806	2.6091	2.645	2.4789	2.6256	2.808	2.5124	2.6103	0
2.6311	2.5959	2.5093	2.6804	2.576	2.6203	2.6166	2.5991	0
2.5667	2.519	2.4672	2.5025	2.4589	2.2387	2.5932	2.4511	0
2.6498	2.7263	2.5753	2.4776	2.5589	2.606	2.6256	2.6106	0
2.6968	2.7789	2.8017	2.7819	2.7984	2.7962	2.9231	2.8282	0
2.6736	2.6142	2.689	2.5851	2.6813	2.8451	2.7197	2.798	0
2.6978	2.508	2.6239	2.6617	2.6135	2.3182	2.7233	2.618	0
2.5467	2.6707	2.5028	2.5569	2.541	2.4854	2.6369	2.5042	0
2.6105	2.5363	2.7321	2.6005	2.5672	2.5226	2.781	2.7327	0
2.8529	2.987	2.8613	2.893	2.7465	2.728	2.7226	3.0074	0
2.6659	2.7545	2.6733	2.7273	2.6243	2.6988	2.7095	2.6367	0
2.9699	2.8409	2.9623	2.9587	2.9482	2.7509	2.8069	3.0081	0
2.8367	2.8997	2.8834	2.886	2.8609	2.7875	2.8853	2.8292	0
2.7426	2.7147	2.5413	2.5606	2.7766	2.7221	2.5907	2.6401	0
2.9792	3.0013	3.1254	2.9385	2.9183	2.9266	3.0147	2.9977	0
2.5941	2.6831	2.5798	2.5594	2.7586	2.6091	2.5853	2.7585	0
2.8458	2.7647	2.6255	2.6223	2.7228	2.7493	2.7376	2.77	0
2.6842	2.71	2.7299	2.8449	2.7173	2.7438	2.6449	2.8555	0
2.7624	3.1667	2.9483	3.0932	2.9038	2.819	2.8698	3.0008	0
2.7572	2.7067	2.7147	2.7964	2.7487	2.7093	2.6807	2.791	0
2.8249	2.7608	2.8432	2.8201	2.819	2.6084	2.8964	2.7686	0
2.8643	2.7	2.8642	2.6443	2.7634	2.6825	2.7122	2.7862	0
2.5853	2.6261	2.7054	2.6012	2.6346	2.6715	2.5717	2.6235	0
2.7264	2.6717	2.614	2.8029	2.644	2.623	2.6433	2.6411	0
2.9346	3.0002	2.9604	2.8647	2.8937	2.8386	2.9123	2.7979	0
2.8544	2.9937	2.83	2.8071	2.8556	2.7414	2.9663	2.9881	0
2.7641	2.7262	2.6951	2.8499	2.6818	2.7412	2.923	2.6826	0
2.8291	2.9513	2.9028	2.9853	2.9855	2.9187	2.7479	3.0736	0
2.9168	2.7939	3.0209	2.9756	3.1106	2.8923	2.9114	2.9088	0
3.3014	3.2735	3.1296	3.274	3.159	3.2876	3.2116	3.1321	0
2.9509	2.8822	2.8858	3.02	2.9222	2.9538	2.9645	2.9574	0
2.7224	2.8627	2.8021	2.9411	2.7721	3.0086	2.7626	2.9694	0
2.9685	2.9085	2.9554	2.977	2.9104	2.9406	2.954	2.9638	0
2.6713	2.7261	2.7273	2.7936	2.8026	2.792	2.6669	2.8678	0
2.7824	2.6684	2.5892	2.5935	2.7238	2.7152	2.7421	2.7089	0
2.5027	2.5546	2.5744	2.4829	2.4665	2.5425	2.6349	2.6729	0
