0.1	0.018961	0.17364	0.021318	0.94234	0.94234	1.016	0.58298	0.93411	0.25717	2.6153	14.473
7	0.001	0	0.02	1	1	0.34617	0.16474	1.3794	-0.047324	2.5	15
1.6499	0.0080636	0.10028	0.022152	1.0941	1.0441	1.0941	0.70318	1.1076	0.36993	3.1451	15.861
5	0.01	0.087744	0.01	1	1.0256	1.0556	-0.032824	1.0651	0.3	2.5	15
5.2577	0.0029866	0.3	0.019624	1	0.875	1	0.66667	1	0.3	3.3333	15
2.2682	0.0076426	0.2	0.021636	1.03	1	1.0391	0.8	1	0.3	3.5	20
4.4232	0.0085078	0.16649	0.025356	1.2597	0.99784	0.95329	0.79953	1.066	0.30034	5.0009	14.996
5.0981	0.01	0.18698	0.01	1	1	0.5	0.44444	0.99999	0	3.3334	10
4.9998	0.010001	0.19997	0.017682	1.0308	1	0.99994	0.80006	1.0001	0.29996	4.7022	12.719
2.3656	0.0044816	0.097634	0.019099	1.0103	1.0128	0.87172	0.7043	0.98834	0.083122	2.5204	15.095
4.7378	0.001	0.098008	0.019966	1.5015	1.0923	1.0015	0.56334	0.82979	0.30109	2.5767	14.987
3.0123	0.01976	0.29621	0.019883	0.98465	1.0055	1.0055	0.79431	0.99368	0.30411	3.8086	20.051
3	0.0080356	0.1	0.01	1	1.0556	1	0.57741	1	0.158	2.5	30
2.1208	0.018141	0.11312	0.022648	1.0617	0.90411	0.82848	0.46137	1.0656	0.21124	3.2032	15.457
7.5335	0.0050908	0.30681	0.020227	1.0099	0.99007	0.99007	0.81022	1.0114	0.15166	4.9801	15.091
2.1794	0.005	0.3	0.03	1.1667	1	1.1667	0.8	0.50927	0.3	2.5	30
2.8389	0.01	0.45459	0.02	1	1	1	0.8	1	0.3	7	15
2.3929	0.012952	0.23466	0.019338	1.106	0.89399	0.98426	0.90904	0.39201	0.47875	3.1213	14.031
2.4744	0.005169	0.34306	0.012361	1.4656	0.99059	0.95323	0.6544	0.65337	0.3602	3.362	18.958
3.975	0.001	0.45008	0.01	1.4375	1.3234	0.47304	0.75	0.37561	-0.025	4.2083	16
