6.1215	0.01	0.30674	0.02	1.5971	0.76328	0.3	2.7778	15
2.9458	0.001	0.38684	0.016296	1.0243	0.77868	0.41805	3.3819	14.778
4.3007	0.001	0.40279	0.019957	0.99593	0.79581	0.30303	3.3252	6.5295
3.3667	0.0057069	0.2	0.02	1.1302	0.72272	0.4	2.5	15
4.0845	0.0053184	0.23641	0.028091	1.3293	0.73723	0.30285	2.6192	30.074
8.4496	0.001	0.24078	0.030016	1.5246	0.79756	-0.001519	2.4947	15.024
5.85	0.001	0.31542	0.027241	1.2863	0.81248	0.3	3.5	15
5	0.001	0.2	0.02	1.1081	0.8	-0.16317	2.5	15
3	0.001	0.1	0.026667	1	0.74474	-6.0555e-06	2.5	7.8362
5.0096	0.001	0.19934	0.018963	0.92131	0.6061	0.56745	3.1759	30.719
4.0852	0.001	0.16382	0.044904	0.99792	0.79502	-0.79353	3.6802	16.897
3.5247	0.001	0.2	0.01	1	0.68666	0.3	3.5	6.6959
4.0964	0.001	0.3	0.023333	1.111	0.8	0.13573	3.5	15
10	0.0034909	0.17272	0.020276	2	1.1134	-0.074827	2.5	15
8.3675	0.001	0.32092	0.035	1.8429	1.0262	0.37997	3.3333	12.466
4.2623	0.001	0.2	0.01	1.2044	0.8	0.3	2.5	14.281
5.1678	0.0026671	0.29804	0.027765	0.95024	0.74988	0.33697	4.9005	14.545
4.1094	0.0029921	0.078142	0.020001	1.0538	0.79939	0.40129	2.503	14.984
4.6649	0.001	0.27079	0.018651	1.0141	0.80774	0.21757	3.2599	29.669
2.9939	0.001	0.18418	0.020004	0.99725	0.80284	0.3017	2.4945	14.975
5	0.001	0.2	0.023723	1.2443	0.74853	0.3	2.5	15
7	0.001	0.4	0.02	1.3205	0.8	0.33333	2.7363	15
3.1573	0.001	0.13614	0.02	0.97567	0.8	0.50708	3.1667	15
5.3352	0.001	0.25756	0.036885	1.3147	0.75328	0.29566	2.4091	8.0343
4.9954	0.001	0.27588	0.02	1.1667	0.8	0.22722	3.3333	1.5241
4.2604	0.001	0.1444	0.020011	0.25	0.80048	0.29966	3.0577	19.994
7.7676	0.001	0.20441	0.019841	0.50398	0.69199	0.40885	7.0845	11.731
