0.1	0.005	0.022219	0.48611	0.70973	1	0.37349	3.3333	15	0.2	0.28068	0.19304	0.2
3.2441	0.013556	0.014754	1.0274	0.57697	0.88801	0.48539	2.7394	14.265	0.20098	0.18602	0.18611	0.23983
3.9146	0.01	0.02	1	0.12434	1	0.35728	2.5	15	0.2	0.2	0.2	0.2
3.8577	0.0080323	0.020124	0.95833	0.6362	0.71395	0.66667	3.5367	15	0.41097	0.18429	0.16667	0.16667
3	0.001	0.02	1	0.4	0.7539	0.3	2.5	15	0.2	0.16667	0.2	0.2
9.9999	0.001	0.03	0.58386	0.4	1	0.3	5.2612	7.1844	0.2	0.2	0.2	0.25046
3	0.005	0.03	0.77713	0.4	1	0.4	5	12.169	0.1849	0.2	0.099999	0.19089
10	0.0042263	0.01	0.97507	0.7093	0.69726	0.28556	4.9695	19.769	0.18766	0.16915	0.20172	0.18165
9.9999	0.0058333	0.02	1	0.4	1	0.3	5.2309	20	0.2	0.3	0.24763	0.2
6.0275	0.0045294	0.036399	0.93716	0.69391	0.9834	0.27713	4.1223	10.556	0.2	0.15556	0.17037	0.21481
2.5477	0.0029297	0.019706	1.0128	0.79844	0.99826	0.3993	4.6726	8.9859	0.16406	0	0.20069	0.2007
3	0.0074445	0.03	1.0944	0.70505	0.83045	0.39545	3.3333	46.388	0.17715	0.2	0.2	0.2
2.9782	0.0050895	0.01	1.141	0.67007	0.98882	0.52968	4.6415	15.089	0.19553	0.30419	0.19553	0.19553
8.2835	0.001	0.012292	1.0431	0.8375	1.2186	0.27292	6.3403	9.7708	0.10185	0.15278	0.21667	0.18333
2.5167	0.0040862	0.01	1	0.63137	0.99999	0.6	3.5	10	0.1	0.1	0.15568	0.16667
3.6422	0.0027186	0.021937	1.0394	0.75442	0.85488	0.29026	3.4787	21.166	0.35447	0.23103	0.16491	0.19913
3.457	0.0014444	0.01	0.86161	0.4	1.0952	0.74074	4.6667	31.464	0.2	0.2	0.2	0.2
4.9605	0.001	0.01	1.0013	0.53333	0.55472	0.24165	3.5	15	0.025137	0	0.2	0.2
4.5293	0.001	0.034323	1	0.669	0.8	0.3	3.5	20	0.48733	0.18889	0.19341	0.3
7.3125	0.001	0.021947	0.9237	0.69646	1.2006	0.3569	3.6881	20.387	0.61959	0.11761	0.11761	0.16055
3	0.001	0.06	0.875	0.67552	0.79072	0.6	3.3844	30	0.2	0.2	0.29779	0.2
8	0.003	0.01	1.1096	0.8	1	0.3	3.5	30	0.3	0.2	0.2	0.2
4.2288	0.001	0.017287	1.4441	0.80451	0.67588	0.52039	2.4291	15.04	0.2616	0.19799	0.19972	0.20899
2.9986	0.001	0.01	0.99938	0.57437	0.99929	1.0004	2.5012	15.006	0.20028	0.20028	0.19972	0.20027
6.8015	0.001	0.04	1	0.72427	0.8	0.3	3.5	15	0.3	0.2	0.2	0.2
2.5167	0.0028293	0.01	0.5	0.4885	1	0.3	9.7175	30	0.2	0.3	0.2	0.21665
3.0736	0.001	0.022575	0.25	0.61225	1.0649	0.31505	4.7007	73.982	0.20138	0.35138	0.10065	0.15155
0.83228	0.0080325	0.011986	0.65651	0.59623	1.0702	0.35285	3.8747	32.5	0.25487	0.18235	0.16221	0
3.4478	0.0029344	0.022754	0.51866	0.43919	1.0011	0.27972	9.6275	57.95	0.21369	0.19371	0.2108	0.18283
1.3034	0.0099999	0.030191	0.5	0.53333	1.0468	0.14815	7	20	0.18268	0.26911	0.14027	0.26667
1.55	0.001	0.02	0.5	0.4	1	2.1	7	121.33	0.1	0.2	0.2104	0.2
9.9999	0.005	0.01	1.0439	0.4	0.98797	0.5	4.9737	200	0.4	0.1	0.2	0.2544
5	0.0040878	0.012222	0.5	0.58545	0.99999	1	7	104.87	0.099999	0.2	0.2	0.2
10	0.0056898	0.010679	0.89459	0.64358	0.75514	0.35589	6.2304	128.28	0.11776	0.14233	0.20455	0.2113
5	0.0035133	0.02	0.65943	0.53333	1	0.3	7	200	0.2	0.2	0.2	0.2
3.845	0.001	0.01	0.54177	0.31376	1.1249	0.53463	4.1017	20.112	0.18431	0.27708	0	0.061487
2.3574	0.0033152	0.019977	0.4432	0.79985	0.76522	0.33391	6.9975	106.68	0.22895	0.17316	0.088801	0.20046
2.5458	0.002735	0.01	0.51167	0.53984	1.0093	0.29397	7.0209	19.902	0.19628	0.2538	0.00053449	0.098142
5.4199	0.001	0.01	0.37483	0.3581	1.134	0.13728	5.7301	21.377	0.099866	0.4502	0.15007	0.099867
3.975	0.001	0.02	0.5625	1.0964	1.3108	0.63942	4.625	12.75	0.36667	0	0	0
8.0965	0.001	0.02	0.73512	0.77053	0.8	0.5	7	15	0.17634	0.2	0.1	0.2
5.682	0.001	0.0202	0.94058	0.7684	0.82459	0.50792	3.9493	16.492	0.16319	0.10782	0.18922	0.1995
5	0.0025978	0.03	1	0.36291	1.0072	0.5	4.6667	15	0.34753	0.2	0.27165	0.23333
4.9294	0.0012515	0.01	0.67179	0.76088	1.1452	0.27622	3.5608	14.944	0.19722	0.20278	0.14645	0.20278
8.8061	0.001	0.023054	1.0614	0.45294	1.1178	0.13422	3.7651	10.648	0.35796	0.16052	0.24714	0.24714
3.0302	0.001	0.02031	0.81851	0.81395	0.9845	0.31008	3.3062	14.876	0.20457	0.18017	0	0.2062
3	0.001	0.021779	0.80948	0.67178	1.3333	0.28043	3.3333	15	0.2	0.2	0.1	0.2
7	0.001	0.022223	0.53411	0.80001	1.3921	0.3194	3.5	19.705	0.27531	0.2	0.20001	0.2
2.925	0.0017481	0.02	0.74082	1.0667	1	0.4	5	20.581	0.14234	0.2	0.2	0.4
7	0.001	0.02	0.97754	0.8	1.0725	0.3	3.798	15	0.20138	0.26667	0.2	0.2
6.8476	0.001	0.022148	0.47393	0.46329	1.008	0.48117	3.2652	16.737	0.15535	0.19786	0.20319	0.17195
5	0.001	0.01	0.36804	0.8	1.234	0.3	5	30	0.3	0.2	0.2	0.2
5	0.005	0.03	0.48804	0.8	0.8	1.3201	3.6998	15	0.3	0.4	0.2	0.2
6.4062	0.001	0.02	0.92971	0.8	0.78625	0.6	3.6104	8.4002	0.14107	0.2	0.2	0.21002
5.1064	0.0033468	0.015671	0.47224	0.80839	1.4411	2.3522	3.0259	29.999	0.19421	0.19998	0.20002	0.2024
5.3719	0.001	0.01	0.9761	0.62419	1	0	3.5	16.667	0.2	0.2	0.2	0.23333
3	0.001	0.02	0.97736	0.8	1	0.3	3.3333	30	0.1	0.2	0.23183	0.2
5.3303	0.0012119	0.020124	1.013	0.69053	0.95378	0.28209	3.204	17.119	0.20496	0.2	0.23976	0.21142
3.264	0.001	0.01	1.0153	0.70472	1	0.3	2.5	15	0.3	0.2	0.1	0.2
5.9703	0.001	0.01	0.9412	0.8	1	0.17158	3.1293	15	0.2	0.21111	0.1	0.2
2.6418	0.0041551	0.010159	0.54547	0.61113	1.2413	0.3007	5.1586	603.55	0.19463	0.17382	0.20104	0.18987
3.6261	0.001	0.01	0.56797	0.76596	1.3865	0.4	5	8.9108	0.4	0.28814	0.2	0.2
3.9965	0.001	0.039994	1.0369	0.75269	1.0001	0.29994	3.3335	20.212	0.15643	0.19996	0.16663	0.20004
9.9999	0.001	0.04	0.86231	0.8	0.99999	0.90024	2.635	15	0.2	0.2	0.2	0.2
3	0.001	0.022199	1	0.8	1	0.5	3.3333	15	0.1	0.2	0.18889	0.21111
