1.2887	0.034555	0.01	0.99999	1.1538	1	0.4	3.5	30	0.2	0.2	0.2
2.6089	0.0041111	0.047396	0.99999	1	1.3904	0.6	4.6667	12.222	0.2	0.21313	0.21018
2.8967	0.003	0.02	1.0162	1.1255	1.3333	0.4	4.6667	15	0.2	0.2	0.2
4.564	0.001	0.01	0.97645	1	1.1426	0.3	3.5	15	0.2	0.2	0.2
2.7669	0.0060267	0.026756	0.88771	0.9155	1.1283	0.38342	4.7754	13.973	0.1667	0.169	0.13152
5.3285	0.001	0.013759	0.95969	1.6776	1.3432	0.29899	2.4973	15.012	0.19938	0.19938	0.20061
8.1808	0.001	0.015647	1.0237	1.7882	0.7987	0.44971	3.0392	14.388	0.23059	0.16941	0
7.4736	0.001	0.025689	1	1	1.1483	0.5	2.5	15	0.25729	0.2	0.1
6.2772	0.0022083	0.01	0.85025	1.6817	1.183	0.63725	2.8202	31.464	0.20446	0.1268	0.12257
7.1112	0.001	0.020151	1.0464	1.4513	1.2075	0.88914	3.5184	12.271	0.15559	0.15874	0.19997
8.0527	0.0099909	0.02998	1.1143	-0.63082	0.80478	0.29967	2.7079	29.996	0.2	0.20004	0.20008
2.9404	0.011242	0.01	1.0027	-0.4426	0.55676	0.41471	3.507	33.306	0.30003	0.23198	0.1328
1.7333	0.015	0.02	0.38185	0.24831	1	0.5	4.9326	20	0.21668	0.2	0.1
2.8389	0.02037	0.02	1	-0.30121	1	0.3	2.7778	15	0.2	0.2	0.2
4.7278	0.0099999	0.02	0.25	0.17905	1.0667	-6.0555e-06	2.5	15	0.2	0.2	0.2
6.7838	0.30562	0.022824	0.82952	1.1734	1.3226	0.30891	1.9549	-79.993	0.16362	0.2176	0.32388
2.8326	0.0099886	0.019968	0.99952	0.6731	0.99944	0.29964	1.4346	-23.254	0.27825	0.40201	0.20022
0.86574	0.013333	0.39015	0.96127	0.8	1	0.28301	2.5	-5.5556	0.22663	0.12153	0.2
3.3426	0.0089543	0.016604	1	0.79997	0.79997	0.15064	2.5001	-16.785	0.41963	0.2	0.3
2.0806	0.46375	0.20706	0.72156	1.1977	0.88886	0.25297	2.4898	13.891	0.1975	0.1975	0.19809
3	0.001	0.016667	0.25	0.16305	2	0.3	2.5	15	0.24416	0.21491	0.2
0.50983	0.005	0.022255	0.375	0.59972	1.0342	0.3	2.5	15	0.2	0.2	0.20676
0.4625	0.99999	0.01	0.46849	0.6875	0.875	0.25208	2.2812	14	0.15	0.24157	0.25
4.8375	0.014451	0.020109	1.2164	0.2269	0.75272	0.12364	2.9327	11.36	0.29891	0.10109	0.12033
3	0.005	0.02	0.25	0.28848	1.7778	0.33333	2.5283	18.333	0.13333	0.18079	0.2
10	0.001	0.02	0.96488	0.81485	0.75587	0.68627	2.5	16.667	0.23445	0.12437	0.1
9.5922	0.001	0.01	1	1	0.87759	0.66667	1.8056	9.2678	0.2	0.2	0.2
6.0819	0.001	0.01	1	1.0872	1.1111	0.3	3.2496	15	0.2	0.24043	0.2
5.0533	0.001	0.01	1	0.8	1	0.5	2.5	20	0.2	0.2	0.2
3.5237	0.001	0.019848	1.0075	0.81125	0.9875	0.29187	2.5219	19.9	0.195	0.15048	0.205
4.3269	0.005	0.02	0.33301	0.8	0.88268	0.6	2.5	15	0.2	0.2	0.2
7.5295	0.001	0.01	0.5	0.8	1	0.55298	3.5	10	0.3	0.2	0.2
7	0.005	0.02	0.5	0.8	1	0.95	2.5	15	0.2	0.2	0.2
6.4019	0.0013198	0.03	1.0353	0.8	0.59616	0.3	2.5	15	0.2727	0.2	0.2
10	0.0057212	0.03097	0.9717	0.96765	0.70325	0.59611	3.2233	15.901	0.18706	0.21035	0.19085
8.3492	0.010371	0.020413	2.0284	0.78143	0.42289	0.41223	3.4536	15.165	0.58659	0.19194	0.10413
8.2896	0.0064076	0.02	2.175	0.4842	0.70998	0.6	2.7778	13.879	0.18066	0.18115	0.27059
6.5442	0.0031385	0.01	1.6469	0.98155	0.39286	0.26952	2.8742	12.901	0.40149	0.22515	0.19619
9.9999	0.0066699	0.015886	2.2828	0.25601	0.61487	0.4337	2.86	28.355	0.28228	0.11772	0.28228
7.3141	0.01	0.02	1.0563	0.25331	0.038925	0.3	4.6667	15	0.2	0.45958	0.3
4.7188	0.0092956	0.01	0.50005	0.68086	1.4997	0.4998	6.8898	15.002	0.27323	0.19989	0.16527
3	0.001	0.022082	0.33333	0.4	1	0.5	2.5	15	0.26456	0.2	0.21506
7	0.01	0.02	0.5	0.4	0.8	0.3	3.5	10	0.2	0.2	0.2
3	0.01	0.016606	0.5	0.4	0.8	0.3	5.5646	30	0.2	0.2	0
5.9326	0.013	0.02125	0.87009	0.43724	0.9375	0.33106	7.0644	14.5	0.24417	0.175	0.175
3	0.0099999	0.01	1	0.8	0.93506	0.3	5	20	0.26667	0.2	0.21111
3	0.002	0.014999	1.0742	0.69063	0.8	0.3	3.5	15	0.2	0.3	0.2
3	0.005956	0.02	1	0.8	0.82244	0.3	5	30	0.7	0.2	0.2
3.0271	0.001	0.019248	0.76524	0.8125	0.8149	0.19033	3.704	19.889	0.27322	0.19444	0.20556
3.7365	0.001	0.03	1	0.8	0.99623	0.3	3.5	15	0.2	0.2	0.2
2.9312	0.72355	0.022597	1.3365	0.69483	0.87017	0.31561	2.9244	12.403	0.14807	0.25072	0.14807
0.11728	0.021937	0.02056	1.121	0.8	0.9032	0.31975	2.5	21.297	0.2	0.19912	0.24623
2.3171	0.0062053	0.036557	1.8994	0.8	0.8	0.26078	2.5	15	0.066667	0.27528	0.17296
2.1409	0.015999	0.01	1.8192	1.1053	0.91217	-0.05264	2.3158	10.579	0.20176	0.36317	0.15789
