7.9035	0.0050366	0.028207	0.55949	0.40288	0.88693	0.28334	7.3315	129.93	0.19707	0.20453	0.22362
5.9352	0.0049687	0.0125	0.55144	0.40635	0.97175	0.39509	6.8354	20.088	0.17102	0	0.56296
7	0.001	0.04	0.5	0.59964	1.0755	0.3	6.4176	15	0.18126	0.2	0.2
9.1481	0.0098656	0.036164	0.83679	0.65721	1.0223	0.29599	6.6026	24.542	0.20371	0.2093	0.22408
5	0.0058333	0.02	0.86149	0.8	1	0.3	7	20	0.16667	0.2	0.1
3	0.01	0.02	1	0.8	0.67507	0.3	2.5	15	0.2	0.2	0.17751
0.1	0.01	0.020943	0.5	0.8	1	0.3	2.5	15	0.2	0.2	0.2
5.1495	0.014518	0.019122	1	1.0699	0.90909	0.2	3.3152	12.375	0.21354	0.2	0.36226
2.55	0.014018	0.02	0.95833	0.8	1	0.3	2.5	15	0.2	0	0.2
3	0.030349	0.021653	1.0081	0.6612	1	0.3	3.3333	15	0.2	0.17838	0.2
6.0839	0.001	0.02539	0.75	0.88889	0.99999	0.3	3.5524	16.667	0.19607	0.18889	0.2
3.5648	0.001	0.026113	0.8728	0.8	1	0.4	2.5	16.071	0.2	0.2	0.2
4.1624	0.0047186	0.03	0.99999	0.78516	0.85297	0.4	2.5	15	0.2	0.2	0.17088
7	0.001	0.02	1	1	0.99999	0.3	2.5	10	0.2	0.2	0.2
5.6872	0.001	0.042222	1	0.83199	1	0.5	2.5	18.333	0.2	0.2	0.2
4.0583	0.0020074	0.030327	0.37593	0.64711	1.5087	-0.11283	4.39	17.452	0.21039	0.19789	0.23754
2.9385	0.0015481	0.027573	0.5	0.8	1.2241	-1.1203e-06	3.8889	15	0.13333	0.23333	0.2
2.8406	0.001	0.019996	0.99442	0.749	1.0673	0.22212	2.5016	20.009	0.19964	0	0.20036
5.3492	0.001	0.017423	0.88012	0.6591	1.0472	0.13421	2.8078	14.054	0.22015	0.15268	0.15597
4.0681	0.0051137	0.019499	0.93012	0.54516	1.0536	0.31481	3.5625	16.421	0.18889	0.098974	0.02862
5.2269	0.001	0.01985	0.54671	-5.6062e-05	0.54317	0.11485	3.4832	14.94	0.26218	0.20018	0.20268
7	0.005	0.027413	0.34017	0.48631	0.79919	0.3	7	15	0.2	0.2	0.1
3	0.005	0.02	1	0.41204	0.54986	0.21606	2.7438	15	0.2	0.16667	0.2
3.2548	0.0021036	0.01	0.47737	0.4	0.52484	0.3	2.7722	10	0.17778	0.15556	0.2
6.6936	0.0039236	0.0259	0.80828	0.25721	0.68137	0.3321	4.1291	14.983	0.19999	0.18235	0.2007
9.9999	0.001	0.019996	0.87483	1.0665	1.1113	0.39987	5.0003	14.998	0.1666	0.17177	0.17679
3.0555	0.001	0.03418	1.5112	1.5974	0.83571	-0.053811	3.345	30.023	0.10235	0.1766	0.19943
5	0.001	0.01	1.0459	0.8	0.8	-0.31933	3.5	15	0.2	0.1	0.1
10	0.0043264	0.02037	0.92632	0.74106	1.2491	0.29051	4.9053	14.326	0.16632	0.23368	0.18275
2.9473	0.001	0.020346	1.0846	1.1806	1.0202	0	3.8889	11.111	0.22003	0.14444	0.25556
6.6197	0.001	0.02	0.99997	0.80005	1.0647	-6.8301e-05	2.4999	7.0184	0.2	0.19998	0.19998
2.9703	0.001	0.01	1.0116	0.67872	1	0.4	3.4229	15	0.25504	0.24454	0.28437
2.8866	0.001	0.02	0.99301	0.8	1.0636	0.3	2.57	9.3839	0.2	0.2	0.22986
4.6092	0.001	0.01	1.0372	0.8383	1.0426	0.32766	3.4326	13.567	0.21125	0.25104	0.21797
3.9281	0.0034395	0.01	1	0.8	1.1092	0.33333	3.3333	15	0.25012	0.2	0.2
3.0681	0.012389	0.02	0.25	0.45626	1	0.6	3.5986	20	0.3	0.2	0.2
5.0265	0.0059536	0.02018	0.99214	0.40629	1.009	0.58832	2.5813	15.072	0.16367	0.1964	0.27026
4.1077	0.0044833	0.02	0.91194	0.45813	0.65198	0.3	2.5	15	0.18894	0.2	0.2
7.9261	0.016762	0.02	0.95966	0.8	0.66538	0.50587	4.1703	18.491	0.20296	0	0.17943
7.4798	0.013222	0.023889	1.0941	0.8	0.78673	0.32222	4.4444	5.2841	0.34573	0.2	0.17266
0.18316	0.01176	0.020614	0.98332	0.76293	1	0.3	3.5	13.333	0.2	0.16667	0.18889
0.125	0.0075506	0.01	1	0.61838	1	0.4	3.5	8.0129	0.2	0.2	0.083333
1.55	0.01	0.01	1	0.68609	1	0.4	3.3333	15	0.2	0.2	0.2
0.797	0.0069946	0.018581	0.7809	0.70879	1.2505	0.093419	3.6866	16.977	0.099909	0.089692	0.099909
2.8129	0.01	0.02	0.99999	1	1	0.13782	5	10.833	0.1	0.28272	0.24475
3	0.001	0.04	0.68576	0.4	1	0.3	5	17.161	0.2	0.2	0.25
3.0037	0.001	0.01	0.50096	0.28908	1.5024	-0.00095913	5.0034	15.015	0.20133	0.19971	0.19607
6.9784	0.001	0.019998	0.5835	0.3998	1.4997	0.30018	6.297	28.29	0.20007	0.2	0.13322
1.55	0.01	0.02	0.52204	0.63791	0.99999	0.3	4.096	15	0	0.2	0.2
3	0.0072255	0.016667	0.83107	0.62899	0.98088	0.3	3.5	20	0.2	0.1	0.1703
