2.2632	0.001	0.21111	0.01	0.97569	1.0243	1.0243	1.2192	1.1552	0.61806	4.6897	15.222
2.8389	0.001	0.21125	0.02	0.99999	2	0.99999	1	1	0.4	3.3333	15
2.0755	0.001	0.3	0.01	1.1667	1	0.94526	0.8	1	0.3	3.5	20
2.5771	0.001	0.1	0.020255	1.1667	1	1	0.8	0.99999	0.4	3.5	9.7282
3.0695	0.001	0.3	0.01	1	0.99463	1	1.0667	1	0.4	3.3333	15
5	0.001	0.1	0.023333	1.6905	1	1	1.4827	1	0.71591	3.3333	15
8.7818	0.0014263	0	0.039027	1.0556	1	1	1.4815	1.3549	0.46695	3.3333	12.372
9.5399	0.001	0.2	0.01	2.2601	1	1	1.1743	1	0.21819	2.5	15
7	0.0047422	0.1	0.02	3	1.3059	0.85252	1.6	0.91354	0.3	2.5	15
8.5193	0.0050518	0.10129	0.019871	0.99437	0.99437	0.99437	0.80579	0.99353	0.30359	3.3221	19.932
2.8545	0.024431	0.21202	0.02	1.0432	0.95833	1	0.318	0.70363	0.17774	2.7542	20
5.4375	0.014942	0.20909	0.038562	0.99738	1.0348	0.63089	0.2832	0.78514	0.2769	7.9112	39.627
5.387	0.012902	0.18491	0.019245	1.033	1.033	0.76813	0.25596	1.0713	0.32451	3.8816	6.6986
5.0121	0.0088951	0.2	0.02	1	1	0.67899	0.28468	1.0667	0.66667	5	15
7.7264	0.005	0.34382	0.018333	1.0445	1	0.75	-0.057116	0.57459	0.3	2.8333	15
3.496	0.32926	0.28765	0.02	1	1	0.80451	0.8	1	0	2.0998	-11.842
3.0106	0.49049	0.52002	0.03	1.0015	0.9492	0.9695	0.99898	1	6.0555e-06	2.5	-46.667
3	0.010881	0.48967	0.03	1	1	1	0.8	1	0.3	2.5	-58.484
3	0.01	0.4523	0.02	1.1667	1	1	0.8	0.8	0.3	2.5	-74.736
3.6491	0.0086845	0.51402	0.017817	1.0955	0.70623	0.9045	1.1069	0.89085	0.32905	2.691	-62.875
7.9165	0.004	0.25	0.0175	1.1094	0.89062	1.2169	0.59249	0.91075	0.36066	3.3198	12.349
5.5737	0.011357	0.36039	0.021508	1.0243	0.93403	1.493	0.50652	0.92461	0.251	2.632	14.397
2.8389	0.001	0.24658	0.02	1	1	0.25	0.4	2	0.3	1.5	15
3.5032	0.0066914	0.42487	0.038325	1.1821	0.88418	0.9908	0.462	0.98731	0.16994	3.6201	13.941
3.067	0.015407	0.3	0.02	1	1	1	0.8	1	0	2.5	15
5	0.001	0.3	0.01	1	0.95833	1	1.1528	1	0.39995	2.5	20
10	0.0015867	0.4969	0.015	1.3432	1	1	0.99999	1	0.3	3.25	15
8.8827	0.001528	0.19922	0.016616	1.0794	1.1188	1	1.0667	0.90532	0.3	3.5	20
4.9227	0.004963	0.18288	0.019907	0.96216	0.99595	1.0041	0.82578	0.79583	0.32864	2.5597	14.963
4.7594	0.001	0.34474	0.018852	1.1511	1	1	1.0667	0.86034	0.3	2.5	15
10	0.01	0.3	0.02	2	0.99999	0.5	1.0667	1	1.35	2.5	10.247
5.4705	0.001	0.14623	0.028727	1.3877	1.3818	0.28909	1.1927	0.56366	0.58362	3.2636	18.491
9.1111	0.0037021	0.22004	0.01	1.3155	1.6776	0.44811	0.81836	0.90879	0.59757	2.8494	20.436
7.8595	0.007	0.2	0.03	1.1667	2.6852	0.71469	0.52046	0.75569	0.35014	2.7778	12.793
7.0686	0.0082127	0.065059	0.045959	1.1998	1.2145	0.66215	1.0062	0.60961	0.61858	3.1476	13.167
8.0365	0.010206	0.29831	0.01	1.4519	1	1.9378	0.8	0.34802	0.3	2.5	16.667
4.0346	0.01	0.1	0.048389	1.1217	1	1	0.66706	1	0.3	3.3373	15
4.2908	0.0013511	0.4156	0.020382	NaN	NaN	NaN	0.56043	0	0.26448	3.165	10.871
7.6508	0.0076356	0.40233	0.024241	1.2267	1.0275	1.0228	0.73694	0.98151	0.5173	5.7287	14.852
6	0.001	0.45713	0.01971	1	0.78317	1	0.44207	0.57815	0.3	5	30
5	0.0099999	0.18259	0.01	0.95833	2	0.99999	0.63554	0.99999	0.3	3.3333	30
4.5053	0.0013497	0.14625	0.021237	1.5971	1.5136	0.70281	-0.089315	0.97901	0.43325	3.3389	34.5
7.3333	0.0037775	0.42913	0.01	1.1157	1.1417	1	0.4	0.55002	0.33333	3.3333	15
2.8389	0.02	0.1	0.02	1.0283	1.629	1	0.47255	1	0.3	2.9206	15
2.0181	0.013298	0.20389	0.0175	1.2396	2.0449	0.49713	0.34778	0.93118	0.3875	5.6425	38.667
3.0687	0.001	0.19989	0.033897	0.79995	0.99282	0.25	0.79976	1.0792	0.2572	2.5005	15.002
7.9815	0.0050791	0.30031	0.019985	0.99944	0.9997	0.92541	0.7117	0.99935	0.25225	6.4471	29.988
6.2185	0.001	0.21343	0.02	0.99999	1.0187	0.52779	0.79999	1.0667	8.2632e-06	2.6543	15
10	0.001	0.26294	0.019648	0.97592	1	0.49846	0.41449	1.0269	0.3	3.5	16.667
4.9353	0.001	0.24755	0.013333	1.261	1	1	0.8	1.0747	0.3	2.5	15
3.4309	0.50512	0.26745	0.01	0.99886	0.78181	1.5274	0.97648	1.0013	0.29938	3.7739	13.326
3.7159	0.5478	0.21582	0.01285	1.0261	0.5656	1.7342	0.8489	1.1016	0.25497	2.5951	14.637
1.0827	0.0040014	0.41902	0.020476	0.97919	0.98048	1.9851	1.1786	0.97214	0.25222	2.5416	14.81
0.1	1	0.2	0.02	1	1	1	0.8	1	0.3	2.5	15
0.67939	0.01	0.4	0.02	1	1	1	0.8	1	0.095515	2.5	15
3.0992	0.009	0.19699	0.023765	2	1	0.98172	0.62144	0.93347	0.5	3.7592	20
6	0.0085663	0.28333	0.02	1.4353	1.1424	1	0.61244	1	0.3	7	19.708
2.8383	0.0070014	0.19995	0.01	2.0004	0.99959	0.97054	0.39967	0.77038	0.53359	3.4455	15.004
3.2763	0.005	0.3	0.02	2.1417	1.1252	0.9652	0.54864	1	0.4	3.5	266.67
1.7985	0.0072268	0.14012	0.01447	1.5303	1.332	0.75808	0.40312	0.82231	0.57972	4.1221	12.748
4.1047	0.001	0.2604	0.028578	1.1138	1.3319	0.88621	0.91704	0.71793	0.45441	2.5321	18.635
7.3333	0.0048023	0.1	0.018925	1	1.0755	0.5	0.8	0.62384	0.3	3.8548	11.667
9.175	0.0035931	0.30196	0.016954	1.2962	1.0775	0.5069	0.98621	0.46401	0.36625	3.2483	18.402
6.3501	0.001	0.1	0.02	1	1	0.51063	1	0.6786	0.5	3.5	20
6.1398	0.0012509	0.25614	0.01505	1.1443	1.2165	0.70209	0.95449	0.64469	0.35304	2.4736	17.713
4.9748	0.0086107	0.39487	0.019829	1.0075	1.1984	1.0547	0.56483	0.99145	0.29444	7.8303	15.068
6.3743	0.0096373	0.19742	0.030806	1.0176	1.0202	0.94623	0.4937	0.93357	-2.1918	8.6956	15.161
2.0399	0.011001	0.18889	0.01	0.95833	1	0.41667	0.42237	1	0.3	4.0895	30
0.60867	0.0074467	0.4164	0.02	1	1.0218	1	0.4	1.037	0.6	2.7773	16.667
0.1	0.0052451	0.19832	0.020033	0.9732	0.99658	0.64797	0.32523	0.96937	0.28009	3.5689	15.245
4.1833	0.011667	0.13651	0.02	1.3886	1	1	0.66104	1	0.4	2.5	15
3	0.0097479	0.12226	0.02	1	1	1	0.8	1	0.3	2.5	15
3	0.005	0.2	0.02	1	1	1	0.8	1	0.3	2.5	15
3	0.001	0.2	0.02	1	1	1	0.60388	1	0.3	2.5	15
4.1093	0.0063968	0.26222	0.041805	1.2582	1.2305	1.5656	0.60139	0.79513	0.43317	1.9835	12.639
3.1675	0.001	0.24473	0.03	1	1.062	1	0.8	1.0837	0.42279	3.3333	15
3	0.01	0.099999	0.018191	0.91	1	1	0.8	1	1	3.3333	10
4.8572	0.0054318	0.19275	0.024773	1.0472	0.95276	0.97145	0.75142	0.87847	0.85923	3.3786	15.432
2.944	0.0012905	0.1	0.027464	1	0.99999	1	0.8	0.68437	0.43785	2.5	13.746
