10000	8.4434	0.020346	0.031272	1	1	0.22614	0.99089	0.40592	3.4797	20.096	0.99089	0.40592	3.4797	20.096	0.99089	0.40592	3.4797	20.096	0.99089	0.40592	3.4797	20.096	0	2.306	0.94468	8.0981	46.768	2.306	0.94468	8.0981	46.768	2.306	0.94468	8.0981	46.768	2.306	0.94468	8.0981	46.768	0	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408	0.59408
10000	7	0.022104	0.02	1	1	0.63188	1	0.5	1.8107	15	1	0.5	1.8107	15	1	0.5	1.8107	15	1	0.5	1.8107	15	0	4	2	7.2428	60.001	4	2	7.2428	60.001	4	2	7.2428	60.001	4	2	7.2428	60.001	0	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7	0.7
10000	7	0.02	0.06	1	1	0.4	0.8	0.5	2.5	20	0.8	0.5	2.5	20	0.8	0.5	2.5	20	0.8	0.5	2.5	20	0	2.4	1.5	7.5	60	2.4	1.5	7.5	60	2.4	1.5	7.5	60	2.4	1.5	7.5	60	0	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476	0.67476
10000	10	0.038766	0.018404	1	1	0.36954	0.7376	0.60136	4.9905	30.043	0.7376	0.60136	4.9905	30.043	0.7376	0.60136	4.9905	30.043	0.7376	0.60136	4.9905	30.043	0	0.73465	0.59895	4.9705	29.923	0.73465	0.59895	4.9705	29.923	0.73465	0.59895	4.9705	29.923	0.73465	0.59895	4.9705	29.923	0	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559	0.20559
10000	5.9477	0.014943	0.014913	1	1	0.012018	0.36809	0.59865	2.7712	9.4362	0.36809	0.59865	2.7712	9.4362	0.36809	0.59865	2.7712	9.4362	0.36809	0.59865	2.7712	9.4362	0	0.87296	1.4198	6.5721	22.379	0.87296	1.4198	6.5721	22.379	0.87296	1.4198	6.5721	22.379	0.87296	1.4198	6.5721	22.379	0	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534	0.56534
10000	3.8392	0.012713	0.022222	1	1	0.25203	0.75113	0.27292	3.3108	15.333	0.75113	0.27292	3.3108	15.333	0.75113	0.27292	3.3108	15.333	0.75113	0.27292	3.3108	15.333	0	1.1267	0.40937	4.9662	23	1.1267	0.40937	4.9662	23	1.1267	0.40937	4.9662	23	1.1267	0.40937	4.9662	23	0	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845	0.3845
10000	3.0548	0.018944	0.061453	1	1	0.51461	0.94401	0.55556	3.5	20	0.94401	0.55556	3.5	20	0.94401	0.55556	3.5	20	0.94401	0.55556	3.5	20	0	0.99936	0.58813	3.7052	21.173	0.99936	0.58813	3.7052	21.173	0.99936	0.58813	3.7052	21.173	0.99936	0.58813	3.7052	21.173	0	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
10000	4.5047	0.020138	0.016395	1	1	0.23197	0.88889	0.78106	5.3187	41.317	0.88889	0.78106	5.3187	41.317	0.88889	0.78106	5.3187	41.317	0.88889	0.78106	5.3187	41.317	0	0.98228	0.86312	5.8776	45.658	0.98228	0.86312	5.8776	45.658	0.98228	0.86312	5.8776	45.658	0.98228	0.86312	5.8776	45.658	0	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099	0.32099
10000	5.0577	0.020995	0.02	1	1	0.36027	0.88888	0.6	3.5	65.626	0.88888	0.6	3.5	65.626	0.88888	0.6	3.5	65.626	0.88888	0.6	3.5	65.626	0	1.6369	1.1049	6.4455	120.85	1.6369	1.1049	6.4455	120.85	1.6369	1.1049	6.4455	120.85	1.6369	1.1049	6.4455	120.85	0	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891	0.33891
10000	2.9301	0.016497	0.03	1	1	0.047955	0.67549	0.3	2.7778	20	0.67549	0.3	2.7778	20	0.67549	0.3	2.7778	20	0.67549	0.3	2.7778	20	0	0.74811	0.33225	3.0764	22.15	0.74811	0.33225	3.0764	22.15	0.74811	0.33225	3.0764	22.15	0.74811	0.33225	3.0764	22.15	0	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363	0.46363
