0.001	0.038798	0.025396
0.001	0.02024	0.15323
0.001	0.01	0.28134
0.001	0.012412	0.37557
0.0011112	0.013336	0.2452
0.001	0.01	0.37011
0.001	0.02999	0.375
0.001	0.01	0.20818
0.001	0.045772	0.33962
0.001	0.018316	0
0.001	0.021381	0.24802
0.001	0.01	0
0.001	0.058425	0.24245
0.001	0.013333	6.0551e-06
0.0022661	0.015391	0.16667
0.0048104	0.019664	0.44856
0.001	0.026669	0.43289
0.001	0.01	0.2511
0.001	0.01	0.23004
0.001	0.019999	0.094239
0.001	0.01	0
0.001	0.01	0.045538
0.001	0.01	0
0.001	0.1354	0.19596
0.001	0.020253	0.099803
0.001	0.01	0.84567
0.011435	0.047015	0
0.0038661	0.032657	1
0.02	0.03	0
0.001	0.02	0.5
0.01	0.045	0
0.001	0.016566	0.18494
0.001	0.01	0
0.001	0.023226	0.16207
0.001	0.016625	6.0555e-06
0.001	0.083179	0
0.001	0.047983	0.088202
0.001	0.017169	0
0.0020226	0.021276	0.33333
0.001	0.021048	0
0.001	0.020003	0
0.001	0.02	0.12201
0.001	0.018316	0.10676
0.0025	0.04	0
0.001	0.020421	0.15834
0.001	0.045147	0
0.001	0.01	0.14709
0.001	0.010103	0.27718
0.0014784	0.01	0.14204
0.001	0.01	0.045679
0.001	0.01	0
0.0032001	0.017091	0
0.0020033	0.01	0.16245
0.0011716	0.031596	0.0059069
0.001	0.015556	0.12442
0.001	0.024916	0.14243
0.001	0.021667	0
0.0010833	0.041236	0.13643
0.001	0.014167	0
0.001	0.02	0.26128
0.001	0.01	0.17884
0.001	0.010006	0
0.001	0.015745	0.28263
0.001	0.01	0.14265
0.001	0.010871	0.2174
0.001	0.023381	0.30857
0.001	0.020449	0.27574
0.001	0.01	0.13935
0.001	0.01	0
0.001	0.01	0.24309
0.001	0.046667	0.40044
0.001	0.01	0.25
0.001	0.01	0.44444
0.0045031	0.06	0.10763
0.0017901	0.02	0.33291
0.001	0.01	0.20185
0.0025794	0.01	0.26647
0.001	0.023417	0.11568
0.001	0.01	0.073597
0.001	0.020471	0.24652
0.0018289	0.01	0
0.001	0.01	0.15437
0.001	0.026122	0.12359
0.001	0.025747	0.16786
0.001	0.012137	0.18518
0.001	0.14063	0.16761
0.0022039	0.015854	0.21217
0.0015142	0.023637	0.25961
0.001	0.025509	0.096831
0.001	0.03	1.2111e-05
0.001	0.025637	0
0.001	0.020323	0
0.001	0.03	0
0.001	0.02	0.5
0.001	0.025337	7.0855e-06
0.001	0.025541	0
0.0035185	0.023914	0
0.0012832	0.01	0
0.0018197	0.021072	0
0.001	0.026274	0
0.001	0.018584	0.23149
0.001	0.02	6.0531e-06
0.0014751	0.03	0.31121
0.005	0.02	0.5
0.001	0.01	0.252
0.001	0.01	0
0.0010937	0.029315	0.24627
0.005	0.03	0.4691
0.0034136	0.067074	0.36002
0.001	0.010845	0
0.0021225	0.017703	0.33333
0.001	0.049781	1.2111e-05
0.001	0.018866	0
0.0023333	0.013333	0.21611
0.004	0.019917	0
0.001	0.043216	0.1713
0.0055	0.022093	0.44466
0.0049433	0.035025	0.32177
0.0044313	0.01	0
0.001	0.018372	0
0.0017687	0.01823	0
0.001	0.026894	0
0.0021824	0.029997	0
0.001	0.01622	0
0.001	0.01	0.36313
0.001	0.024814	0.097647
0.001	0.02001	0.16664
0.001	0.04	0.63706
0.001	0.030967	0
0.001	0.01	1.2118e-05
0.001	0.025818	0.20241
0.001	0.013114	1.6678e-05
0.001	0.040917	0.25848
0.001	0.01	0.025029
0.001	0.046193	0.085192
0.0014374	0.022589	2.0176e-06
0.005	0.03	0.5
0.001	0.044135	0.26404
0.001	0.019996	0.066738
0.001	0.042575	0.27635
0.001	0.01	0.29015
0.0010833	0.021111	0.23596
0.0013227	0.017261	0.26637
0.005	0.03	0.5
0.0015273	0.01	0.1734
0.0013346	0.01534	0
0.001	0.023436	0.26222
0.001	0.01	0.24951
0.001	0.019924	0.50016
0.001	0.034561	0.23832
0.001	0.023138	0.062603
0.001	0.026667	0.16667
0.001	0.024562	0
0.001	0.017502	0
0.001	0.014487	0.23184
0.001	0.01	2.0185e-06
0.001	0.022499	0.19403
0.001	0.023333	4.037e-06
0.001	0.01	2.0102e-06
0.001	0.04	1.2111e-05
0.001	0.018316	0.12582
0.001	0.011775	0.13685
0.001	0.01	6.0492e-06
0.001	0.020022	0.33333
0.001	0.02	0.25
0.010019	0.029953	0.50031
0.0014322	0.02063	0
0.0022126	0.031833	0.56882
0.001	0.035808	0.50926
0.01	0.02	0
0.01	0.02	0
0.0050001	0.01	0.25
0.001	0.027969	0.88819
0.0065105	0.01	0.5
0.001	0.47	0.064946
0.0040586	0.023934	0
0.0014247	0.029184	0.27601
0.0021591	0.010085	0.35242
0.0032649	0.01	0.5
0.001	0.02	0.27778
0.001	0.021605	0.083628
0.001	0.01	0.46765
0.0058576	0.016873	0
0.001437	0.01	9.8542e-06
0.001	0.025964	0
0.001	0.01	0.35042
0.001	0.01	0.16394
0.001	0.03	0.16069
0.001	0.069309	0
0.001	0.040297	0
0.0012222	0.023922	0
0.0018255	0.027878	0.33333
0.001	0.026795	0
