5	0.0075928	0.1	0.023333	1	0.8	1	0.3	2.5	15
4.1412	0.0086769	0.21212	0.015941	0.5726	0.52776	1.3268	0.18179	3.0214	17.384
6.6667	0.007	0.19241	0.02	1	0.55537	1	0.3	3.4118	9.1006
4.1833	0.01	0.2	0.02	0.93938	0.4	1	0.3	2.5	30
2.5029	0.0054311	0.2	0.02463	0.85915	0.4	1	0.5	3.5	15
4.2613	0.001	0.29426	0.02	0.5	0.49954	0.862	0.25807	5	15
10	0.005	0.51864	0.04	2	0.64452	0.70824	0.4	2.5	7.4157
6.4229	0.005	0.4	0.016644	1.1172	0.4	0.6896	0.6	3.3333	15
6.65	0.0052051	0.20534	0.023333	0.99653	0.51053	0.83333	0.51905	2.9055	32.667
4.9794	0.0078394	0.2	0.011834	1	0.59101	1	1.35	3.2653	30
2.658	0.0043682	0.2	0.02	0.99999	0.89567	1	0.25712	3.669	7.5833
4.2633	0.0052792	0.34208	0.01	1.1332	1.0665	1.4998	0.15112	4.2845	29.999
3.0107	0.0079584	0.20096	0.020876	0.99729	0.79506	1.0055	0.30357	2.9793	9.9698
3	0.001	0.23621	0.016558	0.95833	0.8	0.99999	0.4	3.5	15
3	0.001	0.20565	0.024074	0.80093	0.8	0.86667	0.27848	2.6004	15
5.4473	0.0023333	0.53333	0.01	1.1802	0.77867	1.3333	0.3	4.105	9.9999
10	0.0105	0.31982	0.02	1	1.0667	1	0.23716	2.5	15
3.1631	0.001	0.55	0.033626	1	0.8	1	0.3	3.3333	15
7	0.0099999	0.62607	0.01	2.7017	1.0775	0.60119	0.20865	2.5	15
3.5412	0.0014444	0.28436	0.018951	0.5	0.8	1	0.3	2.5	15
9.3232	0.001	0.21258	0.014685	0.48427	0.42202	0.96855	0.19055	2.5209	15.252
10	0.001	0.21263	0.022601	1	0.4	0.53758	0.6	2.5	15
1.5475	0.011416	0.07086	0.016706	0.45466	0.75207	0.89803	0.54472	5.9652	22.234
2.9383	0.001	0.093672	0.01	0.48418	0.34905	0.97264	0.35443	2.718	13.107
7.7135	0.001	0.20643	0.019983	0.55497	0.77967	0.3641	0.71664	4.3867	9.0972
10	0.0014444	0.10797	0.02	0.34977	0.8	1	0.4	3.6248	20
3.0274	0.001	0.03078	0.018705	0.75	0.69522	1.0974	0.3	2.7778	13.333
3	0.001	0.09398	0.02	1	0.8	1	0.3	3.3333	20
2.3036	0.0018018	0	0.012653	0.70435	1.075	0.78074	0.039911	3.1974	12.578
5	0.001	0.2	0.04	1	0.8	1	0.3	3.3333	15
7.6478	0.01	0.2	0.024855	1.5042	0.58701	1	0.3	3.4533	15
7	0.011667	0.2	0.04	1.1667	0.4	1.0599	0.19715	7.3334	17.222
7	0.01	0.2	0.022028	0.99999	0.8	1	0.3	5	15
1.1196	0.001	0.11198	0.01	0.52597	0.21862	1.2591	0.68424	2.9535	12.927
5.1952	0.011596	0.29138	0.019596	0.98633	0.81818	1.0202	0.31151	4.9646	7.9911
7	0.0074996	0.24606	0.022101	0.99999	0.40002	0.32038	1.2327	7.0001	20
2.8493	0.001	0	0.031294	1.1482	0.37736	0.49255	1.0162	4.0892	15.259
6.3803	0.001	0.20572	0.020684	0.97787	-0.29818	0.77311	0.99233	5.13	14.375
6.9814	0.0028669	0.25473	0.016429	1.0416	0.19231	0.56405	0.73047	4.7499	13.857
4.4897	0.009933	0.3252	0.020021	0.99674	-0.28272	0.30257	0.40242	4.9935	14.97
0.1	0.005	0.4	0.015	0.5	0.34474	1	0.4	2.5	15
3.0195	0.0095	0.19925	0.020556	0.9959	0.31552	1.0278	0.30981	2.4514	14.778
7	0.01	0.2	0.02	1	0.8	1	0.3	2.5	15
5	0.01	0.3	0.02	1	0.8	1	0.3	2.5	15
3.3245	0.029984	0.25404	0.016964	1.1267	0.8	0.93334	0.3	2.4211	15
10	0.01	0.2	0.01	1	0.4	0.8	0.3	2.5	20
6.8158	0.0042237	0.1	0.02	1.074	0.46109	1	0.4	1.7777	15
10	0.001	0.4	0.027245	0.5625	-0.035072	0.75	0.83056	3.375	11
7.3565	0.001	0.60934	0.02	0.5	0.46476	1	0.3	2.5	30
5.5797	0.013333	0.16667	0.02	1.0164	0.58081	1	0.3	2.5	14.51
4.5164	0.001	0.2	0.02	1	1.0667	1	0.3	2.5	15
8.6097	0.0033078	0.2	0.016085	1	0.53334	1.3333	0.3	3.7666	15
2.5562	0.001	0.19196	0.02	1	0.8	1.138	0.3	2.5971	15
6.5744	0.001	0.1	0.017354	0.5	0.8	1	0.3	2.7193	15
2.9359	0.001	0.2	0.01	1	0.8	1	0.5	2.8873	15
10	0.001	0.2	0.02	0.73834	0.8	0.43919	0.3	3.563	0.58749
7	0.001	0.2	0.02	0.81267	0.79999	0.43769	0.3	1.9926	15
5	0.01	0.2	0.021539	0.25	1.0667	0.43669	0.3	3.3334	15
10	0.0052138	0.27773	0.022156	1.1327	0.72981	0.18424	0.39035	2.6088	6.3195
7.2501	0.008854	0.32838	0.014908	0.35185	0.8019	0.72741	0.44299	3.9862	22.944
4.0318	0.021121	0.43493	0.020424	1.5078	0.79986	0.98835	0.53778	3.0552	9.7099
4.7596	0.01	0.42396	0.04	2	0.8	0.60277	0.3	2.5	15
9.9999	0.011515	0.19986	0.01	0.99758	0.52645	0.68931	0.49793	3.3285	-77.154
3.3184	0.01	0.2	0.02	1	0.60079	0.8	0.3	2.5	15
3.2682	0.0058267	0.40041	0.019986	0.9994	0.47819	1.334	0.39956	5.0012	-67.173
5.1722	0.0050157	0.25943	0.010805	2.1383	0.68507	0.79134	0.29993	3.1311	14.864
3.4419	0.0093586	0.1758	0.019444	1.0356	0.28647	1.0084	0.5	3.5	18.333
6.3796	0.0047129	0.29742	0.020112	1.079	0.40462	0.97262	0.38686	7.3272	26.469
7.3518	0.010229	0.16284	0.019174	2.0198	0.17538	0.78338	0.52806	3.3951	-0.070101
