0	0.01	0.5	0.36314	0.8	1.3471	2.5	15
0.2	0.015	0.30556	0.47163	0.98944	0.80423	3.4814	2.0177
0.05	0.01	0.25	0.4	0.89661	0.4194	3.5037	15
0.097263	0.022016	0.41667	0.41012	0.97006	1.3958	2.9538	20.343
0.38225	0.035	0.48611	0.53334	1.3333	1.3801	3.3334	15
0.51027	0.03	1.7229	0.53333	1.0667	0	4.9542	10
0.57369	0.01	4	0.87353	0.82535	0.34403	4.0647	-89.038
0.32958	0.02	1.1364	0.52361	0.62958	0.3	2.3952	15
0.42682	0.019844	1.4571	0.69525	0.99196	-0.21447	3.9466	20.084
0.61034	0.02	2.9054	0.8	0.65976	0.066006	2.5	20
0.61531	0.01	1.8753	0.41902	1.077	0.024024	3.1793	10.784
0.29722	0.019907	0.99595	0.40324	0.79583	-0.0023148	3.3414	10.025
0.3	0.01	1.4045	0.4903	0.78639	-0.97981	2.5	10
0.6061	0.025704	1.9823	0.40653	0.83939	0.0049246	3.918	18.797
0.37986	0.028888	1.1434	0.4518	0.79995	-2.604e-05	3.5001	15
0.4977	0.020659	1.0971	0.86304	0.8	0.3	8.6226	-49.667
0.76398	0.01	1.4647	0.74512	1.1293	-0.067728	4.2205	19.056
0.49776	0.041825	1.1967	0.8	1	0.12561	4.6667	20
0.3333	0.01	0.99433	0.85858	0.84115	0.25432	2.5	14.222
0.46411	0.021704	1.0379	0.83899	0.83899	0.15826	30.076	15.347
0.1201	0.01	0.45859	0.24918	1.3343	0.51732	3.9184	12.325
0.28878	0.015	0.44186	0.40196	1.835	0.16464	4.5625	6.0649
0.2	0.024747	0.71941	0.4	0.8	0.22098	2.5	15
0.35019	0.019834	0.68606	0.39122	0.98745	0.29184	3.3553	14.9
0.30647	0.035	0.74484	0.4	1.0667	0.23562	2.5	20
0.0754	0.027786	0.39408	0.36125	1.1165	0.25029	5.0842	-102.8
0	0.01	0.48017	0.28083	0.80163	0.29836	3.3915	12.721
0.31477	0.023922	0.51971	0.5694	1.1961	0.36886	2.8432	16.569
0.2	0.02	0.38461	0.31411	1.1852	0.45416	7	-8.8889
0.32421	0.01	0.50943	0.4361	1.1762	0.30774	4.6935	-660.45
0.1116	0.018272	0.375	0.4	1	0.5	4.6357	16.667
0.076603	0.01	0.28487	0.41164	0.81497	0.35291	4.9709	15.133
0.040897	0.01	0.33307	0.27289	0.96065	0.46408	4.0883	-43.499
0.039935	0.01	0.43239	0.4	1	0.44824	3.6595	30
0.2997	0.020073	0.49885	0.46671	0.99907	0.29574	3.3437	-58.106
0.51673	0.01	1	0.55579	0.8	0.5	2.5	6.9659
0.68664	0.020844	0.98969	0.43973	0.82778	0.24225	4.9271	-134.67
0.2997	0.34164	0.8577	0.71147	0.4257	0.29967	2.4991	0.0085277
0.59963	0.065775	1.9565	0.82982	0.35308	0.28571	2.5385	20.231
0.72538	0.11493	0.92398	0.34366	1.226	-0.097323	5.803	13.792
