4.9999	0.0099994	0.15001	0.021584	1.289	0.89749	1.0728	0.78105	0.78624	0.33334	2.1876	15.001
9.0987	0.010885	0.14898	0.02457	0.92136	0.80008	0.89834	0.59437	0.83057	0.44851	2.8998	16.828
5.6583	0.001	0.18681	0.01	0.5625	0.25	1.4375	0.35	0.5	0.625	1.625	19
8.539	0.01	0.40258	0.022714	1.0959	0.77701	1.0402	0.72609	1	0.3	5	15
10	0.016328	0.2	0.023333	0.83302	1.1667	0.25	0.68315	1	0.39341	2.5	20
0.1	0.001	0.29327	0.02	1.073	1	1.6946	0.53499	0.49221	0.3	2.5	15
2.248	0.01222	0.49903	0.02	0.97275	1	4	0.8	1	0.37337	5.7283	15.556
0.10612	0.10165	0.20679	0.020551	1.0786	1.057	1.0271	0.67993	0.62749	0.0027811	3.2883	16.109
0.62216	0.0036667	0.45788	0.033568	1.4873	0.982	1.9999	0.80008	0.8802	0.1817	2.5001	20.001
5.4268	0.26253	0.21834	0.022014	1.0027	1.0008	1.3337	0.88858	1.0191	0.072428	5.5614	15.53
0.1	0.0035567	0.18395	0.018333	0.9904	0.98671	1.1059	0.2532	0.64397	0.080766	2.3542	11.952
2.4974	0.012321	0.4533	0.021894	1.6533	0.93876	2.0836	0.60856	1.1689	0.21426	3.0139	16.824
0.1	0.0105	0.25	0.025	1.2188	1.2188	1.2188	0.575	0.75	0.055824	2.9375	13
0.1	0.022297	0.26315	0.022222	1.093	1.0223	0.96354	0.37083	0.7972	0.175	3.5938	14.667
1.4281	0.0099949	0.31685	0.029814	1.2729	0.99975	0.99975	0.50778	1.1108	0.20017	3.3327	25.57
0.1	0.26667	0.40929	0.032834	1.5388	1	1	0.74915	1	0	2.8007	7.445
4.9707	0.439	0.16645	0.014263	1.0738	0.92088	1.0642	0.72413	0.82686	0.2452	3.5296	14.341
0.1	0.0058333	0.4	0.01	2	1	1	0.8	1.0667	0.3	5	15
0.65004	0.010092	0.27962	0.019897	1.0851	1.1203	0.96283	0.79538	0.51444	0.30331	2.491	14.959
0.91546	0.053593	0.34725	0.046409	1.0921	1.1402	1.9133	0.69295	0.83977	0.22918	7.4392	42.564
3.9481	0.0042778	0.2062	0.01	1	1	1.1009	0.27756	0.8	0.3	3.3333	15
7.85	0.0089063	0.19643	0.019026	0.87519	1.0478	1	0.13582	1	0.3	5	15
3	0.02	0.22285	0.02	1	0.99999	0.95834	-0.0064006	1.114	0.3	3.3333	10
4.3644	0.011218	0.2	0.018333	1	1	0.625	0.58378	1	0.3	3.5	15
5.5208	0.010002	0.37643	0.020002	1.0001	1.0001	1.0843	0.29054	1.0668	0.30007	5.0002	15.001
10	0.005	0.2	0.02	1.2617	0.95833	1	0.54931	1	0.4	3.9736	15
6.4444	0.0049952	0.19949	0.01	1.1656	0.95722	0.86838	0.39911	1.0836	0.30082	3.1693	13.324
4.0455	0.012244	0.14983	0.01	0.87559	0.89101	0.67298	0.65046	1.3876	0.38153	4.2448	14.001
5.7377	0.0059738	0.285	0.01	1.2187	0.78129	0.91916	0.57503	1.025	0.46248	4.5	11.375
3.55	0.0082932	0.2	0.02	1.2553	1	0.69605	0.55949	1	0.3	3.5313	15
7.9768	0.0040147	0.29648	0.01	1.0051	1.0051	0.49707	0.79473	1.0059	0.29619	5.0103	7.3514
3.684	0.011667	0.2	0.01	1	1	0.51289	0.48528	1.3333	0.4	3.5	15
10	0.0099999	0.2132	0.02	1	1.1667	0.79421	0.60215	1	0.3	3.6034	8.1992
2.6568	0.001	0.21173	0.019227	1.0338	0.96617	0.51933	0.61609	0.96134	0.27632	3.401	40.406
2.0333	0.011667	0.093919	0.01	1.0314	0.97125	0.5	0.8	1.1111	0.2	2.5	15
5.0546	0.011702	0.62334	0.024873	0.87124	2.0314	0.59807	0.76768	0.96409	0.32334	2.9551	15.287
10	0.24	0.4	0.02	1	1	1.4333	0.8	0.43118	0.14149	2.5	10
8.9999	0.33597	0.29723	0.02	0.99696	1	1	0.8	0.59075	0.3	5	15
7.9403	0.18707	0.34251	0.016172	0.78125	1.1996	1.2188	1.025	1.0851	0.16472	2.1875	-7.8351
2.4902	0.0079696	0.60661	0.04	1	1.0768	0.83984	0.8	1	0.26522	3.3333	6.8673
9.9999	0.02	0.8	0.03	0.99999	1	1.4923	0.8	1	0.6	2.5	15
7.0029	0.040057	0.40044	0.020015	0.99951	1.0004	1.3079	0.80066	0.99927	0.29952	2.5013	30.006
4.6522	0.02614	0.61635	0.023333	1	1.0185	1.0223	0.8	0.93333	0.3	2.5	15
6.0948	0.088214	0.19707	0.015807	0.25	0.97823	0.99786	1.0443	0.97513	0.51866	2.4565	14.801
7.8747	0.025266	0.40801	0.019801	0.99017	1.2126	1.0707	0.40934	0.78799	0.39066	2.1878	15.107
10	0.016625	0.6	0.02	1	1	1	0.8	0.51814	0.3	2.5	15
3.0428	0.010395	0.43573	0.10848	1.0192	0.98822	0.5086	0.81974	0.518	0.58574	3.5494	15.175
4.1191	0.014561	0.42243	0.04	1	1	1	0.53023	1	0.4	2.5	15
2.1922	0.018451	0.54856	0.046779	0.827	1.3625	0.29287	0.42247	0.60711	0.56769	3.3203	18.586
6.4649	0.02	0.34473	0.02	1.5	1	0.5934	0.69348	0.76478	0.3	2.5	-2.7771
3	0.01	0.16667	0.01	1.4016	1	0.25	0.8	1.2849	0.15484	2.5	20
6.6335	0.01	0.2	0.02	1.5	0.86878	1.152	1	0.8	0.5	3.5	15
5	0.01	0.1	0.02	1	1	1	0.8	1	0.3	2.5	15
3	0.01	0.2	0.02	1	1	1	0.8	1	0.3	2.5	15
6.3413	0.001	0.20034	0.019983	1.017	1.0007	1.0008	0.76648	0.72939	0.1904	2.8078	24.297
7.0007	0.001	0.26457	0.021139	1.0001	0.99986	1.0001	0.79985	0.99983	0.29989	3.5003	12.994
2.2322	0.001	0.2	0.01	1.1667	1	0.5	0.8	1.3969	0.4	3.5	15
6.9175	0.005	0.2	0.02	1	1	1	0.8	1	0.5	3.3333	15
5.0692	0.001	0.20938	0.01	1.0205	0.97949	1.0205	0.7789	0.97656	0.31524	2.541	7.2132
5.1729	0.011947	0.2	0.01	1	1	1	1	1	0.3	2.6754	15
3	0.01	0.2	0.02	1	1	1	0.69868	1	0.3	2.5	15
5.9963	0.001	0.22512	0.01	0.90797	1.0486	0.96657	0.8	1.0296	0.15415	2.5	15
5	0.001	0.20401	0.01	1	1	1	0.8	1	0.3	3.5	15
7.1693	0.001	0.24215	0.01	1	1	1	0.8	1	0.24695	3.2635	20
5.1518	0.005	0.1	0.02	1	1	1	0.68999	1	0.38347	2.5	20
9.9181	0.0019221	0.30277	0.01	1.0033	0.75	1.0049	1.0792	1.3472	0.53528	2.5243	11.778
0.1	0.01	0.2	0.01	1	1	0.83283	0.8	1	0.3	2.5	15
0.1	0.011804	0.1	0.017498	1	1	0.8713	1.1913	1	0.6	3.3333	30
0.1	0.001	0.082806	0.025004	0.78106	0.94773	0.78106	1.0252	1.2502	0.18146	2.9379	12.998
0.1	0.001	0	0.04054	1.3789	0.94138	0.83036	1.0586	1.009	0.29647	3.4699	15.072
2.5169	0.001	0.21969	0.02276	0.91874	0.62494	1.0001	0.87112	0.94324	0.28084	2.5003	15.001
2.5167	0.0014444	0.2	0.01	1	0.95833	1	1	1	0.5	2.5	15
3.0814	0.001	0.22835	0.01	1.1524	1.0001	1.0001	1.0077	1.0001	0.39995	2.4999	14.999
3.0533	0.001	0.2	0.013333	1	1.1023	0.5	1.0163	1	0.3	3.3333	15
3.2876	0.001	0.4	0.024165	1.2762	1.0437	0.91833	1	0.8	0.3	2.7755	15
10	0.0064091	0.2	0.03	1	1	0.81587	0.8	1	0.3	2.5	15
0.125	0.01	0.2	0.01963	1.5628	1.002	0.64186	0.83457	1	0.32279	2.6111	15
2.8374	0.001	0.10227	0.01	1.1035	1.2023	0.80525	1.0292	1.0417	0.28442	2.4271	14.667
3.078	0.001	0.22003	0.01	1	1	0.86333	1	0.95267	0.3	2.5	15
4.6541	0.001	0.2	0.02	1	1	0.6671	1	1	-0.66667	2.5	10
9.9999	0.005	0.2	0.01	1.0986	1	1.8534	0.8	0.50579	0.18054	3.3333	15
5.1423	0.01	0.2	0.02	1	1	1.4288	0.4	1	0.3	3.3629	15
7.9518	0.001	0.13333	0.01	0.8206	1.1458	0.88858	0.67963	0.70433	0.40833	4.8333	16.333
4.0053	0.001	0.2	0.02	1	1.0236	1.1667	0.65094	0.82517	0.3	3.5	15
6	0.005	0.16667	0.022801	0.99999	1.0224	1	0.8	1	0.3	5.322	10
9.9999	0.003	0.1	0.015	0.78125	1.2188	0.78125	0.575	1.0742	0.1375	5.4375	16.083
5.9278	0.001	0.13596	0.01	0.5625	1.4375	1.2638	0.45793	0.5	0.625	2.375	12.835
10	0.001	0.20816	0.033041	0.80467	1.0732	1.0475	0.6469	0.71208	0.38949	2.6314	15.044
