0.0030835	0.1	0.02	0.79292	0.27622	0.99999	-1.6948	2.5	15
0.0069821	0.3	0.01	0.5	0.56503	1.3333	0.3	5	15
0.019618	0.26736	0.01998	0.49507	0.57709	1.4053	0.10638	3.3108	16.572
1	0.2451	0.021173	0.92113	0.69851	1.4837	0.15476	5.3947	4.9787
0.001	0.26313	0.029567	0.25	0.10271	1.1531	0.27844	3.375	11
0.001	0.022008	0.015023	1.0042	0.59986	0.83354	-0.78181	2.4916	15.039
0.0039264	0.3	0.020728	1	0.61579	1	0.3	3.4657	20
0.02	0	0.020184	0.5	0.8	1.1626	0.3	2.5	15
0.69581	0.2767	0.021233	0.96619	0.74877	0.90744	0.28286	3.697	5.6639
0.010881	0.2	0.01	0.65155	0.61462	1	0.3	3.547	15
0.0038069	0	0.023328	0.4999	0.39985	1.3335	0.16679	3.5088	14.998
0.012615	0.10164	0.04	0.25	0.64558	2	0.3	3.5	12.76
0.0034327	0.2	0.019291	0.76731	0.58074	1.2544	0.3	2.5	4.4238
0.0039967	0.29622	0.030046	0.79274	0.5577	1.3349	0.47569	3.3313	29.982
0.005	0.23796	0.03	1	0.8	0.8	0.33333	5	30
0.42052	0.1	0.039673	0.73921	1.0667	0.95743	0.4	5.5556	-35
0.0033908	0.1642	0.015977	0.824	0.54081	0.75849	0.43075	2.2905	31.609
0.0046641	0.31856	0.021232	0.33392	0.79684	1.0035	0.29944	3.3272	-35.063
0.010009	0.28847	0.030022	0.99952	0.60064	0.86646	0.29993	5.001	9.9553
0.0040854	0.31805	0.020062	0.68843	0.39943	0.99907	0.60095	5.0054	-179.97
0.51162	0.18886	0.019996	0.5001	0.63981	0.69874	0.60013	3.3726	-135
0.36086	0.25476	0.039228	0.25	0.53342	0.77833	1.7191	9.5705	11.56
1	0.42278	0.022918	0.59083	0.47239	0.77803	0.38113	2.766	-85.688
0.016339	0.30592	0.022261	0.96824	0.75866	0.45698	0.28785	4.3769	12.827
0.019994	0.46667	0.02086	1.2261	0.85926	0.72789	0.5	4.4444	-52.166
0.035094	0.60131	0.036453	1.5636	1.4712	0.15601	0.55592	3.805	9.0341
0.021495	0.38258	0.027122	1.1731	1.743	0.065743	0.22276	2.6391	25.842
0.3803	0.26329	0.018233	0.49581	1.0112	0.61772	0.31332	3.4375	0
0.048156	0.26671	0.01	0.25	0.79851	1.0016	0.43348	2.4971	14.99
0.016677	0.14513	0.027419	2.1414	0.80502	0.62903	0.64113	1.708	32.968
0.010003	0.30003	0.01	0.99996	1.0668	0.99985	0.2999	4.9997	15.001
0.0058098	0.33927	0.017976	1.0886	0.8911	0.89878	0.53421	3.5105	2.9702
0.011923	0.2	0.032655	1	0.8	1	0.3264	10.647	4.391
0.0055789	0.30139	0.01219	1.0021	0.65461	0.5089	0.43161	3.3274	14.979
0.001	0.31392	0.02219	1	0.8	0.8	0.5	2.5	15
0.007	0.30744	0.018332	1	0.39994	0.99987	0.30006	3.333	11.666
0.005	0.20808	0.02	1	0.47079	0.62097	0.3	2.5	15
0.005	0.24647	0.02	1.1046	-0.0056855	1	0.23252	2.5	15
0.60976	0.12123	0.01721	0.56784	0.67443	0.86048	0.083351	2.7442	16.116
0.0052349	0.17239	0.01781	0.48714	0.28782	1.0865	0.27566	4.1481	4.7216
0.005	0.2692	0.04	1	0.5244	1	0.3	2.5	15
0.0058896	0.37631	0.021905	1.0118	0.76446	0.76446	0.45565	2.5691	30.316
0.0040289	0.099936	0.01	0.99972	0.66732	0.98835	0.77279	2.4994	14.997
0.0050092	0.35891	0.018539	1.0173	0.64404	0.99885	0.25807	3.3357	-13.62
0.0035017	0.31734	0.019615	0.96491	0.48371	1.0139	0.37616	2.4757	14.889
0.001	0.3	0.02	1	0.8	1	0.3	2.5	6.4704
0.0023333	0.21459	0.020121	0.94251	1.0548	0.99009	0.31607	2.5173	15.079
0.001	0.36849	0.026463	0.96974	0.88848	1.1362	0.016638	2.3319	15.194
0.0075	0.2	0.03	0.5	1.0667	2.1706	0.3	2.5	-107.98
0.0036631	0.35966	0.023475	1.0639	0.83958	1.0188	0.33343	2.5914	15.005
0.007504	0.3263	0.015	1.0408	1.0667	1.2642	0.4	2.5	15
0.011667	0.2	0.02	1	1.1294	1	0.3	2.5	15
0.012713	0.1	0.02	1	0.8	1	0.3	2.5	15
0.0046703	0.18889	0.01	1.0436	1.1077	1.3069	0.5	2.5	15
0.0042847	0.25412	0.023431	0.99134	0.80331	1.0519	0.29761	2.4092	15.029
0.005	0.2	0.015	0.57678	0.8	1.4769	0.1239	2.5	20
0.005	0.1	0.02	1	0.8	0.84122	0.3	2.5	15
0.005	0.2	0.017633	0.65186	0.8	1	0.3	3.3333	20
0.001	0.23732	0.02077	1.0814	1.2052	1.0652	0.1779	2.3224	5.1814
0.001	0	0.01	0.86214	0.74574	1.004	0.37486	2.2984	11.318
0.0077506	0.16667	0.01	1	-0.16577	1	0.21398	2.5	30
0.005	0.1	0.034053	0.79244	0.52871	1	0.3	5	15
0.0036667	0	0.12357	0.66667	0.31858	0.94517	0.2877	3.3333	-1.6667
0.010465	0.1	0.015	1	0.4	1	0.3	3.5	13.636
0.012906	0.1	0.016667	0.83511	0.8	1	0.3	3.5	30
0.0030042	0.30056	0.025028	0.57123	0.44787	1.2486	0.23659	2.94	32.011
0.019	0	0.05	0.49271	0.05	1.25	0.625	3.2635	12.75
