3.5274	0.008983	0.55331	0.01	1.6842
4.685	0.021555	0.32241	0.03	1.362
4.3763	0.013967	0.55007	0.020002	1.3621
4.6217	0.01	0.55615	0.02	1.0947
9.4444	0.01	0.6	0.01	1.362
0.1	0.017526	0.56766	0.02	1.362
0.1	0.02	0.28114	0.01	0.48525
0.10517	0.012228	0.29877	0.020008	0.5067
0.1	0.02	0.3	0.03	0.50659
5.0259	0.43803	0.33017	0.11273	0.61933
3.619	0.49943	0.49194	0.022979	0.99086
0.1	0.022206	0.28662	0.021363	0.63403
2.9909	0.01	0.44284	0.02	0.50659
2.664	0.92366	0.4	0.023154	1.9526
0.1	0.04	0.36218	0.12702	1.362
0.1	0.51875	0.42296	0.025491	1.362
0.1	0.0012733	0.38077	0.027986	0.98808
0.1	0.0097299	0.49013	0.02	1.5245
4.0765	0.001	0.49155	0.02	0.50659
6.0164	0.01	0.49594	0.01	1.0769
7	0.0099999	0.6	0.020459	1.362
1.5324	0.013569	0.3	0.01	0.50659
10	0.66005	0.45378	0.020864	1.3392
2.4331	0.010507	0.54112	0.020013	0.87717
2.2099	0.001	0.30001	0.02	0.50658
4.1605	0.001	0.29364	0.024889	1.8486
2.0101	0.0096923	0.25067	0.02	1.362
7.3667	0.001	0.37192	0.028258	0.97847
2.7249	0.0077501	0.38726	0.016736	1.7236
6.1787	0.0050001	0.4	0.025002	3.3817
3	0.005	0.2282	0.017136	1.9562
10	0.0039944	0.50917	0.051242	7.4065
2.5167	0.001	0.30585	0.011742	1.6018
2.4241	0.001	0.21291	0.030013	1.3623
3.1363	0.001	0.27972	0.021568	1.3644
4.0251	0.001	0.2	0.02	1.362
5.0665	0.0038204	0.25312	0.016667	1.9378
5.6245	0.0031334	0.29789	0.025823	2.9389
7	0.010618	0.3	0.03	3.3817
10	0.0038442	0.31006	0.022002	3.6164
3.328	0.0037235	0.2983	0.014433	1.8957
6	0.001	0.39559	0.02301	2.4058
3.0012	0.004995	0.20455	0.022137	1.6636
3	0.001	0.2	0.016125	1.7533
6.6864	0.0016876	0.28826	0.014931	2.2793
8.5143	0.001	0.3436	0.04	2.7241
9.9999	0.001	0.2	0.034938	1.362
7.9974	0.013334	0.2	0.02	3.3817
10	0.001	0.4	0.02	1.362
2.9979	0.001	0.20045	0.022247	1.3625
2.7847	0.0099563	0.28929	0.019447	1.1156
3.0483	0.011488	0.29775	0.020697	1.3681
3.975	0.003145	0.4	0.01	1.0433
2.8852	0.0042619	0.29913	0.023395	1.3639
4.6829	0.0093805	0.28641	0.01	1.3509
5	0.010119	0.4	0.02	1.135
2.9984	0.020197	0.39425	0.021012	1.5467
1.5502	0.015002	0.29114	0.029997	1.3619
5	0.013522	0.3	0.02	1.362
2.9805	0.0049896	0.42209	0.020064	1.3672
9.9999	0.02	0.27337	0.02	1.362
5.584	0.01	0.24131	0.017886	1.8022
6.2731	0.0033183	0.33372	0.015439	2.5232
5	0.005	0.40313	0.04	1.3182
3	0.005	0.28304	0.020571	1.4601
9.4172	0.0089552	0.27133	0.021537	1.5646
10	0.001	0.4	0.04	2.0233
7.3735	0.007	0.29473	0.01997	2.1265
10	0.001	0.44541	0.038539	2.0513
7.8411	0.018256	0.42246	0.020299	2.7285
10	0.010981	0.42124	0.01	1.3619
8.2151	0.010556	0.47557	0.01	1.533
6.3604	0.01131	0.35036	0.015452	1.5443
10	0.011721	0.34749	0.015709	1.3418
6.907	0.0097677	0.34498	0.02636	2.7085
2.3327	0.0011121	0.23062	0.01	1.6163
10	0.001	0.16667	0.02	1.362
7.58	0.0015458	0.25544	0.025547	1.3731
4.669	0.001	0.3899	0.023333	3.1832
2.5272	0.01043	0.21496	0.01	1.3869
3.4179	0.001	0.20006	0.01	1.9329
2.9281	0.001	0.20716	0.018333	1.362
4.6096	0.010241	0.18794	0.019314	2.5087
2.4264	0.001	0.16645	0.011099	1.2205
3	0.001	0.2108	0.03	1.362
3.2038	0.001	0.21572	0.022516	1.908
2.5569	0.001	0.13443	0.023198	1.6629
2.5503	0.001	0.201	0.030146	1.8397
2.5167	0.0024751	0.2	0.023333	2.0305
2.9874	0.0019808	0.1983	0.018914	1.9924
5	0.001	0.2	0.02	2.8947
7.0007	0.0020006	0.19989	0.017493	4.2473
6.3412	0.001	0.19997	0.020003	3.3816
4.9985	0.005	0.2	0.02	3.3817
3.0942	0.001	0.17742	0.01	2.108
7.0014	0.001	0.40109	0.01	1.5459
5	0.01	0.1	0.02	1.9841
5.2021	0.001	0.28737	0.01	1.362
6	0.001	0.2	0.02	1.362
4.4405	0.001	0.21107	0.01	1.4244
8.154	0.10616	0.19847	0.03073	3.0753
3	0.0099999	0.20564	0.02	1.362
4.6403	0.001	0.23368	0.032684	1.506
5.2778	0.01	0.2	0.023333	1.362
4.371	0.0021925	0.2	0.023333	1.4075
10	0.001	0.40143	0.01	1.6589
3.0705	0.02	0.17892	0.01	1.362
10	0.005	0.18583	0.02	1.362
10	0.01	0.30707	0.02	4.2632
2.1958	0.001	0.20989	0.026667	1.2636
4.9932	0.001	0.21286	0.020005	2.7575
2.5136	0.013235	0.20013	0.0186	1.5998
2.8159	0.001	0.2	0.02	1.362
10	0.001	0.2	0.02	2.7241
8.116	0.0051199	0.17106	0.01	3.3793
5.2518	0.015722	0.11699	0.027537	2.668
5.4505	0.010283	0.19145	0.019685	2.8848
5.4232	0.010184	0.1606	0.052889	2.7932
10	0.0047162	0.203	0.02323	2.2158
7	0.01	0.19399	0.02	1.6306
8.6667	0.001	0.27385	0.018708	1.5588
7.0021	0.0099981	0.21065	0.040074	1.3618
4.0106	0.010624	0.22985	0.02558	2.0638
5.2777	0.010556	0.4	0.04	3.0219
6.2429	0.0050001	0.33333	0.023333	3.0323
3.0061	0.020059	0.46319	0.016987	1.3686
8.9749	0.039	0.44179	0.019719	1.9526
4.9999	0.019998	0.501	0.023331	1.8586
6.2638	0.011296	0.38612	0.01	1.3778
3	0.0065285	0.55	0.02	1.362
2.9463	0.0090598	0.27357	0.023225	1.6137
3.7994	0.0048485	0.34946	0.020319	2.0297
3.032	0.001	0.2	0.024385	1.362
7.8325	0.0091197	0.30721	0.016667	3.1187
3.487	0.001	0.31464	0.01	1.9526
6.3998	0.001	0.37385	0.023548	2.2345
4.3827	0.0050015	0.22851	0.018347	1.877
7.5172	0.001	0.39567	0.019985	2.4673
3.0241	0.0049013	0.2926	0.023004	1.3766
3.1091	0.01	0.21102	0.022853	1.362
5.275	0.011667	0.4	0.03	1.362
5.6097	0.0069359	0.43369	0.01	1.362
9.4745	0.001	0.67193	0.022938	4.4772
5	0.01	0.3	0.02	1.362
5.85	0.0047513	0.57706	0.016667	7.7085
4.0058	0.001	0.38665	0.067969	1.947
2.9899	0.010807	0.26911	0.019897	1.4436
2.8411	0.001	0.32153	0.018333	1.362
3.0007	0.001	0.2998	0.021291	1.3606
2.0337	0.001	0.20552	0.01812	1.1349
3.4452	0.010035	0.34923	0.01	1.6058
3.192	0.0043985	0.28805	0.02	1.362
2.55	0.0097707	0.37514	0.015	1.362
3	0.0022569	0.3	0.016954	1.3754
5.9226	0.0053799	0.23526	0.01	1.3617
2.2579	0.001941	0.2358	0.01	1.363
4.9991	0.0019994	0.28447	0.020006	1.3617
5.0811	0.001	0.43913	0.01	2.2549
4.3095	0.001	0.29006	0.021819	1.362
3	0.001	0.33911	0.01	1.362
10	0.02	0.3	0.02	2.0532
3	0.01	0.2	0.02	1.362
5.9492	0.013575	0.29457	0.023278	1.694
5.9223	0.001	0.31148	0.018413	1.135
7	0.01	0.43792	0.01	1.362
7.2563	0.001	0.48443	0.021667	1.8722
10	0.0018166	0.56294	0.010132	1.9447
2.0752	0.0080731	0.28342	0.045765	1.3609
7.4867	0.0033148	0.51571	0.01	3.771
7	0.01	0.4	0.01	2.7241
5	0.01	0.2	0.02	1.362
10	0.016142	0.25107	0.021542	2.057
7.5304	0.0069249	0.29298	0.02	1.362
4.5876	0.036339	0.22338	0.027047	1.362
1.4292	0.016189	0.34831	0.017766	1.415
1.7333	0.02	0.47723	0.030215	0.79174
1.1115	0.006288	0.38174	0.029981	0.50676
7.8388	0.001	0.64046	0.33247	1.362
1.2274	0.23389	0.29969	0.015128	0.52302
4.8181	0.0091947	0.33379	0.34241	1.0729
3	0.01	0.3997	0.02	1.9977
1.979	0.010157	0.16631	0.03945	1.3816
2.5664	0.0051862	0.38852	0.01	1.6247
1.3772	0.013365	0.40277	0.020025	1.3758
7	0.01	0.4	0.021448	4.9075
2.0333	0.01	0.4	0.015219	1.5557
2.395	0.020011	0.30659	0.029988	1.362
5	0.01	0.3	0.02	3.3817
2.8881	0.0093316	0.33656	0.013543	1.7497
7.2469	0.01	0.42084	0.02	1.5655
5.8164	0.001	0.46605	0.01893	3.0509
5.7616	0.013718	0.40814	0.022445	2.5797
5.0141	0.001	0.59724	0.018134	2.4184
3.0008	0.011658	0.28358	0.02632	1.9634
3.2562	0.0028731	0.39806	0.01	1.6047
2.5032	0.001	0.27117	0.016539	1.5711
2.9534	0.001	0.27365	0.0215	2.1044
1.6007	0.023333	0.23236	0.02	1.362
2.0333	0.001	0.30817	0.01786	1.572
2.3726	0.001	0.4	0.028869	2.6102
6.4897	0.022579	0.32442	0.020129	1.3339
2.507	0.0054495	0.36496	0.23569	1.9143
3.6787	0.0067735	0.42399	0.18758	1.9544
0.1	0.011011	0.71732	0.040366	10
4.2259	0.001	0.53397	0.035209	2.7191
2.7291	0.001	0.33845	0.054248	3.1506
3.1728	0.013556	0.53426	0.021772	6.5692
5.0379	0.005614	0.64774	0.029164	10
5.3993	0.012412	0.6785	0.042698	6.9644
3	0.001	0.38936	0.04	1.362
3.0413	0.001	0.34442	0.01	1.8898
3.5729	0.0020624	0.40337	0.016667	1.5123
6.6098	0.011525	0.60562	0.024776	10
2.4282	0.01	0.4	0.03	1.362
1.8016	0.002	0.2	0.127	1.4401
2.8389	0.02	0.55	0.022934	10
3.4641	0.0069275	0.37685	0.04529	2.8018
1.5528	0.001	0.38584	0.035721	1.3635
5	0.001	0.28526	0.054873	1.362
6.658	0.0085844	0.3	0.06	4.0009
3.0448	0.0036667	0.39642	0.01895	1.6266
1.774	0.014978	0.42293	0.025551	1.9237
1.895	0.001	0.3	0.02	1.362
1.9414	0.001	0.64145	0.01656	10
2.4792	0.001	0.52122	0.01	1.362
5.2742	0.013333	0.20653	0.017357	1.362
6.0969	0.02	0.4	0.02151	2.7241
4.5925	0.01508	0.20098	0.026998	1.3673
10	0.001	0.55001	0.026415	1.9431
6.1863	0.001	0.43439	0.023202	1.8198
10	0.001	0.54185	0.052385	2.219
4.7794	0.0095945	0.38356	0.017853	1.8606
5.4167	0.001	0.40629	0.0214	2.0309
3.0539	0.001	0.29111	0.012345	1.3551
5.5978	0.001	0.39946	0.01	1.3633
10	0.001	0.43974	0.11629	3.3144
5.1554	0.001	0.29926	0.041977	1.3692
3	0.001	0.3	0.020751	1.362
10	0.010073	0.2855	0.020146	3.0279
7	0.001	0.287	0.01	1.9995
7.3246	0.001	0.29947	0.01	1.9103
8.3938	0.001	0.40098	0.01	1.9287
10	0.0010033	0.47931	0.01	2.7891
10	0.001	0.4	0.01	1.9526
6.7113	0.005	0.10976	0.01	1.362
8.8889	0.005	0.2	0.014708	3.2189
3	0.013847	0.2	0.02	1.362
4.9965	0.001	0.30399	0.020556	1.3361
3	0.005	0.2	0.02	1.362
5	0.01	0.2	0.019854	2.7241
