6	0.0024072	0.36291	0.02	1.1667	0.22085	0.46841	0.33333	5	30	0.33333
7.9315	0.01	0.83063	0.02371	1	0.20716	0.34043	0.3	35.143	15	0
8.1086	0.0087917	0.48626	0.022683	1.3387	0.41233	0.25985	0.32378	3.8028	13.109	0.036585
6.9973	0.0099875	0.34757	0.01	2.0013	-0.24753	0.25619	0.17597	2.5027	15.012	0.4777
5.418	0.010783	0.3602	0.015879	0.76979	-0.40778	0.53409	0.26344	5.5678	7.7972	0.53358
4.2191	0.01999	0.30368	0.020005	1.0082	0.44426	0.43106	0.41766	2.8327	16.665	-0.0001286
5.9832	0.02	0.59987	0.023333	1.211	0.4	-0.35308	0.5	3.5	15	0.33333
5.1204	0.018969	0.34035	0.064348	1.0106	0.19371	0.3483	0.39933	3.5017	168.72	0.1115
7.2683	0.018944	0.27302	0.02	0.99999	0.27418	-0.033697	0.3	4.6667	15	0
4.865	0.010302	0.73866	0.02	1	0.27853	0.14811	0.5	6.3334	15	0
6.4725	0.022819	0.59492	0.033653	0.74958	0.36294	0.261	0.62446	5.8735	11.686	0.083752
8.973	0.01103	0.57811	0.039442	2.3246	-0.53888	-0.6875	0.45136	3.7464	8.7017	-0.11802
5.017	0.015461	0.38916	0.029768	0.99494	0.24751	0.50864	0.50433	4.9899	29.954	0.9971
3.6332	0.02	0.22527	0.02	0.93727	0.18303	0.7103	0.33333	3.6489	8.9221	0
7.985	0.018982	0.51398	0.01	2.2955	0.049777	0.41758	0.55556	3.5	15	0
0.1	0.03809	0.22315	0.019992	0.39252	0.40027	0.99962	0.50029	4.9993	14.997	0.00019166
5.1444	0.011667	0.3	0.03	1	0.8	0.5353	0.3	5	20	0
3.4718	0.01	0.37674	0.023333	1	0.4	0.59002	0.33333	3.5	15	0
5.0025	0.0068165	0.41325	0.019299	1.0524	0.45856	0.75024	0.32278	3.5169	13.327	-1.0544e-06
4.9694	0.005784	0.3178	0.021276	1.016	0.40327	0.042973	-0.25117	3.9446	15.049	-0.031508
5	0.001	0.5185	0.02	0.625	0.62418	0.804	0.6	5	15	0
2.5167	0.01	0.2	0.024777	1	0.65546	0.39754	0.4	1.4921	20	6.0555e-06
3.5702	0.01129	0.22307	0.02021	0.94967	0.39266	0.537	0.49214	3.2366	14.404	-0.05766
0.125	0.02	0.29223	0.01	0.3476	0.32057	0.90565	0.25639	4.0741	33.032	0.064233
5	0.02	0.4	0.01	1	0.8	0.45199	0.3	3.8249	15	-6.0555e-06
3.6355	0.001	0.2	0.02	0.36713	0.72194	2	0.6	2.5	15	0.33333
3	0.001	0.16667	0.02	0.76946	0.0082032	1	0.4	2.7505	15	-6.0555e-06
2.575	0.003667	0.1	0.01	0.62629	-0.017376	1	0.32523	3.5	10	0
4.9839	0.001	0.31074	0.019336	0.25	0.55656	1.4155	0.42157	2.4419	19.652	0.34993
1.5481	0.0090505	0.16821	0.02	0.62963	0.72422	0.9575	0.71111	5.3704	18.333	-0.048368
0.66616	0.003174	0.13113	0.01	0.49859	1.1415	1.2367	0.60615	3.8184	22.805	-0.037237
0.1	0.0099999	0.1	0.023309	0.5	1.0667	1.2824	0.4	3.5	20	-0.31156
4.3681	0.001	0.20431	0.019446	0.77704	1.1044	0.97215	0.36497	4.7293	30.536	-0.013886
5	0.001	0.3	0.020689	0.41934	0.91717	1.6894	0.3	4.6667	20	-0.44894
3.205	0.0040698	0.20737	0.023098	0.59639	1.0703	1.1429	0.53407	4.6891	104.29	-0.065144
3.0848	0.001	0.16026	0.026062	0.35337	1.1135	1	0.4	2.5	15	0
4.1832	0.0049997	0.10391	0.020001	0.25	1.6	1.3505	0.3	2.5001	15	-0.3202
3.8202	0.0022078	0.099891	0.026425	0.34536	1.4632	1.3212	0.60902	4.1216	12.208	-0.013889
5.159	0.001	0.2	0.023333	1	1.297	0.99282	0.33333	3.5	9.7341	0.11111
2.499	0.001	0.19952	0.01	0.64036	1.1587	1.3765	1.3879	5.0158	14.928	-0.0045229
1.496	0.001	0.086179	0.01778	0.49577	1.0147	1.399	0.30996	3.9306	16.743	-0.0081235
1.5486	0.001	0.071007	0.01	0.58287	1.0007	1.0007	0.30048	3.4983	156.83	-0.0003687
3	0.001	0.1	0.01	0.78721	1.2118	1	0.3	3.5	15	0
2.876	0.001	0.093272	0.019232	0.45663	1.3989	1.2806	0.19282	4.6748	14.266	0.036929
3.4552	0.001	0.1	0.02	0.89662	1.2001	1.1111	0.43915	3.3333	15	-0.70947
4.5748	0.0032221	0.1536	0.01	0.96908	1.0684	1.1433	0.66575	2.4214	18.07	1.1201e-06
8	0.0013844	0.25333	0.022806	1	0.89863	1.06	0.53333	3.1667	12.938	0
3.1739	0.0036354	0.13003	0.01	0.65066	1.1119	0.93503	0.6	5	15	6.0555e-06
0.1	0.0027679	0.1652	0.019741	0.33701	1.4381	1.0026	0.44555	5.4001	17.608	1.2111e-05
5	0.001	0.2	0.02	1	1.1017	1	0.3	2.5	15	0
7.6667	0.001	0.23951	0.020251	1	-0.35389	0.89007	0.44444	2.5	13.645	0
5.3302	0.0099999	0.2	0.02	1.2327	-0.55322	0.6816	0.6	3.3333	15	-6.0555e-06
4.1833	0.02	0.2	0.02	0.76968	-0.57907	0.2391	0.3	3.3333	15	0
4.6619	0.010126	0.20903	0.02	0.96411	0.13625	0.8	1.4722	4.4815	12.399	-3.2894e-06
4.9027	0.008	0.20788	0.028148	1.1638	-0.32447	0.83184	1.1965	3.5	21.111	0
6.1534	0.0048788	0.21402	0.019815	0.6168	0.40648	0.62148	1.4717	4.1039	13.282	-0.0046296
3.525	0.0022805	0	0.01	0.5625	-0.026056	0.22304	0.45111	2.375	3.1113	0.25
5.461	0.0050001	0.22035	0.03032	0.5	0.4	0.63122	0.65045	3.4153	15	0.28956
10	0.012899	0.23976	0.019756	0.46831	0.015831	0.6965	0.63434	4.9021	28.954	-0.057498
4.4926	0.01	0.2	0.01	1	0.4	0.47013	1	3.9641	15	-0.31881
2.9989	0.020022	0.19976	0.019992	0.99948	0.40041	1.0672	1.2951	3.3344	14.995	-0.00029458
2.6784	0.0098329	0.20001	0.018528	1	0.44911	1	1.0876	2.7777	11.666	0
1.4588	0.0096637	0	0.021861	0.81803	0.050937	0.94302	0.68882	2.6629	56.762	0.046529
6.3906	0.0071809	0.17063	0.01	0.86501	0.29201	1.1543	0.40028	3.7566	21.234	0.077137
2.9296	0.001	0.20782	0.026148	0.97915	0.38088	0.97269	0.95203	3.4385	18.556	-0.0055067
4.2072	0.0046903	0.11015	0.01	1	0.65532	0.93026	0.4	2.4999	8.9686	2.3723e-05
3.55	0.001	0.2	0.021452	0.99999	0.68907	1.0843	0.3	2.3847	15	-0.33381
6	0.001	0.14936	0.02	1	0.4	1	0.3	3.5811	30	-6.0555e-06
3.6425	0.005	0.083333	0.018652	0.95833	0.76168	0.93333	0.3	2.5	15	-0.22687
4.3228	0.0014444	0.27649	0.016552	1.0584	0.8	1	0.3	3.5	15	0
4.1837	0.001	0.1	0.03	1	0.51014	1.1289	0.3	2.5	15	0
7.3655	0.0094085	0.18686	0.020657	0.99947	0.48168	1.0621	0.32136	2.5575	9.8193	-0.48651
3	0.001	0.16667	0.01	1.0428	0.55655	1	0.3	2.5	15	0
3	0.005	0.2	0.02	1	0.4	1	0.3	2.5	15	0
5.3859	0.001	0.21111	0.023857	0.95833	0.39137	1	0.39072	2.5888	16.667	-0.092932
10	0.001	0.2	0.02	1	0.66754	1	0.3	2.5	15	0.33333
5.8439	0.001	0.10031	0.01	0.99865	0.79861	0.99844	0.299	2.2438	14.988	0.0007716
7.7644	0.001	0.22725	0.02	1	1.0667	1	0.3	3.3333	15	0
8.7339	0.0015973	0.18727	0.011273	0.52929	1.0833	1.3274	0.58362	4.4818	12.4	0.11516
5	0.001	0.2	0.01	0.5	0.8	1.5	0.3	3.3333	15	0
3.3088	0.001	0.15279	0.01	1	0.2157	1	0.3	3.5	10	0
2.237	0.001	0.10227	0.019759	0.49323	0.76988	1.4041	0.29086	4.7089	19.852	0.029225
4.1446	0.0037878	0.053806	0.01	0.375	0.53903	1.29	0.30172	7.6524	17.32	-7.6951e-06
3	0.005	0.1	0.01	0.5	0.8	0.8	0.5	9.4577	30	0
4.1183	0.001	0.18889	0.016667	1	0.63571	1	0.3	3.5	10	0
2.8389	0.0036667	0.2	0.02	1.0052	0.43913	1	0.25484	4.6667	18.333	-6.0555e-06
