6	0.011667	0.01	0.86849	-0.071969	0.63036	0.3	3.5	15	0.2	0.2	0.2	0.2
6.3352	0.0049996	0.020001	1.1666	0.15293	0.61152	0.4444	3.5834	7.4174	0.35002	0.19999	0.19136	0.26666
5.275	0.01	0.02939	0.38996	0.41371	0.77973	0.3	3.3333	15	0.2	0.2	0.1	0.16667
5	0.01	0.02	1	-0.29611	0.61135	0.21028	3.6824	15	0.4	0.2	0.2	0.2
5	0.0058333	0.02	1	-0.49845	0.61115	0.3	2.5	20	0.16428	0.4	0.2	0.2
8.6404	0.018944	0.01	1.3699	0.25063	-0.44833	0.17697	4.6667	13.333	0.3	0.2	0.44038	0.28443
4.1833	0.0085	0.03	1.1857	0.4	0.19437	0.038681	2.5	141.47	0.23666	0.2	0.2	0.2
7.5886	0.020116	0.20455	0.78704	0.37823	0.14895	-0.15522	7.6827	21.467	0.25777	0.20348	0.21081	0.18767
5.5709	0.019257	0.017778	1.0113	0.36607	0.64142	-0.0010288	3.3285	14.984	0.87348	0.22854	0.15473	0.22221
7.918	0.57422	0.047821	0.25	0.48395	0.95817	0.35684	6.3773	17.484	0.16072	0.30942	0.46385	0.25019
5	0.014256	0.02194	0.98031	0.4	0.56776	0.5	3.6046	21.553	0.18654	0.2	0.2	0.2
2.0333	0.015079	0.01	0.75518	0.18581	0.86617	0.23158	2.3115	10	0.69664	0.2	0.2	0.2
7	0.0085	0.02	1	-0.2243	-0.35801	-0.22012	4.6667	10	0.3	0.1	0.2	0.2
5.3157	0.020396	0.01	1.0355	0.20255	0.42952	0.12558	4.0073	25.556	0.25556	0.26994	0.28889	0.22852
5.1776	0.024036	0.02	1	0.4	0.51738	0.26921	4.6667	8.974	0.25108	0.2	0.2	0.3
4.7493	0.010223	0.03	1.0276	0.4	0.56192	0.3	4.6667	10	0.2	0.3321	0.2	0.2
4.971	0.019646	0.020567	1.0444	0.41984	0.79116	0.31842	4.7517	15.227	0.75883	0.17532	0.278	0.25965
5.1658	0.00458	0.013444	1.4093	0.18922	0.29665	0.00067662	2.8064	17.409	0.30404	0.11908	0.36863	0.32045
7.3662	0.0036667	0.02	1.0681	0.60583	0.31491	0	3.7778	15	0.31255	0.21356	0.2	0.2
0.1	0.0098125	0.026603	0.42246	0.58041	0.85468	0.42892	3.9194	13.852	0.24692	0.27375	0.17481	0.14244
3.0237	0.0023658	0.016362	0.50609	0.38784	0.67564	0.29209	2.5213	20.097	0.20486	0.10112	0.19513	0.20487
3.8861	0.38461	0.01	0.25	0.70933	0.7746	0.55556	3.6296	20	0.2	0.19017	0.3	0.17733
2.0333	0.001	0.016667	0.52321	0.4	1.012	0.11111	2.5	20	0.48956	0.2	0.23624	0.27509
6.1812	0.001	0.021551	0.3663	0.20744	-0.13535	0.075	4.625	-131	0.19212	0	0.32133	0.4
2.55	0.014812	0.01	0.8869	0.4	0.67128	0.41006	3.3333	30	0.27716	0.13248	0.2	0.16667
10	0.001	0.01	1.0021	0.47041	1.1006	0.46538	2.676	20.805	0.23965	0.15977	0.1736	0.15977
6.0897	0.0032127	0.014423	1.0423	0.43409	1.031	0.42469	5	25.859	0.1	0.2	0.2	0.20773
6.5241	0.0022118	0.04	0.95833	0.51109	0.54488	0.3633	3.6307	15	0.2	0.2	0.3	0.2
3	0.0052778	0.019638	0.3579	0.8	2.1576	0.6	2.5	15	0.2	0.2	0.2	0.2
6.5235	0.0023333	0.031667	0.75	0.54341	1.3333	0.66667	3.8735	26.667	0.1812	0.2	0.2	0.2
2.9913	0.001	0.01	0.65757	1.1269	0.85721	0.45028	4.9922	18.269	0	0.213	0.28088	0.19855
0.1	0.0058334	0.01	0.50531	1	1.5	0.5	4.6667	15	0.3	0.2	0.2	0.3
1.7746	0.001	0.023333	0.5	0.8	1.5	0.3	3.5	15	0.2	0.2	0.1	0.2
1.6711	0.0036667	0.018333	0.50535	0.93979	1	0.3	3.5	20.877	0.1	0.2	0.13333	0.2
2.7451	0.001	0.016672	0.63271	0.94107	1.2963	0.54419	4.2632	18.253	0.13333	0.2	0.28148	0.13345
3.1434	0.001	0.02	0.77464	1.1756	1.098	0.3	3.5	16.544	0.2	0.2	0.19953	0.1686
2.5869	0.001	0.01	0.48235	1.4627	1.0742	0.65581	3.4989	15.053	0.18847	0.16869	0.26753	0.26397
4.7278	0.005	0.023979	0.25	1.4267	2	0.21563	4.6667	40	0.2	0.6	0.24115	0.2
3.2003	0.0035185	0.01	0.25	1.2743	1.4347	0.34756	5	48.148	0	0.15408	0.20195	0.19725
3	0.0013667	0.01	0.25	1.2155	1.3445	0.21667	3.3333	15	0.2	0.2	0	0.2
3.0508	0.001	0.025	0.48487	1.1617	1.6534	0.2375	5.5025	11.958	0.15	0.125	0.31554	0.1
3.352	0.001	0.02	0.97433	1.1583	0.89051	0.4	3.3333	30	0.2	0.2	0.21848	0.2
