0.63022	0.0071057	0.050642	0.95139	0.3964	1.0556	0.26389	2.5972	15.444	0.22222	0.17778	0.19651	0.17778
0.1	0.01	0.02	0.98339	0.51887	1	0.13338	5	16.616	0.2	0.26264	0.2	0.2
0.1	0.0053663	0.022183	1	0.55328	0.99999	0.4	3.5	15	0.2	0.099999	0.2	0.1
2.0232	0.021111	0.021135	0.98434	0.51065	1.1556	0.6	3.3333	15	0.2	0.23333	0.27401	0.2
2.3872	0.005	0.01	0.64809	0.49772	0.8184	0.3	3.5	20	0.2	0.2	0.3	0.1
6.1132	0.0072645	0.019953	1.0771	0.676	0.99764	0.2996	4.672	14.981	0.20094	0.23223	0.19906	0.20094
3.0179	0.001	0.024922	0.55991	0.5806	1.2562	0.13346	2.0516	17.05	0.29892	0.37189	0.097511	0.30249
2.7592	0.0056503	0.03	1	0.4	1	0.12512	2.5	15	0.2	0	0.2	0.25281
3.0556	0.01	0.015	1.8265	0.71453	0.8	0.3	2.6922	15	0.18889	0.20001	0.2	0.2
1.094	0.0095492	0.019515	1.0243	0.775	0.81749	0.28194	2.5486	16.912	0.21111	0.20038	0.18889	0.18889
3	0.0043333	0.01	0.25	0.4	1	0.3	3.6585	15	0.1	0.2	0	0.2
2.6994	0.020177	0.022637	0.63367	0.51632	1.3307	0.3	4.6667	54.725	0.17444	0.11446	0.1	0.2
1.774	0.001	0.02	0.78388	0.8	0.99999	0.3	3.6695	15	0.2	0.16667	0.2	0.2
4.5108	0.015	0.02	0.375	0.34502	2	0.33333	5	20	0.18062	0.2	0.2	0.2
2.7995	0.0060024	0.015185	0.47222	0.596	1.3333	0.3447	3.3333	15	0.16555	0.20202	0.19537	0.20033
2.9985	0.010005	0.029072	0.99734	0.67169	0.99921	0.3002	3.4982	6.6345	1	0.20032	0.19992	0.26905
1.9641	0.009	0.02257	1	0.73771	0.54711	0.4	3.3333	7.4267	0.16667	0.28405	0.2	0.2
1.2196	0.0069426	0.1434	0.73709	0.7652	0.84171	0.28467	3.6221	23.21	0.2	0.20242	0.21337	0.19832
2.974	0.010192	0.020006	0.99468	0.79972	0.66529	0.3002	3.2229	19.997	0.1992	0.1666	0.18878	0.40369
3.7374	0.01	0.03	1	0.71477	0.7647	0.3	5	20	0.2	0.2	0.3	0.2
2.147	0.0053906	0.026755	0.51893	0.4007	0.95117	0.26826	2.5854	30.391	0.3293	0.10977	0.2707	0.18047
3	0.01	0.015	0.75578	0.8	0.52698	0.4	2.5	15	0.2	0.2	0.2	0.2
4.2222	0.014293	0.03	0.25	0.4	1.1853	0.21667	3.2306	10	0.25096	0.11667	0.2	0.2
4.0683	0.012648	0.054678	1.0212	0.57983	0.42933	0.14099	3.7614	13.043	0.10215	0.10215	0.4098	0.26629
0.1	0.004	0.062164	0.36111	0.54578	1	0.69077	3.5	15	0.2	0.2	0.2	0.17549
5.033	0.41262	0.02	0.63541	1.025	0.63333	0.1375	2.1753	13	0.3	0.32467	0.3	0.3
0.1	0.01	0.02	0.5	0.8	0.56904	0.4	2.5	15	0.18843	0.2	0.3	0.2
10	0.01	0.027131	0.82893	1.0667	0.49552	0.3	2.5	15	0.40399	0.26585	0.20199	0.20063
7.7292	0.0099999	0.017149	1.0701	0.74764	0.7296	0.66667	1.5786	7.7542	0.2	0.25354	0.2	0.1085
5.017	0.009896	0.020115	1.5483	0.8052	0.44352	1.0043	2.4899	14.954	0.22109	0.19769	0.26031	0.19769
3	0.01	0.02	1	0.8	0.85858	0.3	3.5	8.161	0.2	0.2	0.3	0.2
4.5	0.01	0.01	1	0.54769	0.78476	0.48889	5.6667	15	0.16667	0.2	0.21904	0.2
3	0.005	0.03	0.25	0.8	1.3333	0.5	5	15	0.2	0.25	0.26667	0.2
3	0.01	0.02	1	0.8	1	0.3	2.5	15	0.2	0.2	0.2	0.2
10	0.0099998	0.015	0.99999	0.79999	0.99999	0.59999	5	15	0.29999	0.2	0.2	0.2
9.9999	0.01	0.01	0.375	0.61388	1.3333	0.3	3.5	5.7561	0.2	0.2	0.27201	0.2
1.7676	0.001	0.016667	0.48313	0.4	1.1111	0.24853	2.5	15	0.1	0.28407	0.2	0.2
4.9033	0.0098615	0.022061	0.99383	0.06391	1.113	0.49512	2.7778	15	0.33099	0.1963	0.23128	0.22222
2.4359	0.015591	0.017476	0.96215	0.3788	1.0017	0.15664	3.0893	12.764	0.19454	0.16181	0.19978	0.20023
2.5718	0.007749	0.016283	0.37618	0.35998	1.2476	0.13903	3.5032	11.362	0.12397	0.24921	0.12516	0.10094
