10000	10000	1	0.01	1	1	1.1411	1.1499	0.19399	3.5	30	1.1499	0.19399	3.5	30	1.1499	0.19399	3.5	30	1.1499	0.19399	3.5	30	0	1.1399	0.1923	3.4694	29.738	1.1399	0.1923	3.4694	29.738	1.1399	0.1923	3.4694	29.738	1.1399	0.1923	3.4694	29.738	0	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966	0.36966
10000	10000	1	0.013616	1	1	1	1.3333	0.66667	4.6667	20	1.3333	0.66667	4.6667	20	1.3333	0.66667	4.6667	20	1.3333	0.66667	4.6667	20	0	1.1204	0.56019	3.9213	16.806	1.1204	0.56019	3.9213	16.806	1.1204	0.56019	3.9213	16.806	1.1204	0.56019	3.9213	16.806	0	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504	0.3504
10000	10000	1	0.014541	1	1	1.2607	1.2398	0.88392	4.2292	19.095	1.2398	0.88392	4.2292	19.095	1.2398	0.88392	4.2292	19.095	1.2398	0.88392	4.2292	19.095	0	0.9719	0.69293	3.3153	14.969	0.9719	0.69293	3.3153	14.969	0.9719	0.69293	3.3153	14.969	0.9719	0.69293	3.3153	14.969	0	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337	0.26337
10000	10000	1	0.029993	1	1	0.90318	1.3332	0.33017	4.6672	22.22	1.3332	0.33017	4.6672	22.22	1.3332	0.33017	4.6672	22.22	1.3332	0.33017	4.6672	22.22	0	1.1134	0.27574	3.8979	18.557	1.1134	0.27574	3.8979	18.557	1.1134	0.27574	3.8979	18.557	1.1134	0.27574	3.8979	18.557	0	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896	0.28896
10000	10000	1	0.01	1	1	1.1314	1.6919	1.1877	6.2298	24.442	1.6919	1.1877	6.2298	24.442	1.6919	1.1877	6.2298	24.442	1.6919	1.1877	6.2298	24.442	0	1.2872	0.9036	4.7395	18.595	1.2872	0.9036	4.7395	18.595	1.2872	0.9036	4.7395	18.595	1.2872	0.9036	4.7395	18.595	0	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114	0.29114
10000	10000	1	0.02	1	1	1.5057	2	0.4	7	-105.81	2	0.4	7	-105.81	2	0.4	7	-105.81	2	0.4	7	-105.81	0	0.5619	0.11238	1.9666	-29.726	0.5619	0.11238	1.9666	-29.726	0.5619	0.11238	1.9666	-29.726	0.5619	0.11238	1.9666	-29.726	0	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
10000	10000	1	0.02	1	1	1	1.1439	0.4	5.0323	30	1.1439	0.4	5.0323	30	1.1439	0.4	5.0323	30	1.1439	0.4	5.0323	30	0	0.28598	0.1	1.2581	7.5	0.28598	0.1	1.2581	7.5	0.28598	0.1	1.2581	7.5	0.28598	0.1	1.2581	7.5	0	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612	0.029612
10000	10000	1	0.021806	1	1	1.2827	1.4482	0.36677	5.0357	0.42481	1.4482	0.36677	5.0357	0.42481	1.4482	0.36677	5.0357	0.42481	1.4482	0.36677	5.0357	0.42481	0	0.51398	0.13017	1.7873	0.15077	0.51398	0.13017	1.7873	0.15077	0.51398	0.13017	1.7873	0.15077	0.51398	0.13017	1.7873	0.15077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10000	10000	1	0.019739	1	1	1.6043	1.4645	0.3077	4.7354	40.321	1.4645	0.3077	4.7354	40.321	1.4645	0.3077	4.7354	40.321	1.4645	0.3077	4.7354	40.321	0	0.36614	0.076925	1.1839	10.08	0.36614	0.076925	1.1839	10.08	0.36614	0.076925	1.1839	10.08	0.36614	0.076925	1.1839	10.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10000	10000	1	0.01	1	1	1.108	1.2952	1.6121	4.6863	5.9741	1.2952	1.6121	4.6863	5.9741	1.2952	1.6121	4.6863	5.9741	1.2952	1.6121	4.6863	5.9741	0	0.49721	0.6189	1.7991	2.2934	0.49721	0.6189	1.7991	2.2934	0.49721	0.6189	1.7991	2.2934	0.49721	0.6189	1.7991	2.2934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
