3.9784	0.0047739	0.1	0.02	0.5	0.4	1	0.3	7.4642	20	-0.27747
7.2646	0.0030989	0.076231	0.028634	1.1345	0.57869	0.69721	0.14017	5.3579	16.967	0.45628
7	0.0034839	0.07554	0.01	1	0.8	1	0.187	3.3333	16.667	0
4.5982	0.0094091	0.083333	0.01803	0.8594	0.016222	0.98676	0.24583	3.6875	14.333	0.041667
8.9198	0.005	0.087882	0.010833	0.95833	0.94568	0.85153	0.11111	5.5222	20	2.0185e-06
3	0.014424	0.32044	0.058697	1	0.8	0.93187	0.25989	3.3333	30	0
2.9991	0.019986	0.26743	0.01	0.99916	1.0658	0.64757	0.30063	2.5017	14.992	0.00048274
0.1	0.0096104	0.19702	0.02305	0.51643	0.90255	0.88606	0.37407	2.7955	15.912	0.056975
0.1	0.0089791	0.2	0.02	0.5	0.8	1	0.3	3.3333	30	-0.11223
5.8305	0.02	0.3	0.015	2	0.88889	0.8	0	2.9251	15	0
8.0315	0.001	0.081657	0.020681	0.65829	0.51508	1.3166	0.50577	4.2123	16.676	0.15828
7.1441	0.001	0.20567	0.01	1	0.8	1.3333	0.042258	3.3879	30	0
6	0.002	0.13333	0.02	1	0.8	1	0.4	2.5	15	6.0555e-06
10	0.001	0.2	0.02	1.1533	0.8	0.99999	0.4	2.5	15	-0.37292
3.7494	0.001	0.13153	0.02	0.78454	0.8	0.98304	0.71368	2.5	15	0
5.507	0.0050035	0.10133	0.023343	0.73467	0.77614	0.99956	-0.00021757	4.1718	12.966	-0.00021752
2.4494	0.0038388	0.16268	0.015671	0.8302	0.61487	1.0397	0.3	3.5	15	-0.40158
3.3954	0.001	0.2	0.01	0.99999	0.8	0.94422	0.1581	2.7778	16.667	-0.097761
3.3286	0.0061535	0.2	0.016151	1	0.88889	0.8	0.5	4.2587	15	0
3	0.0069665	0.2	0.020442	1	0.8	1.0667	0.14804	3.6654	14.133	0
2.5167	0.01	0.2	0.016434	0.79499	0.37893	0.8584	0.27558	3.3334	15	-1.1827
2.025	0.001	0.14111	0.01	0.26777	0.35	0.0071166	-0.025	4.2083	47.793	0.25
2.4106	0.0035247	0.16688	0.017339	0.77893	0.30507	0.70627	0.19968	2.5009	14.995	0.00031939
6.0829	0.001	0.20185	0.02074	0.5	0.4	0.74662	0.66667	4.6666	13.333	0
6	0.0019147	0.19891	0.041225	0.85677	0.32944	0.77951	0.2595	2.5	15	-0.39168
2.7816	0.005	0.027482	0.022637	1	0.8	0.8	0.3	3.5	20	0.072112
3	0.0016258	0.089189	0.015	1	1.0744	1	0.3	3.5	20	0
5.2055	0.001	0.080599	0.01	0.93905	0.86509	1.097	0.25665	4.0926	17.2	-0.048431
2.8923	0.0064721	0	0.01632	0.47652	0.90105	1.184	0.22959	4.678	22.078	0.092007
6.2076	0.0046655	0.059878	0.01	0.6003	1.3295	1.2472	0.1696	4.153	28.395	-0.033863
7.2651	0.0036667	0.18039	0.020194	0.96039	0.8134	0.93768	0.39765	2.4951	14.834	5.8906e-07
3.4934	0.007	0.24654	0.01	0.81771	0.72244	0.99467	0.36015	5.5602	17.812	0.017573
3	0.001	0.2	0.01	1	0.8	1	0.3	2.5	15	0
5	0.001	0.29146	0.02	0.99999	0.8	1	0.3	3.5	20	0
6.2702	0.01	0.2	0.02	1.2908	1.0283	1	0.3	2.5	15	0
9.9999	0.0086647	0.3	0.020341	1	0.69232	0.72936	0.4	5	15	0
3	0.012613	0.17635	0.016094	0.75	0.48116	0.95142	0.3	2.5	15	-0.34973
6.8083	0.013284	0.43993	0.01	2.0175	0.79776	0.84005	0.5	2.9753	61.248	-0.090421
7.1523	0.010823	0.22981	0.038157	0.94444	0.65433	0.74913	0.3605	2.5414	15.185	-0.20284
5.1826	0.0084832	0.55737	0.019496	0.92708	0.60921	0.5679	0.24583	3.8611	17.403	0.041667
0.76523	0.0049999	0.22848	0.01	0.95833	0.70818	0.99999	0	3.5	10	0
0.43081	0.0036533	0.089357	0.015	0.99754	0.79789	0.91656	0.3	3.5411	15	-0.43116
0.1	0.0062986	0	0.016753	0.58117	0.67064	0.83767	0.081162	3.8652	16.299	-0.081162
0.1	0.0053111	0.20346	0.01	0.57725	0.7725	1.3722	0.27472	5.2486	20.408	-0.17657
1.0667	0.005	0.1	0.018721	1	0.88889	0.8	0.3	3.5	15	0
9.1418	0.001	0.23	0.01669	0.4603	0.43904	1.5598	0.45251	3.5808	14.4	0.037504
2.0013	0.001	0	0.013034	0.63169	0.25	0.9186	0.5	3.375	11	-0.25
2.9561	0.001	0.078339	0.01	0.89946	0.40572	1.4522	0.48063	3.6834	15.308	0.11587
3	0.0036667	0.1029	0.020791	0.84841	0.58604	1.074	0.5	3.5885	29.357	0.040942
8.1939	0.001	0.18736	0.019518	0.50053	0.38749	1.5	0.44881	4.4004	16.296	-0.087418
