0.1886	0.01	0.80793	0.62432	0.8048	0.72688	2.5935	18.438
0.11109	0.019835	0.48222	0.72032	0.99176	0.67286	3.4814	1583.5
0.30869	0.01	0.94246	0.4602	1.0183	1.0137	2.468	15.146
0.3	0.03	1	0.11306	0.8	0.6	2.4217	15
0.10883	0.024558	0.80058	0.59487	0.77208	0.32906	2.8989	-18.822
0	0.027316	0.26656	0.37038	0.92455	1.0645	4.6164	-219.6
0	0.024053	0.25	0.2749	1.0358	1.5537	3.5805	-89.803
0.14818	0.045	0.25	0.55418	1	0.3	4.6667	-180
0.1	0.03	0.45471	0.4	1	1.8345	3.5	15
0	0.01	0.25	0.3976	1.3367	1.8626	5.0229	19.981
0.36939	0.01	0.71476	1.1438	1	0.6	3.825	-1785
0.27751	0.08	0.71946	1	0.79921	0.5818	3.5	-126.67
0.35198	0.052959	0.76674	1.0656	0.99688	0.30057	3.493	-54.652
0.33493	0.039995	0.83628	0.87335	1.0006	0.30004	3.8465	8.2332
0.34443	0.06	0.78882	1	0.99999	0.5	3.5	20
0.36412	0.016241	0.41576	0.99841	1.3345	0.33189	3.04	-77.433
0.37114	0.01	0.25	0.97951	1.4296	0.25906	6.6869	-6.9856
0.3	0.01	0.4127	0.8	1	1	3.5	-56.386
0.43782	0.015318	0.34152	0.81619	1.0766	0.77339	2.9375	-12.694
0.3	0.04	0.5	1	0.8	0.4	3.5	20
0.18149	0.01	0.25	0.32339	1.5308	0.42838	7.1771	-60.129
0.066664	0.022158	0.50002	0.40007	0.80009	0.66677	3.715	6.387
0	0.01	0.25	0.8	1.1185	0.3	6.2768	-180
0.079784	0.033641	0.25	0.53334	0.99999	0.3	7	-24.69
0.083746	0.01	0.44935	0.48723	1.1246	1.4074	3.7804	12.644
0	0.01	0.5	0.99999	1.0667	0.6	4.913	40
0.090313	0.01	0.44132	0.70691	1.1233	0.73447	6.1321	4.4374
0	0.01334	0.50036	1.1321	1.1233	0.50054	4.6137	39.99
0	0.013426	0.49414	1	1	0.5	3.5	20
0.15672	0.029999	0.49002	0.79996	0.79996	0.39998	3.3334	8.9424
0.3	0.023333	0.5	0.63585	1	0.5	2.5	15
0.26091	0.01	0.37068	0.3879	1.4784	0.31124	4.7454	29.862
0.25006	0.01946	0.37505	0.52316	1.4223	0.74318	3.4995	-8.0628
0.31271	0.029236	0.47517	0.47585	1.9231	0.44232	5.1346	-90.107
0.34839	0.030537	0.375	0.4	1.5054	0.3	5	59.765
0.066631	0.039984	0.25	0.3845	0.99973	0.95457	3.4994	19.997
0.1	0.017058	0.5	0.47458	1	0.4	5	30
0.051378	0.039102	0.49847	0.56426	1.0112	0.71073	2.9106	13.123
0	0.01	0.53342	0.4	1	0.95074	3.5	20
0.096509	0.01	0.33074	0.1653	1.281	1.2269	2.8167	12.318
0.33264	0.028889	0.48611	0.46451	1.0848	1.0847	2.5486	-107.34
0	0.01	0.25	0.10763	1.0005	0.3002	2.5009	14.996
0.3	0.02	0.25	0.4	1	0.3	2.5	15
0.26164	0.016667	0.41467	0.52329	1.0045	0.54108	2.4512	14.616
0.44732	0.10707	0.40174	0.35161	0.99983	0.76276	2.6582	30.003
0.27591	0.015	0.5	0.43161	1.0667	2.6991	4.6667	-135
0.30349	0.028233	0.52499	0.5441	1.0326	0.73188	2.7387	-392.34
0.25062	0.03	0.5	0.66452	0.61179	0.4	2.5	15
0.3	0.032373	0.5	0.47422	0.37648	0.6	1.8635	15
0	0.01	0.25	0.60492	0.53379	0.99941	2.1616	-44.755
0.28943	0.011049	0.36806	1.0802	1	0.3	6.444	15
0.4	0.01	0.9462	0.8	0.93437	0.3	2.5	20
0.30146	0.012663	0.90326	1.1378	0.73675	0.74876	2.6227	12.559
0.31474	0.01	0.92746	0.90647	0.81033	0.80094	2.5867	-33.125
0.085978	0.033312	0.771	0.8	0.8	1.0083	3.3333	-88.113
0.07508	0.01	0.52039	0.58736	0.70687	0.56436	3.3821	37.345
0.17292	0.01	0.48787	0.51245	0.93845	0.90239	3.4624	17.956
0.19973	0.06027	0.39422	1.0027	0.43239	0.31333	4.8741	-46.388
0.16314	0.019556	0.50004	0.78932	0.43949	0.61461	3.5409	11.67
0.14166	0.026152	0.3663	0.62386	0.3067	0.55903	4.0938	4.043
0	0.021628	0.48924	0.4	0.8	0.3	2.5	15
0.2014	0.01	0.58663	0.45525	1.1643	0.40682	2.7876	-1783.7
0.1872	0.029971	0.4906	0.48169	0.99943	0.66695	3.0546	18.329
0.2	0.024633	0.53296	0.53333	0.99999	0.36378	2.8735	8.3888
0.10422	0.01	0.46495	0.33282	0.83697	0.30344	2.4351	17.095
0.03963	0.3349	0.50779	0.39352	1.4884	0.73148	3.5208	15.074
0.29926	0.020015	0.48311	0.42785	2.0012	2.0868	4.9978	15.01
0.13048	0.087607	0.57613	0.30733	1.4013	0.49294	3.0256	26.789
0.3	0.12667	0.5	0.4	2	1.9302	6.8529	20
0.012945	0.065579	0.25	0.26796	2.2035	1.8152	7.3167	2.4811
0.022931	0.04	0.54211	0.53333	0.8	1.2	3.9017	-199.9
0.080972	0.036409	0.60734	0.28889	0.8	1.233	4.8867	16.667
0.22812	0.035	0.5	0.8	0.66585	0.88369	5	20
0.26349	0.02	0.51657	0.8	1.1965	2.4015	9.4468	15
0	0.023333	0.81402	0.58316	0.51558	1.0042	3.3333	-135
0	0.035161	0.25	0.96536	1.0568	1.1121	4.5792	39.076
0.28711	0.01	0.31354	0.41944	1.5461	0.92639	4.588	2.1018
0	0.019862	0.25	0.68333	0.88115	0.94892	3.7319	9.3686
0.026902	0.01	0.47041	0.40586	0.83572	0.79701	3.5188	14.933
0.17507	0.019596	0.44612	0.74387	1.3177	1.154	4.7784	20.838
0.096334	0.02	0.25	0.4	1	0.5	3.8685	8.1834
0	0.033882	0.25	0.25872	0.89494	0.3683	3.4852	10.578
0	0.04121	0.48519	0.38056	1.0024	0.58305	3.339	-7.7182
0.10514	0.035218	0.47032	0.37791	0.98432	0.42098	2.6536	14.802
0	0.037991	0.38004	0.38786	0.94491	1.0642	5.1499	9.5289
0.1	0.03	0.5	0.30807	0.60978	0.85287	3.5	10
0.3	0.01	0.61008	0.4	0.8	1	3.5	10
0.14702	0.030397	0.53492	0.25802	0.99007	0.40645	3.4927	14.921
0.14382	0.033969	1.0157	0.23211	0.46045	0.57101	1.9691	29.24
0.32715	0.01	0.95953	0.092278	0.78795	0.59368	2.5259	-35.223
0.056498	0.012855	0.30554	0.82979	1.2859	0.1914	7.6454	32.295
0.066094	0.01	0.51227	0.46505	0.87919	0.63713	3.8122	-47.903
0	0.025639	0.41486	0.71806	1.1055	0.58326	4.1343	1.4273
0	0.020009	0.44921	1.0005	1.0001	2.0997	5.4692	-179.99
