5.4245	0.001	0	0.0425	1.0365	1.0051	0.2522	0.93636	0.31808	3.4062	16.299
6.6661	0.0075844	0.2	0.02	0.98558	0.75	0.30717	1	0.3	3.9199	1769.5
8	0.0015806	0.1532	0.01	1	0.67264	0.8	0.87764	0	3.7581	8.7642
3.7084	0.0058333	0	0.019444	0.99999	0.5	0.56461	0.79999	0.6	3.8483	16.494
5	0.01	0.2	0.021584	1	1	0.55098	0.81071	0.3	6.0763	15
2.4575	0.0084819	0.35048	0.03	1.5978	0.94333	1.0114	1.3023	0.18546	3.375	11
4.9825	0.50282	0.19762	0.019881	2.5521	1.0052	0.99406	1.0059	0.29613	4.9896	15.048
2.5167	0.020741	0.31033	0.017695	1.2815	1	0.95556	1	0.3	3.1296	15
2.8728	0.019281	0.22773	0.021304	1.0607	1.057	0.74131	0.93068	0.25494	2.6141	14.478
4.5693	0.01755	0.4	0.04	1.0964	1.4434	0.8	1	0.5	3.8889	10.492
7.0858	0.001	0.26298	0.01	0.98186	1	0.54746	1	0.5	3.5	15
5.6113	0.001	0.15	0.03	1	1.1199	1.0667	1	0.3	2.5	20
5.0037	0.001	0.2005	0.015444	0.99969	0.95809	0.79887	0.99874	0.30082	2.4978	14.99
3	0.001	0.1	0.023333	1.4731	1	1	0.8	0.5	2.1981	15
5.1386	0.001	0.21529	0.04	1	1	0.8	1	0.3	3.3333	15
5.8333	0.01	0	0.02	1	0.5	0.66492	1.2687	0.4	2.5	15
4.1348	0.001	0.20475	0.01	1	0.50069	0.84295	1.0802	0.33333	4.6667	20
4.668	0.0015054	0.049462	0.020108	0.95363	0.80811	0.79516	0.87793	0.43719	2.9038	30.043
5	0.001	0.1	0.02	2	0.91802	0.8	1.1316	0.3	2.5	15
2.1723	0.001	0.1	0.015	1	0.44326	0.35768	1.5	0.3	3.0727	33.333
4.9992	0.0061521	0.25319	0.02007	0.99693	0.25	0.66343	0.85659	0.29772	5.5542	12.323
8.1314	0.005	0.2	0.02	1	1	0.56964	0.54948	0.6041	3.5	20
5.172	0.0030279	0.1896	0.01507	0.7843	0.7843	0.54306	0.33706	0.46023	4.5686	16.972
7	0.005	0.3	0.02	1.0171	0.80879	0.44176	1	0.3	3.5	15
1.9615	0.0019009	0.02002	0.01	0.66035	0.60629	-0.00033198	0.55005	0.69247	2.6291	18.6
7.5036	0.001	0.21111	0.02	1.1627	0.5	1.0667	1	0.3	5	20.659
3.001	0.0056745	0.034147	0.03997	1.0456	0.99977	0.79955	0.80045	0.29968	3.5011	15.004
2.8389	0.001	0	0.01	1	0.95205	1.6	0.79613	6.0555e-06	3.5	15
3.658	0.001	0	0.016867	1.2793	0.91932	0.91349	1.093	0.34646	3.7092	17.456
3.5588	0.0072927	0.042684	0.018537	1.2508	1.2508	1.3246	0.71342	0.11372	4.2469	12.707
3.633	0.005	0.2	0.01	2	1	0.8	0.60965	0.4	2.5	15
3.1314	0.0064845	0.21107	0.01	1.0369	0.91915	0.73937	0.93264	0.37824	3.9069	7.8086
4.6104	0.0036667	0.28358	0.01	1.5356	1.0408	0.90014	1.0073	0.30473	3.1794	20.078
3	0.001	0.2	0.012222	1.4613	1.1667	0.8	1	0.3	2.5	4.9546
5	0.003	0.3	0.03	1	1	0.8	1	0.3	2.5	15
4.0584	0.0076063	0.3	0.019588	1	1.0236	0.4	0.75314	0.3	2.5	8.3537
5	0.01	0.21804	0.02	1.4435	0.25	0.59684	1	0.3	2.5	15
2.9149	0.0085322	0.4	0.01	2.1956	1	0.47339	1	0.3	3.3333	15
2.4681	0.016814	0.20215	0.062778	1.0243	1.0243	0.53274	0.825	0.51662	2.5486	29.778
5.3065	0.0065464	0.35701	0.024774	1	1	0.66667	0.57001	0.3	5.2276	1.6126
0.69481	0.00246	0.23381	0.0227	1.0815	0.55612	0.80535	1.6688	0.38776	6.7669	31.08
0.1	0.005	0.1	0.021111	1.648	1.2586	0.81645	1	0.3	3.5	10
1.4986	0.012948	0.31667	0.01	0.99999	1.0279	0.8	1	0.3	3.5	15
0.1	0.005294	0.28091	0.02	1.2306	0.86297	0.69468	1.1831	0.219	7	20
1.5704	0.0051811	0.12572	0.01	1.43	0.99976	0.79963	0.99959	0.2752	4.0007	15.003
9.8389	0.001	0.17829	0.015401	0.78227	0.58578	0.33945	1.2292	0.30731	4.4523	61.843
6.25	0.001	0.1	0.02	1.2538	0.5762	0.54246	1	0.3	3.5	15
6.6906	0.001	0.11097	0.01	1.0717	1.0426	0.70928	1	0.2	2.8981	15
5.9348	0.0063821	0.10925	0.01402	1.1759	0.82414	0.5309	1.299	-0.01822	4.1265	17.392
10	0.013062	0.24452	0.01	0.97897	0.60423	0.51153	1.0027	0.28852	8.0159	17.185
