8.0003	0.001	0.28025	0.01	0.99998	0.99987	0.58408	1.333	0.16636	2.4994	14.997
1.5604	0.0056211	0.10149	0.020238	0.99516	0.74764	0.59116	1.0088	0.60921	2.5096	26.594
5.568	0.001	0.29118	0.02	1	0.95833	0.4	1	0.3	3.3333	131.25
7.5243	0.01	0	0.02	1	0.5	0.4	1.3242	0.4	2.5	20
3.55	0.007	0.1259	0.025527	0.97358	0.89491	0.59991	0.5412	0.3	2.5	15
6.9923	0.010016	0.33709	0.019961	3.5486	1.5017	0.79827	0.72066	0.12455	4.671	15.015
5.109	0.020097	0.21287	0.023014	4	1.0878	1.0322	0.78338	0.45364	3.7114	20.257
5.8829	0.012489	0.21033	0.022765	4	1.2992	0.67556	1.022	0.38988	7.3794	17.888
6.9254	0.011064	0.2	0.028545	2.6667	2.0726	0.4	0.86698	0.5	4.5777	15
3.3141	0.001	0.087243	0.026668	4	0.25	0.68729	-0.35719	0.77202	3.6185	11.871
2.9819	0.001	0.20997	0.01	0.9782	1.0474	0.82242	0.82243	0.2838	3.5561	10.137
2.9433	0.001	0.2	0.019444	0.875	1.1039	0.8	1	0.43193	2.5	15
1.8185	0.0036453	0.19477	0.01	1.1479	1	0.8	1	0.3	3.0933	15
3	0.001	0.28499	0.02	1	1	0.8	1.3333	0.4	3.5	15
2.5167	0.01	0.23	0.02	1.0867	1	0.8	1.0942	0.3	3.5	10
3.1111	0.001	0.3807	0.027896	1.1762	0.99703	0.82653	0.99661	0.3022	3.3393	30.027
0.77218	0.004	0.3	0.034338	4	0.54775	0.8	1	0.4	2.5	40
3.4104	0.01	0.2	0.035	1.4181	1	0.91906	1	0.05	2.5	15
1.1127	0.0050624	0.302	0.01	1.6576	0.5498	0.76639	1.0086	0.2931	2.8567	14.94
3.3783	0.004	0.3	0.03	1.1498	1	1.081	0.8	0.3	2.5	12.843
4.8447	0.001	0.23062	0.045306	1.6008	0.52518	0.76162	1	-0.076267	3.8889	30
