3.3617	0.39062	0.19158	0.019472	0.25	-0.25693	0.74549	1.4099	4.0365	17.436
2.2082	0.022923	0.29265	0.020661	0.92395	0.19061	0.8	1.2206	2.5	12.867
2.8547	0.0099999	0.25387	0.020838	1	-0.43492	0.8	0.74305	2.162	9.5082
8.0797	0.010698	0.3678	0.020228	0.89677	0.17361	0.95139	0.56159	2.8949	-53.278
5.163	0.011502	0.62498	0.052341	0.99999	-0.7012	1	0.6	2.5	30
4.9071	0.0070396	0.1974	0.01	0.49768	0.79681	0.75806	1.1653	3.795	20.006
5.2457	0.005	0.1	0.021663	0.69146	0.8	0.837	1.8	3.6141	15
2.9647	0.0037333	0.22223	0.02	0.56344	0.7587	0.71515	0.94719	3.444	10.833
4.9825	0.0092636	0.2805	0.021486	0.66518	0.85945	0.92254	1.5692	3.8761	29.909
4.7615	0.0043667	0.20036	0.015016	0.64679	0.66055	0.81121	1.0006	2.9052	26.684
4.2304	0.0099999	0.2	0.026667	0.5	1.0667	1.0432	0.3	3.4375	136.67
7.0147	0.0099472	0.23347	0.03322	0.51252	1.0201	1.0275	0.40092	3.4988	15.03
0.56854	0.001	0.19353	0.021486	0.41263	0.85285	0.92344	0.36248	3.4399	29.487
3.3922	0.0045579	0.24224	0.019207	0.44096	1.0553	0.81469	0.54145	2.7073	19.558
5	0.0095	0.28596	0.023341	1	1.0218	0.81979	0.33334	2.5	8.012
4.0609	0.0029568	0.31474	0.023955	0.81486	0.94525	1.0898	0.38015	3.3336	43.03
4.9019	0.001	0.28696	0.020539	1	1.0864	1	0.33335	3.3079	20
2.2597	0.001	0.18432	0.024444	0.47659	0.97172	1	0.30782	3.5	15
7.1542	0.001	0.39149	0.019894	1.037	1.1559	1	0.36667	4.1666	25
3	0.0056131	0.24736	0.01	0.51676	1.1186	1	0.49999	4.6666	20
3	0.0064984	0.2	0.02	0.87321	1.6	1	0.3	2.9088	9.9999
2.6861	0.0099126	0.029142	0.020185	0.49537	1.4144	1.0093	0.29411	2.4987	15.074
3.5814	0.0039753	0.10425	0.028862	0.87419	1.1518	0.93978	0.46997	2.3721	20.78
7.0538	0.011763	0.15205	0.01	0.66132	1.2593	0.90207	0.2366	3.5047	11.298
9	0.005197	0.20036	0.01	0.90435	1.4932	0.77051	0.19833	2.7719	14.973
3.0069	0.0061934	0.19465	0.021502	1.0031	0.82303	0.6329	0.35084	3.3272	20.028
3	0.0036582	0.27831	0.04	1	0.8	0.69058	0.3	3.3333	15
4.8351	0.0036219	0.34853	0.02	1	0.69899	0.66051	0.66667	3.5	11.111
2.9131	0.001	0.11809	0.024094	0.67012	0.61566	0.79516	0.43309	3.6918	28.362
4.3994	0.01	0.18135	0.02	1	0.8	0.49497	0.3	2.7599	18.827
3.0952	0.0036667	0.28137	0.01	0.92941	0.8	0.88955	0.66667	3.5	36.666
2.55	0.0068858	0.2325	0.02	0.99999	0.8	0.8	0.3	2.5	15
