1.8786	0.001	0.10185	0.01	1.0043	0.99525	0.92177	0.97731	0.24121	3.5295	20.066
2.8389	0.0038542	0.21721	0.01	0.93257	1	1.066	1	0.4	3.5	15
3.5097	0.001	0.19992	0.01	0.9986	0.8679	0.98086	0.99159	0.28552	3.4811	12.798
4.8006	0.001	0.23955	0.023779	0.83012	0.93109	0.97768	1.0989	0.23573	4.827	20.791
3	0.001	0.2	0.01	0.96278	0.81377	1	1.0191	0.5	3.5975	15
8.2597	0.001	0.068072	0.024987	1.3494	0.78245	1.4251	0.97576	0.4602	2.0687	10.465
10	0.0012498	0.083334	0.02	0.95645	1	2	1.7014	1	3.5	15
2.8364	0.001	0.13075	0.019638	1.047	0.97405	1.4269	0.98084	0.42227	2.6655	15.001
7	0.001	0.2	0.01	1	1	1.4201	1	0.3	2.5	15
2.9997	0.001	0	0.020341	1.5557	1.0187	1.0665	1.0002	0.30011	2.5003	15.001
10	0.0068691	0.4	0.026667	2	1	0.15366	0.8	-0.030664	3.6667	15
7.2211	0.0062222	0.32039	0.018978	1.3333	0.57097	0.1714	0.5981	0.3	7	16.667
0.1	0.36075	0	0.030248	1.9663	0.71725	0.57829	0.47796	0.40139	3.058	12.015
3.0386	0.010404	0.19134	0.017231	2.342	0.34706	0.4157	0.98019	0.1531	3.2812	14.842
8.9779	0.0030814	0.35223	0.04899	1.2729	0.54246	0.09319	0.52697	0.48511	5.2514	12.505
10	0.014913	0.19977	0.020065	1.4089	0.71524	0.84608	0.99678	0.29791	2.0667	-585.03
3	0.02	0.54281	0.01	1.1667	1	0.8	0.8	0.3	2.5	-107.14
10	0.0095678	0.30201	0.021774	0.98564	1.0819	0.76639	0.89081	-0.045042	2.7358	-174.02
2.9405	0.026527	0.3018	0.01	0.98573	0.74167	0.8684	1.0028	0.53544	2.2368	-35.054
3	0.02	0.4	0.02	0.9645	1	0.8	1	0.6	2.5	-58.337
0.1	0.008508	0.19992	0.01	1.5892	0.53918	0.53383	1.1701	0.40995	3.3346	20.004
2.064	0.02	0.46045	0.026667	1.4313	1.0377	0.66848	1	0.031331	5	15
3.3083	0.014062	0.36492	0.02	1.73	1	0.8	1	0.12908	2.5	15
8.637	0.015827	0.23897	0.0193	1.232	1.0852	0.75507	1.0243	0.23668	5.1705	57.827
4.7218	0.013497	0.47884	0.020934	1.0328	1.1667	0.62182	1.3806	0	4.6914	15
3	0.001	0.2	0.01	1	1	0.8	1	0.3	2.8653	15
4.5431	0.001	0.17374	0.015656	1.0574	0.90215	0.85909	0.93435	0.64267	3.2185	11.821
4.9081	0.0042052	0.10003	0.020009	0.99963	1.0004	0.80038	0.99957	0.60028	2.4993	15.003
5.275	0.001	0.2	0.020821	1	1	0.8	0.85787	0.3	2.5	7.3932
5	0.001	0.2	0.01	1	1	0.8	1	0.3	2.5	15
5.0043	0.001	0.19971	0.01	0.99872	0.52391	0.62922	0.57469	0.29905	3.2494	15.012
7	0.005	0.1	0.021825	1.1358	0.5	1	1	0.4	2.5	20
8.267	0.0069167	0.17732	0.01	1.2524	0.62421	0.79992	0.72278	0.23861	2.4998	14.999
7.0021	0.0026677	0.29968	0.020011	0.99953	0.694	0.79952	0.92313	0.5004	2.5009	14.996
4.448	0.0080802	0.062574	0.019128	1.1637	0.59357	0.91768	0.56064	0.52163	3.079	13.503
6.1273	0.0046152	0.11306	0.071229	2.7125	1.0069	0.6381	0.78126	0.22374	5.2053	20.046
7.387	0.001	0.2	0.019774	2.9151	1	0.78939	0.88815	0.014019	3.3148	15
6.3343	0.008144	0.35196	0.023884	1.9916	1.9179	0.68663	0.39817	0.13796	2.6045	12.39
4.9939	0.009963	0.19323	0.029952	1.9982	0.8621	0.80185	1.0021	0.29866	5.0036	14.984
3.2098	0.0014875	0.31041	0.015054	4	0.94419	0.44438	0.29621	0.48387	5.2428	21.12
2.5167	0.01	0.18889	0.023333	2	0.80172	0.4	0.94848	0.3	4.6667	36.667
4.1833	0.005	0.3	0.02	1	0.25	0.21134	1	0.3	2.5	15
8.5692	0.0030705	0.34099	0.016374	1.2414	0.7401	0.27288	1.0078	0.21202	3.1168	32.207
2.2109	0.001	0.2	0.03	2.3541	1.1156	0.05689	1.1642	0.625	2.5895	11.763
2.4412	0.0051071	0.099999	0.010278	1.0077	0.5	0.4	0.73585	0.25762	5.0431	15
7.1091	0.0051	0.22887	0.01975	1.1842	0.25	0.96144	1.0125	0.4253	3.3604	20.131
