0.31519	0.015578	0.39833	0.53387	1.1108	0.39935	4.6701	15.543
0.3	0.03	0.5	0.4	1	0.5	2.5	15
0.23656	0.01	0.43986	0.12035	1.463	1.0661	4.5144	18.704
0.10002	0.01	0.25	0.40007	1.0001	0.52196	4.2474	2.953
0.2902	0.013159	0.53895	0.47421	1.3541	0.49472	5.0055	-11.144
0.102	0.055708	0.5	0.70425	1.0203	0.6	4.6449	-28.263
0.20081	0.029669	0.49847	0.40579	1.0592	0.36371	3.7619	-385.15
0.23301	0.030366	0.84905	0.39843	0.79799	0.40026	2.4961	15.018
0.10038	0.032591	0.47328	0.52616	1.0643	0.90808	4.9522	10.356
0.25949	0.018351	0.49948	0.74594	1.3323	0.46325	5.2301	26.78
0.077018	0.040561	0.44464	0.79793	1.5684	0.46977	6.1519	-941.73
0.18465	0.031552	0.8034	0.70482	0.98913	0.27016	3.78	28.323
0.2027	0.01	0.85941	0.72549	0.86744	0.53605	2.8543	-133.91
0.17563	0.01	0.90161	0.66553	0.93447	0.38794	3.1638	9.1782
0.070335	0.01	0.50528	0.59232	1.2366	0.44545	3.9875	132.8
0.3	0.01	0.5	0.4	1.3333	1.303	4.8264	15
0.19451	0.019276	0.47873	0.58137	1.2814	1.211	4.1331	22.954
0.28981	0.01	0.63804	0.49413	1.6355	1.2041	5.1033	9.2759
0.041269	0.01	0.51158	0.47893	0.84433	0.54285	3.6108	10.271
0.24201	0.0121	0.76857	0.41661	0.83041	0.72367	3.2757	15.265
0.34705	0.028306	0.57909	0.77254	1.108	0.34521	5.1939	-11.564
0.26995	0.019687	0.49351	0.65344	0.98434	0.29812	4.7019	-39.293
0.33785	0.073172	0.5	1	1	0.3	6.3229	-105
0.19395	0.028678	0.51613	0.69932	1.5769	0.37953	6.5454	13.176
0.32316	0.01	0.50942	0.8	1	0.4	4.8092	15
0	0.01	0.52778	0.4	0.8	0.6	5.2214	10
0.19858	0.019878	0.49696	0.63167	1.0939	0.30395	6.9863	-42.087
0.056136	0.030698	0.49799	0.47035	0.9586	0.69367	6.6758	-181.51
0.095583	0.01	0.5	0.28889	0.99999	0.41945	7	40
0.15853	0.020469	0.56099	0.47694	0.99335	0.2982	7.2402	9.5283
0	0.012568	0.30978	0.57908	1.1752	1.1861	6.1109	-125.81
0	0.01	0.45933	0.42298	1.0813	1.061	3.683	-34.158
