0.001	0.061251	4.9258e-05
0.001	0.01	0.28025
0.001	0.01	0
0.0023341	0.01	0.18577
0.001	0.010555	1.2111e-05
0.001	0.01	2.0289e-06
0.001	0.020884	0
0.001	0.01	0.19719
0.001	0.01	0.303
0.001	0.021181	0.091766
0.001	0.035	0.076816
0.001	0.01	0
0.0013625	0.033333	0.26037
0.001	0.01	1.2905e-05
0.001	0.034655	0.20781
0.001	0.01	0.34893
0.001	0.01	0
0.001	0.017513	0.14501
0.001	0.010833	0
0.001	0.020772	0.25455
0.001	0.11207	5.8405e-06
0.001	0.021102	0.17682
0.001	0.01	6.5574e-06
0.001	0.017978	0.29631
0.001	0.01	0
0.001	0.010139	0
0.001	0.054102	0.17068
0.0010506	0.013467	0.24218
0.001	0.016727	0
0.001	0.012211	0.33333
0.001	0.01	6.0555e-06
0.001	0.01	0
0.0015926	0.01	0.0099168
0.0010001	0.01	0
0.001	0.053025	2.4222e-05
0.001	0.030094	0.28804
0.001	0.013457	0.25143
0.001	0.012268	6.0555e-06
0.001	0.012174	0.23127
0.001	0.01	0.12403
0.001	0.020046	6.0659e-06
0.001	0.02	0.040696
0.0010001	0.01	0.1666
0.001	0.02704	1e-05
0.001	0.036761	6.0555e-06
0.001	0.026442	0.15363
0.001	0.017782	0.22934
0.001	0.01	0.15287
0.001	0.026609	0.069171
0.001	0.01	0.26301
0.001	0.029328	9.0831e-06
0.001	0.01	0.053356
0.001	0.015454	0.25471
0.001	0.017192	0.21246
0.001	0.03	1.2111e-05
0.001	0.06	0.18574
0.001	0.0125	4.6563e-06
0.001	0.02065	5.7191e-06
0.001	0.016667	0
0.001	0.01	6.3077e-06
0.001	0.028478	1.3866e-17
0.0011222	0.01	0.13404
0.001	0.01	0.11802
0.001	0.01	0
0.001	0.011264	0
0.001	0.017215	0
0.001	0.013784	0.25065
0.001	0.01	0
0.001	0.01	0
0.002	0.01	0
0.001	0.034036	0
0.001	0.02	0
0.001	0.01	0
0.001	0.011947	0
0.001	0.0142	0.12885
0.001	0.029809	0
0.001	0.01	0.2023
0.001	0.031966	0.22087
0.001	0.01	0.24995
0.0018106	0.01	0.23857
0.001	0.01	0.072955
0.0010833	0.01	0.11922
0.0021294	0.019178	0
0.001	0.060001	1.2111e-05
0.001	0.015208	0
0.0014063	0.01	0.10433
0.001	0.015	0.33333
0.001	0.01	0
0.0024651	0.01	3.553e-06
0.0021059	0.01	0.23729
0.0023337	0.030795	0.25876
0.001	0.042426	0
0.0035799	0.021724	0.092141
