0.57864	0.010902	0.1972	0.021916	1	1	0.76157	1	0.3	2.5	15
3.444	0.0043333	0.05	0.01	1	0.5	0.44444	1.3333	0.15828	2.5	15
0.1	0.01	0.2	0.02	1	1.0641	-0.12104	1	0.3	2.5	15
1.8904	0.001	0.16667	0.02	1	0.95833	0.50392	1	0.3	2.6231	15
1.0949	0.011753	0.24833	0.020575	1.095	0.90713	0.53389	0.97126	0.28132	3.5687	13.47
3	0.001	0.2	0.019478	1	1	0.8	1	0.3	3.4359	30
3.1053	0.017948	0.18467	0.018424	1.0671	0.95274	0.75139	1.054	0.33511	4.9055	20.567
2.1986	0.002	0.18008	0.02459	1	1	0.3234	0.85451	0.3	2.7275	15
4.0768	0.0045237	0.17382	0.018784	0.94379	0.84931	0.58668	0.90861	-0.55326	2.6082	14.476
0.93754	0.011667	0.36667	0.02	1	0.97511	0.73304	0.99999	0.3	3.5323	15
0.1	0.020006	0.20007	0.022232	1.9999	1.1237	0.37972	1.0002	0.29989	4.667	19.998
6.0687	0.0056387	0.1614	0.01	1	0.5	0.58394	1.5629	0.66667	6.8381	15
2.4927	0.0070725	0.22501	0.019462	1.1108	1.0263	0.80004	1	0.11502	3.0557	15
0.1	0.001	0.11199	0.02	1.144	0.5	0.57346	1	-0.065169	3.6664	15
3.2078	0.0048037	0.2308	0.02	0.98095	1.0556	0.7447	1.1111	0.3	3.5	15
5	0.01	0.26841	0.017451	1	1.212	0.8	0.81806	0.5	4.5432	6.7483
2.4688	0.001	0.2	0.02	1.0533	0.5	0.8	0.69358	0.26628	2.8791	15
2.8763	0.040016	0.35917	0.023303	1.0161	1.1168	0.90076	0.87339	0.33232	5.0055	7.6742
3.5229	0.0088632	0.36753	0.023282	1.322	1.2346	0.43765	0.29076	0.36201	4.5307	12.855
8.2645	0.0038437	0.62907	0.02433	1.0797	1.5383	0.76109	0.95677	0.2719	5.0525	20.454
7	0.01411	0.29756	0.02	1.1371	1	0.67029	1	0.3	3.5	15
6.3694	0.020701	0.2	0.025115	1.1337	1.1667	0.71967	0.72262	0.21666	3.6526	20
3	0.021777	0.2	0.01	1.6878	0.93652	0.8	0.68048	0.3	2.5	9.444
5.9561	0.01855	0.43329	0.026072	1.0334	1.2943	0.53453	0.96184	0.31225	5.0668	19.695
5.85	0.016231	0.2	0.021755	1.3333	1.0556	0.70802	0.98625	0.3	5	13.333
5	0.025066	0.58905	0.03833	1	1	0.8	1	0.3	2.5	15
10	0.74828	0.45558	0.033292	1.0087	0.5001	0.79981	0.84212	0.50016	3.3328	11.701
8.6289	0.028108	0.45	0.019444	1	1.3116	1.0667	0.90603	0.6	2.5	15
7.0005	0.46718	0.29993	0.019999	2.0001	0.96022	0.80011	0.99997	0.30008	2.5002	14.999
2.9433	0.01	0.4	0.019444	1	1.0208	0.86667	0.347	0.3	2.5	15
3	0.0073307	0.21327	0.02	1	0.77919	0.8	1	0.3	2.5	15
3.9358	0.0066421	0.27051	0.020819	1.1882	0.8312	0.97362	0.80708	0.4097	4.8624	16.543
5	0.01	0.24085	0.03	1	1.5	0.8	0.18839	0.33333	3.3333	15
5	0.01	0.4	0.018238	1	1	0.8	0.88565	0.3	4.8478	20
2.5167	0.011667	0.2	0.02	2.2267	0.38953	0.8	1	0.3	3.3333	15
2.0265	0.0029804	0.30171	0.021076	1.0043	0.5022	0.47198	0.9951	0.60236	3.6943	33.297
2.2519	0.0053708	0.25431	0.041011	1.1188	1.1188	0.30496	0.89876	0.38825	2.839	13.914
5	0.001	0.26667	0.018929	1	1	0.25674	1	0.26721	2.5	15
3.63	0.0037598	0.20107	0.018889	1	1	0.56975	0.88889	0.38148	2.5	12.315
3	0.008408	0.3	0.02	0.95833	0.5	0.19677	1.1501	0.3	3.5	40
6.475	0.001	0.48965	0.01	1.6309	0.69731	0.35	1.4677	-0.025	3.9242	19
7.3292	0.0056667	0.20276	0.021667	1.0729	0.25	0.56392	1.0833	1.0417	2.4411	15.667
4.1833	0.001	0.2	0.02	2	0.77171	0.66024	1	0.3	3.1452	20
7.8206	0.0033381	0.28353	0.024183	1.183	1.2177	0.61178	0.79087	0.53503	2.1365	17.819
7.8858	0.001	0.16723	0.04	2.6017	0.5	0.8	1.3058	0.3	2.5	26.667
