0.076361	0.055314	0.36275	0.34277	0.88987	0.33764	3.9212	7.0328
0.30009	0.01	0.25	0.20321	1.3328	0.90773	4.997	30.013
0.1	0.022337	0.25	0.28528	0.8	0.3	3.5	13.333
0.18339	0.06209	0.30127	0.21895	0.74137	0.36604	3.6088	4.1826
0.13556	0.01	0.25	0.014561	0.66732	-0.06321	5.3549	-186.11
0.29817	0.2215	0.26644	0.38131	1.2481	0.33282	5.0107	29.951
0.3	0.028836	0.25	0.29264	0.8	0.305	2.5	20
0.37056	0.19107	0.25	-0.0019103	1.206	0.56674	4.735	18.609
0.24588	0.033835	0.2754	0.16421	0.65877	0.25512	2.8655	11.853
0.28933	0.019697	0.25	0.4	0.8	0.33333	2.869	30
0.35413	0.027488	0.25	0.13792	1.3744	0.64336	6.1576	12.005
0.3781	0.019986	0.27789	0.39988	1.002	0.30132	5.0036	-49.023
0.3	0.01	0.31123	-0.056569	0.8	0.3	2.6722	15
0.32081	0.084043	0.25	0.097214	1.2778	0.625	6.7349	11.639
0.29081	0.028872	0.25	0.23703	1	0.4	3.5384	4.0827
0.2734	0.015857	0.33282	0.36188	1.1965	0.53906	4.2418	-139.13
0.28333	0.01	0.25	0.4	1.3333	0.3	3.5	10
0.20393	0.030061	0.25	0.40115	0.88642	0.28731	4.9998	14.972
0.13779	0.01	0.25	0.35793	1	0.3	2.9088	15
0.31788	0.018843	0.25	0.38051	0.88629	0.20788	6.7721	51.144
0.12891	0.023424	0.3344	0.3948	1.0083	0.46186	3.3049	7.0485
0.36522	0.03	0.28707	0.4	1	1	3.4954	30
0.24625	0.019722	0.40706	0.41016	0.85387	0.30928	3.228	14.894
0.3	0.035	0.25	0.34082	1.0667	0.3	3.3333	8.0381
0.30567	0.020601	0.33187	0.27949	0.82706	0.52255	4.9474	-14.147
0.14072	0.016464	0.39398	0.68567	1.3477	0.56527	5.3799	-50.026
0.40392	0.01	0.35186	0.17379	2.625	0.625	8.125	211.25
0.15	0.01	0.4908	0.4	1.3333	0.3	3.5	40
0	0.011667	0.40277	0.53937	1.429	1.3746	6.1669	-19.674
0.25173	0.036149	0.40299	0.35	1.25	0.625	4.625	-125.25
0.17403	0.01	0.5	1.1411	1	0.3	4.6667	15
0.29276	0.01	0.52555	1.086	2.1075	0.4559	7.1935	-69.951
0.10924	0.028151	0.49757	1.0733	1.2871	0.36996	4.8696	1321.3
0	0.029917	0.38058	0.97457	1.0254	0.75609	4.1827	9.8602
0.18788	0.018184	0.55258	1.0818	1.4697	0.62735	5.1058	94.644
0.091213	0.03	0.45833	1	1.3333	1	4.7224	20
0.08346	0.015044	0.51249	1.3161	0.87466	1.161	3.9057	-291.52
0.12791	0.01	0.375	1.3976	0.87085	1	3.5	20
0	0.011111	0.33961	1.3293	1.0091	0.81995	4.25	11.5
0.30142	0.01995	0.48329	0.99241	1.5095	0.39702	5.0222	30.061
0	0.01	0.66763	0.92845	0.78134	0.49039	2.825	-133.96
0.19988	0.020009	0.5681	0.99955	1.5006	0.93574	4.6677	-27.783
0.27459	0.024778	0.5411	1.104	1.8678	0.47288	6.9807	37.491
0.1103	0.030237	0.70987	1.0379	0.93463	0.78676	3.4618	1.3638
0.19378	0.03	0.5	1.3333	1.5	0.74426	5.5538	-44.829
0.20592	0.010813	0.50875	1.2686	1.9426	0.47436	4.737	-27.678
0.23274	0.016691	0.43921	1.2181	2.0014	1.2985	6.2692	130.46
0.14247	0.01	0.39382	1.2124	1.2124	0.82595	3.9778	145.29
0	0.019354	0.44345	1.2574	1.407	0.34698	4.2705	15.383
0.12781	0.016908	0.43028	1.0578	1.5723	0.36242	5.2032	120.26
0.26586	0.03379	0.49225	-0.54591	1.1519	1.0558	4.959	15.329
0.17551	0.035	0.52086	0.18995	0.71306	0.66667	2.9107	9.9999
0.1	0.01	0.45833	-0.35923	0.8	0.96705	4.6667	-135
0.27185	0.020463	0.5	-0.069419	0.99999	0.4	3.5	180
0.19946	0.029929	0.50464	-0.24501	0.72151	1.0682	5.5459	14.988
0.15	0.02	0.58689	-0.11316	0.8	1.2797	3.5	20
0.351	0.018139	0.57966	0.23634	0.60967	1.0039	5.1948	12.932
0.23005	0.029116	0.69548	0.01977	0.97201	0.98272	4.5579	-20.57
0.3	0.01	0.49537	0.16192	0.54722	0.52488	5.216	14.269
0.20081	0.017277	0.6576	0.1744	0.76018	0.80236	3.6454	1950.9
0	0.02963	0.5	-0.01401	0.8	0.59586	2.5926	2.0979
0.23122	0.025174	0.72496	0.30841	1.1923	0.98821	3.1838	-58.707
0.1999	0.020846	0.61767	0.28	1.0003	0.8512	3.4999	14.998
0.070691	0.22536	0.64784	0.0042958	1.3071	1.1667	3.4861	10.477
0.18848	0.017375	0.53817	0.31058	1.0383	0.52905	3.5363	5.0811
0.057837	0.016295	0.5	0.88889	1	0.94999	3.5	15
0.050772	0.022546	0.50695	0.875	1.125	1.1732	3.309	58.847
0.20574	0.01	0.45719	0.83154	1.023	0.58507	3.5517	7.6371
0.10558	0.01	0.48539	0.54376	1.082	0.53472	3.4971	6.7929
0.25881	0.015232	0.54851	0.79585	0.99464	0.62526	3.488	1330.6
0.043659	0.10275	0.54018	0.26793	1.0289	0.39169	3.1622	8.3932
0.13333	0.02076	0.5	0.4	1.0315	0.55556	3.1667	15
0.15527	0.01	0.5	0.52203	1.0667	0.6	3.4823	20
0	0.016928	0.50935	0.4	1	0.3	2.5	10
0.16751	0.022643	0.51044	0.32943	1.0488	0.39738	3.3238	12.381
0.16722	0.015816	0.38218	0.66251	1.2305	0.2257	4.2299	15.059
0.025315	0.01	0.27472	1.1338	0.56553	1.1762	4.9121	-0.0021819
