9.9999	0.0105	0.18889	0.017369	1.0114	0.825	0.97222	0.58194	2.4514
9.642	0.001	0.37942	0.018284	1.0014	0.68201	0.7983	0.33333	3.3314
9.4085	0.01	0.29942	0.023333	1	0.45478	0.88418	0.43333	2.5926
6.425	0.0058333	0.2	0.02	0.89711	0.8	0.66643	0.3	2.5
8.9757	0.010285	0.15973	0.028212	0.99602	0.79591	0.79419	0.49659	2.3925
7.4125	0.0203	0.18889	0.014186	0.97085	0.67732	1	0.3	3.4864
5	0.02375	0.15201	0.02	0.61338	0.78009	0.89102	0.53333	2.5
5.7211	0.010015	0.19995	0.020023	1.001	0.80103	0.58943	0.30007	2.498
5.2381	0.001	0.34074	0.012222	1.0027	0.70648	0.92918	-1.3957	2.5899
5.275	0.012315	0.19054	0.02	0.83095	0.71476	0.86419	0.4	2.5
7	0.66833	0.46666	0.023727	1.092	0.47141	1.2444	0.3	2.5
9.9999	0.63878	0.20004	0.020001	0.99988	0.50169	0.99983	0.19997	3.333
5.8973	0.0081861	0.4	0.028302	0.98611	0.36475	1.6943	-0.94001	2.1235
7.5768	0.019428	0.23616	0.020261	0.98714	0.40952	1.106	0.30956	3.3071
7.5289	0.56604	0.1897	0.019986	0.99939	0.80063	1.0007	0.30045	2.5012
8.6649	0.0073553	0.29959	0.023992	0.50087	0.85765	1.0017	-2.2993	2.4974
6.9693	0.59767	0.36611	0.01981	1.0932	0.77291	0.94301	0.16758	3.5585
9.6589	0.0066216	0.1869	0.017727	0.52292	0.79336	1.0033	0.29759	3.3247
9.9999	0.01242	0.32094	0.02	1	0.8	0.85337	-2.7	2.5
5.741	0.01	0.15236	0.02	0.78082	0.8	0.4625	0.3	2.5
9.5579	0.0043003	0.26672	0.028648	0.91193	0.34944	0.95556	0.30741	4.8969
9.6455	0.005	0.3	0.03	1	0.23776	0.8	0	5
8.001	0.010543	0.19942	0.019994	0.49927	0.39942	1.1127	0.03456	5.0026
7.6995	0.001	0.45584	0.035435	0.9429	0.17138	0.67224	0.34945	3.4105
10	0.013022	0.27245	0.030003	1.0867	0.13412	1.0001	-0.12567	3.5002
8.5725	0.0062347	0.1953	0.011453	0.43768	0.41165	1.4751	0.25039	3.002
10	0.0086934	0	0.02913	0.25	0.51406	1.2174	0.15871	2.1196
5.6523	0.0058235	0.3	0.01	0.25	0.53333	1	0	6.0291
9.9586	0.0047813	0.21152	0.016803	0.97609	0.32193	0.9718	0.28238	3.3997
9.9998	0.01	0.2	0.02	0.625	0.79999	1	0.14164	2.5
8.0629	0.0037568	0.15103	0.031667	0.42116	0.39993	0.80011	0.50008	4.0744
9.9999	0.0081184	0.066667	0.01968	0.44372	0.4839	0.8	0.3	2.5
9.5169	0.0078072	0.14287	0.022197	0.43909	0.5028	1.0448	0.48429	3.8101
10	0.005	0.2	0.02	0.5	0.8	1.5	0.3	2.5
10	0.0055202	0.31856	0.020142	0.73516	0.53809	0.9998	0.30013	3.5004
7	0.01	0.3	0.03	1	0.8	1	0.3	2.5
5.103	0.0099999	0.43707	0.03	0.5	0.4	1.5	0.3	3.5
5.4316	0.014441	0.36878	0.01	0.66853	0.63574	0.74294	0.096718	4.744
3.8201	0.0099972	0.24246	0.030005	0.41553	0.39995	0.88903	0.34421	2.5003
8.6854	0.45438	0.18889	0.01	0.90933	0.73857	0.67862	0.3	2.5
9.9999	0.22697	0.17953	0.018977	0.97647	0.83281	0.75921	0.39666	2.4104
7	0.18968	0.33018	0.02	1	0.8	0.76291	0.3	2.5
6.0125	0.032197	0.36726	0.016563	0.78125	0.52415	0.42559	0.7625	4.0625
3.55	0.018102	1	0.02	1	0.6568	1.0822	0.3	2.5
8.2276	0.03141	0.20806	0.23765	1.1303	0.62855	0.67112	0.43752	2.7506
4.822	0.062019	0.16901	0.025952	0.25	0.74656	0.80846	0.24964	1.9032
4.998	0.038462	0.59956	0.01	0.25	0.68445	1.0007	0.49962	2.4988
7	0.028072	0.21531	0.028655	0.77573	0.8	1	0.3	2.5
8.0556	0.02	0.76666	0.025927	1.25	0.66666	1	0.3	5
7	0.02	0.66318	0.01	1.0104	1	1	0.25168	2.5
