8.2222	0.014168	0.02	0.48557	0.36613	1.5	-0.095194	2.5	30	0.2	0.24444	0.22518
0.1	0.01	0.02	1	0.29216	0.71093	0.3	3.3333	15	0.027962	0.2	0.2
0.1	0.0058783	0.01	1.0312	0.40211	1	0.25488	3.5	13.323	0.23333	0.2	0.2
4.607	0.0050301	0.036742	0.75	0.41435	0.99624	-0.17109	3.3027	11.086	0.19853	0.30113	0.25992
0.1	0.011105	0.021406	0.87492	0.39993	1.0668	0.29993	4.9998	14.999	0.18888	0.29752	0.30003
5.1537	0.0088886	0.02	1.3333	0.74321	0.93772	0.25949	2.8469	15	0.19164	0.2	0.2
1.6808	0.010322	0.02	1	0.58025	1.1118	0	3.5	15	0.2	0.2	0.2
8.4912	0.001	0.019949	0.99798	0.4013	1.0029	0.3019	2.4949	14.977	0.19913	0.19883	0.19883
3.4282	0.015	0.032198	1	0.8	1.3333	0.3	5	30	0.2	0.2	0.2
0.27827	0.0050508	0.01429	0.98705	0.41036	0.85222	0.29038	2.9736	15.118	0.21936	0.18869	0.19408
4.4551	0.0053006	0.01	0.5	0.72934	1.0006	0	3.8889	18.333	0.2	0.2	0.1963
2.3916	0.0105	0.01	0.65325	0.64007	1	0.3	4.6667	15	0.2	0.2	0.2
2.2322	0.0078293	0.01	1	0.8	1	0.3	3.0899	26.667	0.2066	0.16667	0.18889
4.8086	0.0052504	0.01	1.0004	0.72926	0.99957	0.30021	3.501	10.002	0.22698	0.093893	0.18827
1.55	0.02	0.02	0.92474	0.65977	1	0.3	2.7266	15	0.2	0.2	0.2
3.5	0.99999	0.01	0.5	0.8	1	0.5	3.3333	15	0.2	0.2	0.16667
2.0205	0.0081828	0.01	0.5	0.8	1	0.4	2.5935	30	0.17855	0.3	0.2
2.298	0.01	0.02	0.5	0.8	0.69646	0.47068	2.5	31.111	0.26667	0.16667	0.16667
5	0.005	0.02	1	0.8	0.68105	0.33333	5	30	0.27263	0.2	0.23024
4.1513	0.013667	0.020808	0.76852	0.77993	0.85205	0.30002	6.5641	16.668	0.20861	0.16671	0.19999
2.7744	0.0062644	0.01	1.0719	0.54273	0.95875	0.69813	2.6119	9.0096	0.58059	0.29123	0.21332
6.5796	0.014434	0.014353	1.2696	0.858	0.22559	0.47095	3.0393	17.465	0.67578	0.054017	0.30531
2.9854	0.0051998	0.024072	0.68698	0.59722	0.7282	0.48819	2.0923	33.267	0.203	0.22561	0.1972
2.8897	0.001	0.02385	0.25	0.36723	1	0.3	2.5	24.444	0.2	0.2	0.21024
1.7333	0.02	0.016667	0.29167	0.44637	0.84251	0.3	2.5	15	0.2	0.2	0.2
5	0.025924	0.02	0.25	1.0667	0.94597	0.14033	2.5	14.13	0.31109	0.13333	0.2
4.9955	0.016896	0.01	2.2828	0.81989	0.53417	0.17974	2.2866	11.27	0.52369	0.099875	0.33421
7.8643	0.001	0.30987	1.3381	1.1747	-0.3164	0.090663	2.3542	19.112	0.23784	0.23332	0.23332
0.1	0.013631	0.017092	0.5	0.8	0.4424	0.4	2.5	15	0.16667	0	0.2
6.975	0.010613	0.033017	1.0519	1.3777	0.043862	0.625	3.375	26	0.4	0.33333	0.35878
5.85	0.0090121	0.01	0.83297	0.8	0.53653	0.12287	3.6145	20	0.2	0.2	0.2
8.671	0.01	0.026667	1	1.0667	0.46888	0.1805	7	6.1164	0.31787	0.16667	0.2
3	0.0090967	0.022789	1	0.8	0.58229	0.95208	2.5	20	0.2	0.2	0.2
0.1	0.02	0.020789	0.39815	0.6785	1.0894	0.66667	3.2125	4.4155	0.2	0.2	0.2108
5	0.01	0.02	1	0.8	0.42104	0.4	3.3333	15	0.16667	0.2	0.2
2.5507	0.001	0.039985	1.0002	0.64794	0.99974	0.34925	2.5004	19.997	0.2001	0.19999	0.29985
3.145	0.005	0.03	1	0.35641	0.8	0.33333	2.5	15	0.2	0.2	0.28194
4.6715	0.0039915	0.015029	0.99744	0.56751	0.95391	0.41021	2.7833	9.9839	0.20117	0.20085	0.26806
